Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
40,Perú,Matías Pichis,416567166,,,25.16,2시즌 11주 1일,10050,6,2,7,7,19,FALSE,1,10,8,2,4,4,6,1003,2018-08-12,5.5,CD,1764000,4,,,4.71,8.9,10.08,7.69,8.61,6
41,Deutschland,Reinold Kisch,413993877,,,26.20,2시즌 11주 1일,1800,5,3,4,7,19,FALSE,1,8,6,2,4,5,3,799,2018-08-12,3,CD,588000,11,,,3.3,5.72,6.33,4.96,5.44,4.56
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.99,2시즌 5주 2일,1280,6,2,7,7,20,TRUE,1,5,4,5,6,5,4,615,2018-08-08,5,FW,290000,10,,,3.83,6.3,6.16,6.11,5.9,6.38
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,19.67,2시즌 1주 4일,5480,4,2,6,7,20,TRUE,1,7,7,7,4,5,4,788,2018-08-15,5,WB,550000,13,,,4.04,7.75,7.75,7.5,7.42,6.6
55,Hanguk,Geun-Ho Han,433728993,,Y×1,20.69,1시즌 14주 4일,1840,3,2,5,7,20,TRUE,1,5,6,4,3,7,3,718,2018-08-15,4,FW,410000,7,,,3.23,5.52,5.79,5.59,5.99,6.03
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,20.20,1시즌 9주 2일,5300,3,3,5,7,14,FALSE,1,8,5,7,7,2,4,844,2018-08-15,4,WB,708000,2,,,3.41,6.63,6.43,5.87,5.31,4.44
65,Hanguk,Sang-Hyun Yun,434942107,,,18.95,1시즌 4주 4일,2740,3,1,6,6,20,TRUE,1,6,5,4,7,4,2,792,2018-08-15,4,W,390000,2,,,3.22,5.61,5.81,5.43,5.52,5.13
70,Hanguk,Min-Gyu Jung,429263814,,,24.61,1시즌 1일,5950,1,4,7,7,12,FALSE,1,9,6,4,4,2,5,961,2018-08-12,5.5,CD,1030000,2,,,4.48,8.32,8.82,6.98,7.04,4.92
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,18.109,14주 3일,1520,3,1,5,5,20,TRUE,1,7,6,4,4,3,5,758,2018-08-12,4,WB,390000,0,,,2.96,5.38,5.68,4.95,5.11,3.98
76,Hanguk,Nam-Han Kim,436538053,,,18.3,9주 3일,5140,5,1,8,6,20,TRUE,7,4,1,1,1,1,5,776,2018-08-15,4.5,KP,1530000,0,,,7.02,3.89,4.01,2.8,2.62,2.3
77,Hanguk,Han-Duk Park,437598574,Unpredictable,,18.8,1주 3일,930,3,1,6,5,20,TRUE,1,3,6,3,6,5,4,616,2018-08-12,3.5,IM,310000,0,,,2.46,4.14,4.5,5.05,5.67,5.36
98,Hanguk,Suk-Gu Ra,437732372,,,18.82,0일,240,3,1,6,5,20,TRUE,1,4,2,2,6,4,3,613,,,,270000,0,,,2.58,3.56,3.63,3.24,3.22,3.81
99,Hanguk,Je-Min Jung,427619232,,,44.54,4시즌 2주 3일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
