Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Hanguk,Se-Hee Park,430626797,,,24.53,5 s 13 wk 2 d,1310,4,4,7,8,20,TRUE,1,2,5,5,3,7,9,704,2019-06-16,5,FW,390000,53,3.44,5.04,5.33,5.28,5.62,5.2,5.06,5.74,5.89,6.29,6.38,6.33,6.41,6.54,6.47,6.66,7.47,6.83,7.48,0,FWtw,7.48
34,Sverige,Axel Hermansson,422526443,,Y×1,34.28,5 s 11 wk 1 d,130,5,6,7,5,20,FALSE,2,6,6,1,5,1,9,590,2019-06-16,4.5,IM,348000,24,4.56,6.37,6.22,6.58,6.09,7.06,6.67,7.06,6.14,6.06,6.25,5.62,6.91,6.81,6.56,6.69,4.56,5.55,4.08,0,CD,7.06
40,Perú,Matías Pichis,416567166,,,27.96,5 s 7 wk 1 d,9840,6,3,8,7,20,FALSE,1,10,8,2,4,4,9,1002,2019-06-16,6,CD,1764000,7,5.09,9.76,9.36,9.87,8.99,10.56,10.14,10.2,8.57,8.12,8.4,7.37,9.4,9.05,8.67,8.66,6.4,6.96,5.78,0,CD,10.56
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.67,5 s 1 wk 1 d,1390,6,2,8,8,20,TRUE,1,5,4,5,6,5,6,613,2019-06-16,4.5,FW,290000,23,4.02,6.67,6.6,6.54,6.53,6.45,6.59,6.27,6.51,6.41,6.31,6.53,6.15,6.18,6.23,6.24,6.69,0,6.77,6.77,TDF,6.77
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,22.35,4 s 13 wk 3 d,6070,4,3,7,8,20,TRUE,1,7,7,7,4,5,7,790,2019-06-12,4.5,CD,550000,25,4.66,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.53,8.48,8.53,8.37,8.54,8.39,8.48,8.21,7.49,7.46,7.54,0,CD,8.74
55,Hanguk,Geun-Ho Han,433728993,,,23.37,4 s 10 wk 3 d,2500,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,718,2019-06-12,5,FW,410000,26,3.88,6.61,6.64,6.78,6.68,6.97,6.75,7.15,6.66,6.72,6.87,6.47,7.25,7.2,7,7.14,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.100,4 s 5 wk 1 d,6300,3,4,6,8,20,FALSE,1,8,5,7,7,2,7,860,2019-06-16,4,WB,708000,6,4.28,8.12,7.92,7.82,7.7,7.69,7.98,7.19,7.4,7.06,6.9,7.18,6.55,6.42,6.69,6.29,5.44,6.11,5.66,0,WBd,8.12
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,21.63,4 s 0 wk 3 d,3020,3,1,6,8,20,TRUE,1,6,5,4,7,4,5,773,2019-06-16,4,W,390000,12,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,27.29,3 s 12 wk 0 d,4960,1,4,6,7,20,FALSE,1,9,6,4,4,2,7,935,2019-06-12,4.5,CD,1050000,5,4.49,8.35,8.02,8.22,7.7,8.48,8.45,7.98,7.24,6.79,6.84,6.46,7.14,6.84,6.83,6.52,4.89,5.44,4.73,0,CD,8.48
78,Hanguk,Jung-Oh Han,433730490,Technical,,23.58,2 s 10 wk 0 d,4750,4,2,7,8,18,FALSE,1,9,3,5,1,3,6,953,2019-06-12,5,WB,1270000,6,4.4,8.29,7.78,7.73,7.25,7.66,8.11,6.59,6.23,5.36,5.22,5.24,5.03,4.58,4.8,4.11,4.03,0,4.28,3.58,WBd,8.29
79,España,Jimeno Eguiruren,415605434,,,28.2,2 s 7 wk 3 d,20660,5,6,6,7,18,FALSE,1,8,11,3,9,2,6,1086,2019-06-16,6.5,IM,4116000,34,4.32,8.39,8.41,8.94,8.47,9.63,8.89,10.13,8.9,9.16,9.52,8.56,10.51,10.49,10.11,10.43,6.88,8.57,6.13,0,IMd,10.51
80,Andorra,Joaquim Muntaner,427020395,Technical,,29.60,2 s 5 wk 5 d,11730,6,7,7,6,17,FALSE,1,9,6,8,7,4,10,921,2019-06-16,5.5,WB,1296000,39,4.89,9.54,9.33,9.23,9.1,9.09,9.39,8.57,8.72,8.35,8.21,8.44,7.88,7.71,7.97,7.54,6.98,0,7.21,7.41,WBd,9.54
81,Hanguk,Sang-Yong Jang,433566477,,,23.52,2 s 5 wk 2 d,8540,2,3,7,8,17,FALSE,1,9,6,6,5,4,5,952,2019-06-12,5,WB,1170000,15,4.59,9.1,8.81,8.87,8.52,8.94,9.08,8.4,8.04,7.59,7.55,7.44,7.58,7.32,7.41,7.05,6.21,6.45,6.24,0,WBd,9.1
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,22.49,2 s 2 wk 3 d,2970,2,2,7,8,17,FALSE,1,8,5,4,5,4,2,804,2019-06-16,4.5,CD,530000,15,4.08,7.77,7.44,7.58,7.12,7.75,7.81,7.21,6.73,6.29,6.28,6.09,6.46,6.27,6.22,6.06,5.46,5.7,5.35,0,CDtw,7.81
84,Hanguk,Kang Jung,440669717,,,18.56,1 s 8 wk 3 d,22150,5,1,8,7,20,TRUE,11,4,1,1,1,1,4,1138,2019-06-16,6,KP,3330000,0,9.99,4.33,4.04,4.09,3.75,4.16,4.3,3.62,3.33,2.9,2.85,2.79,2.9,2.72,2.73,2.53,2.38,2.38,2.38,0,KP,9.99
99,Danmark,Torben Boesen,321795066,Head,,43.51,2 s 8 wk 2 d,0,4,13,4,1,18,FALSE,0,3,0,0,0,0,0,290,2018-06-06,4,WB,300000,79,1.44,1.96,1.83,1.85,1.69,1.88,1.95,1.63,1.5,1.3,1.27,1.25,1.3,1.21,1.22,1.12,1.06,1.06,1.06,0,WBd,1.96
