Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
34,Sverige,Axel Hermansson,422526443,,,34.60,5 s 15 wk 2 d,120,5,6,8,5,20,FALSE,2,6,6,1,5,1,9,590,2019-07-14,5,IM,348000,25,4.72,6.59,6.43,6.81,6.29,7.3,6.9,7.3,6.35,6.26,6.46,5.81,7.15,7.04,6.78,6.91,4.72,5.74,4.22,0,CD,7.3
40,Perú,Matías Pichis,416567166,,,28.16,5 s 11 wk 2 d,8500,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,999,2019-07-17,6,CD,1764000,7,4.92,9.44,9.05,9.55,8.69,10.21,9.8,9.86,8.29,7.86,8.12,7.12,9.09,8.76,8.39,8.38,6.19,6.73,5.59,0,CD,10.21
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.99,5 s 5 wk 2 d,1370,6,2,8,8,20,TRUE,1,5,4,5,6,5,6,612,2019-07-17,5,FW,290000,23,4.02,6.67,6.6,6.54,6.53,6.45,6.59,6.27,6.51,6.41,6.31,6.53,6.15,6.18,6.23,6.24,6.69,0,6.77,6.77,TDF,6.77
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,22.67,5 s 1 wk 4 d,6320,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,800,2019-07-17,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.66,8.83,8.68,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,23.69,4 s 14 wk 4 d,2310,3,3,6,8,20,TRUE,1,5,6,4,3,7,6,720,2019-07-14,5,FW,410000,32,3.81,6.34,6.37,6.5,6.41,6.67,6.47,6.84,6.38,6.44,6.58,6.21,6.93,6.89,6.7,6.83,6.94,6.5,6.75,0,FW,6.94
61,Oceania,Cedrick Williamson,430364099,Powerful,,23.20,4 s 9 wk 2 d,7080,3,4,8,8,20,FALSE,1,8,5,7,7,2,7,879,2019-07-14,4.5,WB,708000,6,4.78,9.06,8.83,8.72,8.58,8.58,8.89,8.02,8.25,7.87,7.7,8.01,7.31,7.16,7.46,7.01,6.07,6.81,6.31,0,WBd,9.06
70,Hanguk,Min-Gyu Jung,429263814,,,27.61,4 s 0 wk 1 d,5400,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,944,2019-07-17,5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.11,8.6,7.81,7.32,7.38,6.96,7.7,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,,23.90,2 s 14 wk 1 d,5010,4,3,8,8,19,FALSE,1,9,3,5,1,3,6,957,2019-07-17,5.5,WB,1270000,6,4.84,8.86,8.33,8.28,7.78,8.21,8.67,7.09,6.73,5.83,5.68,5.71,5.49,5.02,5.25,4.53,4.45,0,4.71,3.99,WBd,8.86
79,España,Jimeno Eguiruren,415605434,,,28.34,2 s 11 wk 4 d,22760,5,6,7,7,19,FALSE,1,8,11,3,9,2,6,1089,2019-07-17,7,IM,4116000,35,4.7,9.1,9.12,9.68,9.18,10.44,9.63,10.96,9.65,9.93,10.31,9.28,11.38,11.36,10.95,11.29,7.46,9.29,6.66,0,IMd,11.38
80,Andorra,Joaquim Muntaner,427020395,Technical,,29.92,2 s 9 wk 6 d,11700,6,7,8,6,18,FALSE,1,9,6,8,7,4,10,918,2019-07-14,5.5,WB,1296000,41,5.1,9.92,9.7,9.59,9.46,9.46,9.76,8.92,9.07,8.68,8.54,8.78,8.2,8.03,8.29,7.85,7.27,0,7.51,7.71,WBd,9.92
81,Hanguk,Sang-Yong Jang,433566477,,,23.84,2 s 9 wk 3 d,8590,2,3,7,8,18,FALSE,1,9,6,6,5,4,5,953,2019-07-17,5,WB,1170000,16,4.64,9.15,8.86,8.92,8.57,8.99,9.13,8.45,8.09,7.64,7.6,7.49,7.63,7.37,7.46,7.1,6.26,6.5,6.29,0,WBd,9.15
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,22.81,2 s 6 wk 5 d,2990,2,2,8,8,18,FALSE,1,8,5,4,5,4,2,803,2019-07-14,4.5,CD,530000,15,4.27,8.08,7.75,7.89,7.42,8.07,8.12,7.51,7.02,6.55,6.54,6.35,6.74,6.53,6.49,6.32,5.69,5.94,5.58,0,CDtw,8.12
84,Hanguk,Kang Jung,440669717,,,18.88,1 s 12 wk 4 d,27560,5,1,7,7,20,TRUE,12,4,1,1,1,1,4,1235,2019-07-14,6.5,KP,3330000,0,10.32,4.18,3.9,3.96,3.62,4.03,4.16,3.51,3.22,2.81,2.76,2.7,2.81,2.63,2.64,2.45,2.31,2.31,2.31,0,KP,10.32
86,Portugal,Manuel Fontes,434526981,,,24.56,3 wk 3 d,20410,4,4,7,7,6,FALSE,1,5,6,12,8,3,6,1244,2019-07-17,6,W,3612000,21,2.98,6.77,7.06,6.58,7.31,5.95,6.4,6.12,7.44,7.69,7.45,8.31,6.4,6.49,7.12,6.6,6.36,6.84,7.03,0,Wo,8.31
87,Schweiz,Christoffer Bockhorn,430882772,Quick,,22.109,1 wk 1 d,34850,3,4,5,7,4,FALSE,1,9,11,3,10,4,12,1083,2019-07-14,5.5,IM,4812000,16,3.35,7.32,7.26,7.75,7.23,8.39,7.76,8.69,7.57,7.7,7.99,7.15,8.91,8.9,8.5,8.87,6.2,7.53,5.5,0,IMd,8.91
88,Italia,Valentino Bologni,422076494,,,26.43,1 wk 1 d,98000,2,5,6,7,4,FALSE,1,9,14,3,10,3,2,1450,2019-07-14,7.5,IM,26424000,31,3.77,8.54,8.64,9.34,8.8,10.26,9.22,11.07,9.41,9.86,10.38,9.03,11.74,11.74,11.19,11.68,7.31,9.22,6.3,0,IM,11.74
99,Danmark,Torben Boesen,321795066,Head,,43.83,2 s 12 wk 4 d,0,4,13,4,1,19,FALSE,0,3,0,0,0,0,0,290,2018-06-06,4,WB,300000,79,1.47,1.98,1.85,1.87,1.71,1.91,1.97,1.66,1.52,1.32,1.3,1.27,1.32,1.24,1.24,1.15,1.08,1.08,1.08,0,WBd,1.98
