Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
11,Hanguk,Kwang-Hwan Yun,427619243,,,26.82,15주 0일,850,6,3,6,7,20,TRUE,2,5,6,3,5,2,6,642,2017-08-16,4,IM,330000,2,,,4.29,5.98,6.44,6.2,6.66,5.1
12,Hanguk,Chan-Myung Lee,427619244,,Bru,25.91,15주 0일,760,3,4,4,7,20,TRUE,1,3,7,3,4,3,4,754,2017-08-13,3,FW,410000,2,,,2.58,4.13,4.53,4.96,5.57,4.43
13,Hanguk,Sung-Kook Han,427619245,Technical,,21.79,15주 0일,1230,2,3,5,7,20,TRUE,1,5,6,6,5,2,5,620,2017-08-16,4,W,330000,7,,,3.36,5.92,5.88,6.16,6.09,4.95
14,Hanguk,Se-Jong Cho,427619246,,,28.79,15주 0일,730,4,5,5,6,20,TRUE,1,5,5,6,3,4,4,614,2017-08-16,3.5,WB,290000,8,,,3.42,5.68,5.54,5.56,5.37,5.08
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,23.20,15주 0일,2150,5,3,7,7,20,TRUE,1,5,5,7,6,2,4,746,2017-08-20,5,W,350000,7,,,3.96,6.94,6.59,7.06,6.58,5.82
16,Hanguk,Dong-Shik Kim,427619248,,,19.14,15주 0일,1390,6,2,6,6,20,TRUE,1,3,3,6,4,7,6,774,2017-08-20,5,FW,410000,12,,,2.84,4.47,4,4.59,4.2,5.78
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,34.65,15주 0일,60,2,6,6,5,20,TRUE,1,2,4,3,3,6,5,590,2017-08-20,4.5,FW,300000,13,,,2.93,3.97,4.05,4.5,4.81,5.42
18,Hanguk,Kwang-Rae Kim,427619250,Head,Y×2,26.86,15주 0일,830,3,4,3,7,20,TRUE,1,2,5,3,6,6,2,655,2017-08-16,3.5,FW,310000,9,,,2.16,3.11,3.27,3.86,4.26,4.59
19,Hanguk,Chong-Sik Kim,429261123,Quick,,17.69,1주 1일,40,6,1,6,5,20,TRUE,1,2,4,3,2,3,4,409,2017-08-20,2.5,FW,250000,0,,,2.14,3.18,3.26,3.63,3.85,3.55
20,Brasil,Jader da Matta,427827635,,,32.43,9주 6일,690,4,6,7,6,9,FALSE,2,6,6,5,6,2,5,590,2017-08-16,3.5,WB,384000,1,,,4.06,6.39,6.56,6.37,6.42,4.99
21,Belgium,Jitse Haes,428112207,,Y×1,31.84,10주 0일,870,4,5,6,6,9,FALSE,2,6,6,5,6,2,5,596,2017-08-20,3,CD,384000,2,,,3.68,5.84,6,5.82,5.87,4.55
22,Nederland,Keith Esser,428060480,Quick,,31.101,9주 6일,880,5,6,5,6,9,FALSE,2,6,5,6,6,2,6,602,2017-08-20,3.5,W,372000,1,,,3.44,5.39,5.28,5.17,4.89,4.1
23,Belgium,Mathias Piron,428125893,Technical,,32.53,9주 6일,510,6,5,4,6,9,FALSE,2,6,6,5,6,3,6,590,2017-08-09,3,W,372000,2,,,3,4.76,4.89,4.75,4.82,3.99
24,Canada,Philippe Morel,425173438,Unpredictable,,33.67,9주 6일,330,5,5,7,5,9,FALSE,2,6,5,5,5,2,6,590,2017-08-16,3.5,W,360000,4,,,3.72,5.72,5.76,5.39,5.25,4.22
25,Polska,Pylyp Nagorniak,406205227,,Y×2,27.14,9주 6일,2050,5,3,7,6,9,FALSE,1,6,7,3,6,3,6,712,2017-08-20,4,IM,444000,2,,,3.08,5.9,6.54,6.1,6.76,5.05
26,Türkiye,Türker Arkan,425734621,,Y×1,33.31,9주 6일,600,1,6,6,6,9,FALSE,2,6,7,5,6,2,5,680,2017-08-16,4,IM,456000,11,,,3.76,6.11,6.39,6.33,6.57,4.88
27,Hanguk,Joon Yuk,429133218,,,18.87,2주 4일,140,3,1,4,5,20,TRUE,1,5,4,2,4,3,3,497,2017-08-20,2,CD,250000,0,,,2.28,3.56,3.82,3.29,3.49,3.02
28,Hanguk,Hong-Chul Yun,429668451,Unpredictable,,17.56,1일,20,2,1,6,5,20,TRUE,1,3,3,3,3,3,2,290,,,,250000,0,,,2.36,3.45,3.45,3.45,3.45,3.45
29,Türkiye,Gökhan Menderes,426926338,,,19.49,1주 6일,3540,4,1,6,4,4,FALSE,7,3,2,2,1,1,13,737,2017-08-20,2.5,KP,1428000,0,,,4.28,1.95,1.98,1.6,1.52,1.13
99,Hanguk,Je-Min Jung,427619232,,,41.30,15주 0일,0,4,8,4,1,20,TRUE,0,0,0,0,0,0,2,440,,,,250000,0,,,1.2,1.2,1.2,1.2,1.2,1.2
