Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Hanguk,Se-Hee Park,430626797,,,23.105,5 s 4 wk 2 d,1280,4,3,6,8,20,TRUE,1,2,5,5,3,7,9,710,2019-04-14,5,FW,390000,42,3.04,4.53,4.8,4.75,5.07,4.68,4.55,5.18,5.32,5.69,5.77,5.72,5.8,5.92,5.85,6.03,6.78,6.19,6.79,0,FWtw,6.79
34,Sverige,Axel Hermansson,422526443,,Y×1,33.80,5 s 2 wk 1 d,320,5,6,6,5,20,FALSE,2,6,6,2,6,1,9,590,2019-04-14,4.5,IM,384000,21,4.24,6.05,5.94,6.21,5.84,6.56,6.27,6.56,5.93,5.88,6.01,5.58,6.47,6.41,6.25,6.34,4.47,5.46,4.11,0,CD,6.56
40,Perú,Matías Pichis,416567166,,,27.36,4 s 14 wk 1 d,9390,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,1001,2019-04-14,5.5,CD,1764000,6,4.92,9.44,9.05,9.55,8.69,10.22,9.81,9.86,8.29,7.86,8.12,7.13,9.09,8.76,8.39,8.38,6.19,6.73,5.6,0,CD,10.22
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.7,4 s 8 wk 1 d,1150,6,2,5,8,20,TRUE,1,5,4,5,6,5,6,615,2019-04-14,4,FW,290000,17,3.29,5.46,5.41,5.35,5.35,5.29,5.4,5.13,5.33,5.25,5.17,5.35,5.04,5.07,5.11,5.11,5.48,0,5.55,5.54,FWtw,5.55
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,21.87,4 s 4 wk 3 d,6340,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,801,2019-04-10,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.65,8.83,8.67,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,22.89,4 s 1 wk 3 d,2390,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,708,2019-04-10,5,FW,410000,26,3.88,6.61,6.64,6.78,6.68,6.97,6.75,7.15,6.66,6.72,6.87,6.47,7.25,7.2,7,7.14,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.40,3 s 12 wk 1 d,7060,3,3,7,8,20,FALSE,1,8,5,7,7,2,7,881,2019-04-14,4.5,WB,708000,3,4.46,8.59,8.37,8.26,8.13,8.13,8.44,7.59,7.81,7.44,7.28,7.58,6.9,6.76,7.05,6.61,5.7,6.42,5.93,0,WBd,8.59
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,21.3,3 s 7 wk 3 d,3060,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,795,2019-04-14,4.5,W,390000,11,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,26.81,3 s 3 wk 0 d,5680,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,953,2019-04-10,5.5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.1,8.6,7.8,7.31,7.38,6.96,7.69,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.110,2 s 1 wk 0 d,4950,4,2,8,7,16,FALSE,1,9,3,5,1,3,6,970,2019-03-31,5,WB,1270000,5,4.45,8.47,7.94,7.89,7.39,7.82,8.28,6.71,6.34,5.44,5.3,5.32,5.1,4.64,4.86,4.15,4.06,0,4.33,3.6,WBd,8.47
79,España,Jimeno Eguiruren,415605434,,,27.54,1 s 14 wk 3 d,27440,5,6,7,7,16,FALSE,1,8,11,3,9,2,6,1099,2019-04-10,7,IM,4116000,33,4.56,8.95,8.97,9.54,9.04,10.29,9.49,10.82,9.51,9.79,10.17,9.13,11.24,11.21,10.81,11.15,7.32,9.15,6.51,0,IMd,11.24
80,Andorra,Joaquim Muntaner,427020395,Technical,,29.0,1 s 12 wk 5 d,13570,6,6,7,7,15,FALSE,1,9,6,8,7,4,10,949,2019-04-14,5,WB,1296000,34,4.73,9.41,9.2,9.1,8.97,8.96,9.26,8.44,8.59,8.21,8.07,8.31,7.74,7.57,7.83,7.4,6.84,0,7.07,7.27,WBd,9.41
81,Hanguk,Sang-Yong Jang,433566477,,,22.104,1 s 12 wk 2 d,8040,2,3,6,8,15,FALSE,1,9,6,6,5,4,5,948,2019-04-10,5,WB,1170000,15,4.16,8.35,8.08,8.13,7.81,8.2,8.33,7.7,7.36,6.94,6.91,6.81,6.93,6.7,6.78,6.45,5.67,5.89,5.69,0,WBd,8.35
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,21.101,1 s 9 wk 4 d,2870,2,2,7,8,14,FALSE,1,8,5,4,5,4,2,803,2019-04-10,4,WB,530000,14,3.93,7.62,7.29,7.42,6.97,7.6,7.65,7.06,6.58,6.14,6.12,5.94,6.31,6.12,6.07,5.91,5.31,5.55,5.2,0,CDtw,7.65
84,Hanguk,Kang Jung,440669717,,,17.108,15 wk 3 d,11550,5,1,7,6,20,TRUE,9,4,1,1,1,1,4,979,2019-04-14,5,KP,710000,0,8.25,4.13,3.86,3.91,3.58,3.98,4.11,3.46,3.18,2.77,2.72,2.67,2.77,2.6,2.61,2.42,2.28,2.28,2.28,0,KP,8.25
98,Hanguk,Sang-Uk Kim,440758581,,,19.32,14 wk 3 d,160,4,1,6,5,20,TRUE,1,3,3,2,3,6,3,607,,,,270000,0,2.36,3.33,3.3,3.36,3.28,3.45,3.38,3.45,3.3,3.28,3.32,3.21,3.5,3.53,3.37,3.57,4.3,3.9,4.19,0,FW,4.3
99,Danmark,Torben Boesen,321795066,Head,,42.103,1 s 15 wk 3 d,0,4,13,2,1,16,FALSE,0,5,0,0,0,0,0,490,2018-06-06,4,WB,312000,79,1.13,1.72,1.57,1.59,1.41,1.63,1.71,1.35,1.19,0.96,0.94,0.91,0.96,0.87,0.87,0.77,0.69,0.69,0.69,0,WBd,1.72
