Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.73,1시즌 3주 6일,1090,2,1,7,7,20,TRUE,1,6,5,4,5,4,2,614,2018-08-01,3.5,WB,250000,9,,,3.65,6.37,6.59,5.99,6.09,5.52
58,Hanguk,Yi-Sub Kang,435570656,,,19.104,1시즌 0일,1380,5,1,6,6,20,TRUE,1,6,3,5,5,5,4,668,2018-08-01,3,WB,270000,0,,,3.31,5.54,5.33,4.73,4.29,4.94
59,Hanguk,Hyung-Hwa Jung,435660098,,,18.89,15주 0일,1180,5,1,6,6,20,TRUE,1,7,4,3,5,2,6,751,2018-08-01,4,CD,250000,3,,,3.6,5.98,6.25,5.03,4.98,4
60,Hanguk,Chu-Seok Ahn,435761718,,,18.76,13주 6일,1030,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,705,2018-08-05,5,FW,350000,1,,,2.99,4.91,5.21,5.07,5.56,5.99
61,Schweiz,Francois Baumgartner,434542904,,,18.56,13주 5일,6880,5,2,7,7,11,FALSE,1,7,7,6,7,6,3,680,2018-08-05,4,CD,492000,4,,,3.43,7.25,7.43,7.23,7.4,6.93
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,35.43,12주 6일,8360,6,8,7,5,10,FALSE,1,9,12,11,4,3,14,1180,2018-08-01,7,W,4308000,91,,,4.16,9.8,9.85,10.16,10.18,7.11
64,Hanguk,Koo-Joong Kim,435928762,,,18.67,12주 0일,2420,3,1,8,6,20,TRUE,1,8,4,3,2,2,3,905,2018-08-05,5,CD,370000,3,,,4.26,7.17,7.51,5.48,5.36,3.98
67,Hanguk,Hae-Won Kim,437472967,,,18.87,6일,1900,3,1,6,5,20,TRUE,1,8,3,3,6,5,3,798,2018-08-05,3.5,CD,470000,0,,,3.53,5.76,5.93,4.43,4.25,4.54
98,Hanguk,Bok-Keun Pyeong,437598879,Head,,18.51,15주 6일,330,4,1,6,5,20,TRUE,1,5,5,3,4,3,4,551,,,,270000,0,,,2.8,4.68,4.98,4.58,4.84,4.03
99,Hanguk,In-Guh Park,429263805,,,43.100,3시즌 3주 0일,0,3,6,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,0.97,0.97,0.97,0.97,0.97,0.97
