Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
17,Hanguk,Seung-Ok Lee,429263826,Technical,,35.106,2시즌 12주 0일,10,5,7,5,4,20,TRUE,1,2,3,2,2,5,5,490,2018-06-13,3.5,FW,260000,17,,,2.84,3.52,3.63,3.73,3.98,4.48
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,28.9,2시즌 12주 0일,1050,2,5,5,7,20,TRUE,1,4,5,3,6,6,3,613,2018-06-17,5,FW,310000,27,,,3.43,5.16,5.43,5.52,5.94,6.19
31,Česká republika,Leoš Broukal,397610518,Head,,29.103,2시즌 2주 6일,16420,3,7,8,6,17,FALSE,1,9,9,2,8,4,4,912,2018-06-13,6.5,IM,1860000,42,,,5.04,9.17,10.45,8.97,10.18,7.51
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.50,2시즌 1주 6일,2390,5,2,6,7,20,TRUE,1,9,4,2,2,4,1,904,2018-06-13,4.5,CD,470000,4,,,4.54,7.31,7.84,5.39,5.47,4.64
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.58,1시즌 8주 6일,4540,3,2,7,7,20,TRUE,1,9,4,4,3,3,3,980,2018-06-13,4.5,CD,670000,0,,,4.86,8.2,8.4,6.26,5.92,4.97
44,Hanguk,Sang-Yong Jang,433566477,,Y×1 Inj 1,20.25,1시즌 7주 6일,3140,2,2,5,7,20,TRUE,1,7,6,6,5,4,2,752,2018-06-17,3.5,WB,410000,3,,,3.68,6.72,6.76,6.34,6.22,5.48
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,20.31,1시즌 6주 0일,2100,4,2,7,7,20,TRUE,1,8,3,5,1,3,3,840,2018-06-17,5,WB,450000,3,,,4.56,7.57,7.42,5.59,4.9,4.46
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.47,1시즌 3주 6일,1690,1,1,7,7,20,TRUE,1,7,5,4,2,4,5,757,2018-06-10,4,W,330000,0,,,3.91,6.9,7.16,5.89,5.92,5.06
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.22,12주 6일,550,2,1,6,6,20,TRUE,1,5,5,4,5,4,2,510,2018-06-17,2.5,WB,250000,6,,,3.08,5.3,5.47,5.29,5.43,5.01
58,Hanguk,Yi-Sub Kang,435570656,,,19.53,9주 0일,830,5,1,6,5,20,TRUE,1,5,3,5,5,5,4,611,2018-06-13,3,WB,270000,0,,,2.96,4.88,4.64,4.42,4.05,4.77
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,18.38,8주 0일,570,5,1,8,6,20,TRUE,1,6,4,3,5,2,6,615,2018-06-17,3.5,CD,250000,3,,,3.63,5.94,6.2,5.28,5.29,4.33
60,Hanguk,Chu-Seok Ahn,435761718,,Y×1,18.25,6주 6일,850,3,1,6,5,20,TRUE,1,4,5,3,3,7,5,706,2018-06-17,4.5,FW,350000,0,,,2.58,4.24,4.5,4.38,4.8,5.17
61,Schweiz,Francois Baumgartner,434542904,,,18.5,6주 5일,4690,5,2,6,7,8,FALSE,1,6,7,6,7,6,3,680,2018-06-17,3,CD,492000,3,,,2.78,6.05,6.18,6.37,6.58,6.25
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,34.104,5주 6일,8490,6,8,6,5,7,FALSE,1,9,13,11,5,4,14,1280,2018-06-13,6,W,7044000,90,,,3.78,9.24,9.41,9.88,10.11,7.23
64,Hanguk,Koo-Joong Kim,435928762,,,18.16,5주 0일,1100,3,1,7,6,20,TRUE,1,7,4,3,2,2,3,797,2018-06-17,4,CD,370000,0,,,3.72,6.19,6.47,4.96,4.9,3.71
66,Hanguk,Jong-Yong Yoo,436538587,Head,,17.24,1주 0일,60,3,1,6,5,20,TRUE,1,4,3,3,3,2,6,390,2018-06-10,2.5,CD,250000,0,,,2.58,3.89,3.92,3.58,3.51,3.13
99,Hanguk,In-Guh Park,429263805,,,43.49,2시즌 12주 0일,0,3,6,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,0.97,0.97,0.97,0.97,0.97,0.97
