Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,21.59,3 s 11 wk 0 d,24270,5,3,8,8,20,TRUE,1,12,4,3,5,2,6,1272,2019-06-05,6.5,CD,3890000,18,6.27,11.32,10.49,10.72,9.64,11.02,11.32,9.53,8.6,7.41,7.29,7.05,7.53,7.04,7.04,6.53,5.31,5.89,5.19,0,CDtw,11.32
60,Hanguk,Chu-Seok Ahn,435761718,,,21.46,3 s 10 wk 0 d,930,3,1,4,7,20,TRUE,1,5,5,3,3,7,5,703,2019-06-09,3.5,FW,370000,8,2.56,4.32,4.27,4.39,4.23,4.54,4.42,4.54,4.17,4.12,4.2,3.94,4.5,4.46,4.28,4.41,4.72,4.34,4.56,0,FW,4.72
61,Schweiz,Francois Baumgartner,434542904,,,21.26,3 s 9 wk 5 d,21110,5,3,7,8,20,FALSE,1,10,7,6,7,6,3,1022,2019-06-09,6,IM,2724000,10,5,10.03,9.71,9.84,9.39,10.02,10.07,9.48,9,8.56,8.54,8.36,8.73,8.54,8.49,8.33,7.73,7.97,7.62,0,CDtw,10.07
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.13,3 s 8 wk 6 d,1700,6,9,7,3,20,FALSE,0,8,10,9,2,0,13,980,2019-06-09,4.5,W,600000,96,3.6,8.44,8.57,8.61,8.71,8.65,8.51,8.95,8.49,8.6,8.78,8.35,8.82,8.54,8.79,8.18,5.27,5.98,5.33,0,Cdo,8.95
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,21.37,3 s 8 wk 0 d,30660,3,2,7,8,20,TRUE,1,13,4,3,2,2,3,1309,2019-06-09,7,WB,6930000,3,6.12,11.38,10.47,10.71,9.56,11.03,11.36,9.41,8.2,6.85,6.77,6.35,7.07,6.41,6.43,5.71,4.44,4.61,4.37,0,WBd,11.38
67,Hanguk,Hae-Won Kim,437472967,,,21.57,2 s 13 wk 0 d,29980,3,2,7,8,20,TRUE,1,13,3,3,6,5,3,1317,2019-06-05,6.5,WB,4970000,5,6.12,11.22,10.25,10.43,9.27,10.67,11.13,8.86,8.1,6.7,6.48,6.44,6.64,6.17,6.12,5.72,5.97,5.99,5.91,0,WBd,11.22
68,Sverige,Elmin Polovina,436113582,,,20.43,2 s 9 wk 5 d,27670,2,2,7,7,18,FALSE,1,12,7,6,6,5,3,1202,2019-06-09,6.5,CD,4212000,2,5.16,10.86,10.35,10.52,9.84,10.74,10.88,9.85,9.12,8.38,8.35,8.08,8.57,8.2,8.2,7.81,6.77,7.06,6.68,0,CDtw,10.88
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.91,2 s 7 wk 4 d,13310,6,2,7,7,18,FALSE,1,11,6,2,6,2,2,1103,2019-06-05,5.5,CD,930000,2,4.89,9.48,8.87,9.27,8.28,9.8,9.69,8.92,7.7,6.93,7,6.41,7.64,7.28,7.08,6.9,4.85,5.81,4.43,0,CD,9.8
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.81,2 s 4 wk 3 d,24210,7,3,7,8,17,FALSE,1,11,8,7,4,5,2,1100,2019-06-09,6.5,CD,1740000,5,5.11,10.81,10.49,10.62,10.17,10.8,10.85,10.26,9.5,8.99,9.05,8.65,9.26,8.88,8.93,8.45,7.11,7.19,7.07,0,CDtw,10.85
72,Hanguk,Hoon Paeng,438720926,Technical,,20.7,2 s 3 wk 0 d,14200,5,1,7,7,20,TRUE,1,11,6,7,4,2,4,1109,2019-06-09,6,WB,2650000,0,5.08,10.41,9.97,9.97,9.51,9.99,10.3,9.1,8.67,7.94,7.85,7.77,7.72,7.29,7.55,6.81,5.31,0,5.49,5.71,WBd,10.41
73,Hanguk,Ji-Dan Lee,438852692,Technical,,20.46,2 s 1 wk 4 d,6730,6,2,6,7,20,TRUE,1,10,5,4,3,2,2,1028,2019-05-26,4.5,CD,1170000,1,4.83,8.89,8.41,8.57,7.94,8.77,8.91,7.95,7.2,6.5,6.49,6.18,6.68,6.29,6.33,5.87,4.57,0,4.51,4.86,CDtw,8.91
74,Hanguk,Nam-Han Kim,436538053,,,20.77,2 s 1 wk 1 d,9440,5,2,8,8,16,FALSE,9,6,1,1,1,1,8,908,2019-06-09,5,KP,2470000,0,9.19,5.51,5.01,5.1,4.5,5.22,5.46,4.29,3.79,3.05,2.96,2.86,3.05,2.73,2.75,2.41,2.16,2.16,2.16,0,KP,9.19
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.80,1 s 11 wk 0 d,7170,4,2,8,7,20,TRUE,1,9,6,6,3,2,6,972,2019-06-05,5.5,WB,490000,3,5.07,9.67,9.37,9.43,9.08,9.5,9.64,8.95,8.44,7.95,7.95,7.72,7.96,7.6,7.77,7.19,5.6,5.96,5.68,0,WBd,9.67
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,19.44,1 s 6 wk 4 d,14040,2,3,6,7,14,FALSE,1,10,7,6,6,3,5,1061,2019-06-09,5,CD,1404000,1,4.21,8.72,8.43,8.55,8.14,8.71,8.75,8.22,7.73,7.32,7.32,7.11,7.45,7.2,7.26,6.93,5.45,6.05,5.39,0,CDtw,8.75
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,18.45,1 s 6 wk 1 d,2450,6,1,7,6,20,TRUE,1,5,2,5,6,7,3,752,2019-06-05,5.5,FW,490000,1,3.21,5.28,5.11,4.94,4.92,4.72,5.08,4.22,4.73,4.43,4.21,4.7,3.85,3.89,3.97,3.98,5.79,5.26,6.02,0,FWtw,6.02
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.37,5 wk 5 d,0,7,15,3,1,7,FALSE,0,4,0,0,0,0,0,390,2018-11-07,1.5,IM,300000,55,1.16,1.76,1.6,1.63,1.44,1.67,1.74,1.38,1.22,0.99,0.97,0.94,0.99,0.9,0.9,0.8,0.72,0,0.72,0.72,WBd,1.76
