Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
40,Perú,Matías Pichis,416567166,,,27.30,4 s 13 wk 2 d,9130,6,3,6,7,20,FALSE,1,10,8,2,4,4,9,1002,2019-04-07,5.5,CD,1764000,6,4.56,8.76,8.4,8.86,8.06,9.48,9.1,9.15,7.69,7.29,7.53,6.61,8.43,8.12,7.78,7.77,5.74,6.24,5.19,0,CD,9.48
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.1,4 s 7 wk 2 d,1160,6,2,5,8,20,TRUE,1,5,4,5,6,5,6,616,2019-04-07,3.5,FW,290000,16,3.29,5.46,5.41,5.35,5.35,5.29,5.4,5.13,5.33,5.25,5.17,5.35,5.04,5.07,5.11,5.11,5.48,0,5.55,5.54,FWtw,5.55
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,21.81,4 s 3 wk 4 d,6340,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,801,2019-04-10,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.65,8.83,8.67,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,22.83,4 s 0 wk 4 d,2420,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,711,2019-04-10,5,FW,410000,26,3.88,6.61,6.64,6.78,6.68,6.97,6.75,7.15,6.66,6.72,6.87,6.47,7.25,7.2,7,7.14,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.34,3 s 11 wk 2 d,6870,3,3,7,8,20,FALSE,1,8,5,7,7,2,7,874,2019-04-07,5,WB,708000,3,4.46,8.59,8.37,8.26,8.13,8.13,8.44,7.59,7.81,7.44,7.28,7.58,6.9,6.76,7.05,6.61,5.7,6.42,5.93,0,WBd,8.59
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,20.109,3 s 6 wk 4 d,3080,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,796,2019-04-10,4,W,390000,10,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,26.75,3 s 2 wk 1 d,5820,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,957,2019-04-10,5.5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.1,8.6,7.8,7.31,7.38,6.96,7.69,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,Bru,22.104,2 s 0 wk 1 d,4720,4,2,8,8,16,FALSE,1,9,3,5,1,3,6,947,2019-03-31,5,WB,1270000,5,4.23,8.05,7.54,7.49,7.02,7.43,7.87,6.37,6.02,5.17,5.03,5.05,4.84,4.4,4.62,3.94,3.86,0,4.11,3.42,WBd,8.05
79,España,Jimeno Eguiruren,415605434,,,27.48,1 s 13 wk 3 d,27090,5,6,7,7,15,FALSE,1,8,11,3,9,2,6,1098,2019-04-10,7,IM,4116000,33,4.51,8.9,8.92,9.49,8.99,10.24,9.44,10.77,9.46,9.74,10.12,9.08,11.19,11.17,10.76,11.1,7.27,9.1,6.46,0,IMd,11.19
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.106,1 s 11 wk 6 d,13630,6,6,7,7,15,FALSE,1,9,6,8,7,4,10,950,2019-04-10,5.5,WB,1404000,34,4.73,9.41,9.2,9.1,8.97,8.96,9.26,8.44,8.59,8.21,8.07,8.31,7.74,7.57,7.83,7.4,6.84,0,7.07,7.27,WBd,9.41
81,Hanguk,Sang-Yong Jang,433566477,,,22.98,1 s 11 wk 3 d,8790,2,3,8,8,15,FALSE,1,9,6,6,5,4,5,955,2019-04-10,5,WB,1170000,15,4.64,9.31,9.01,9.07,8.71,9.14,9.28,8.58,8.21,7.74,7.71,7.59,7.73,7.47,7.56,7.19,6.32,6.57,6.35,0,WBd,9.31
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,21.95,1 s 8 wk 4 d,2880,2,2,7,8,14,FALSE,1,8,5,4,5,4,2,803,2019-04-10,4,WB,530000,14,3.93,7.62,7.29,7.42,6.97,7.6,7.65,7.06,6.58,6.14,6.12,5.94,6.31,6.12,6.07,5.91,5.31,5.55,5.2,0,CDtw,7.65
84,Hanguk,Kang Jung,440669717,,,17.102,14 wk 4 d,10520,5,1,7,6,20,TRUE,9,4,1,1,1,1,4,955,2019-04-07,5,KP,710000,0,8.25,4.13,3.86,3.91,3.58,3.98,4.11,3.46,3.18,2.77,2.72,2.67,2.77,2.6,2.61,2.42,2.28,2.28,2.28,0,KP,8.25
98,Hanguk,Sang-Uk Kim,440758581,,,19.26,13 wk 4 d,150,4,1,5,5,20,TRUE,1,3,3,2,3,6,3,608,,,,270000,0,2.15,3.04,3.02,3.07,2.99,3.15,3.09,3.15,3.01,3,3.03,2.94,3.2,3.23,3.08,3.27,3.93,3.56,3.83,0,FW,3.93
99,Danmark,Torben Boesen,321795066,Head,,42.97,1 s 14 wk 3 d,0,4,13,3,1,16,FALSE,0,5,0,0,0,0,0,490,2018-06-06,4,WB,312000,79,1.42,2.16,1.97,2.01,1.78,2.05,2.15,1.69,1.5,1.21,1.18,1.14,1.21,1.09,1.1,0.96,0.87,0.87,0.87,0,WBd,2.16
