Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.30,2 시즌 6 주 6 일,8050,5,2,8,7,20,TRUE,1,10,4,3,5,2,6,1064,2019-01-13,6,CD,1470000,12,5.38,9.6,8.97,9.16,8.34,9.41,9.61,8.31,7.59,6.71,6.63,6.43,6.83,6.47,6.47,6.1,5,5.57,4.88,0,CDtw,9.61
60,Hanguk,Chu-Seok Ahn,435761718,,,20.17,2 시즌 5 주 6 일,1080,3,1,6,6,20,TRUE,1,5,5,3,3,7,5,704,2019-01-16,5,FW,370000,7,2.98,5.04,4.99,5.12,4.94,5.3,5.16,5.3,4.86,4.81,4.9,4.6,5.25,5.2,4.99,5.15,5.51,5.06,5.32,0,FW,5.51
61,Schweiz,Francois Baumgartner,434542904,,,19.109,2 시즌 5 주 4 일,17580,5,3,8,7,17,FALSE,1,10,7,6,7,6,3,1001,2019-01-16,6,IM,948000,9,4.93,10.05,9.72,9.86,9.4,10.04,10.09,9.49,9,8.55,8.54,8.35,8.73,8.53,8.48,8.32,7.71,7.95,7.6,0,CDtw,10.09
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Bru,36.96,2 시즌 4 주 5 일,1890,6,9,2,3,17,FALSE,0,9,11,10,3,2,13,1080,2019-01-16,4,W,2208000,93,1.88,4.62,4.69,4.71,4.76,4.73,4.65,4.88,4.64,4.7,4.79,4.58,4.82,4.68,4.8,4.51,3.17,3.46,3.2,0,Cdo,4.88
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.8,2 시즌 3 주 6 일,12140,3,2,8,7,20,TRUE,1,11,4,3,2,2,3,1140,2019-01-16,6.5,CD,3010000,3,5.62,10.18,9.46,9.67,8.74,9.95,10.19,8.67,7.64,6.57,6.53,6.14,6.8,6.25,6.27,5.67,4.49,4.66,4.41,0,CDtw,10.19
67,Hanguk,Hae-Won Kim,437472967,,,20.28,1 시즌 8 주 6 일,11120,3,1,7,7,20,TRUE,1,11,3,3,6,5,3,1116,2019-01-13,5.5,WB,1970000,1,5.06,9.32,8.56,8.7,7.79,8.89,9.25,7.48,6.92,5.84,5.66,5.65,5.78,5.44,5.38,5.12,5.46,5.48,5.4,0,WBd,9.32
68,Sverige,Elmin Polovina,436113582,,Y×1,19.14,1 시즌 5 주 4 일,10750,2,2,6,7,13,FALSE,1,10,7,6,6,5,3,995,2019-01-16,4.5,CD,1572000,1,3.95,8.44,8.15,8.27,7.87,8.43,8.48,7.95,7.46,7.04,7.05,6.84,7.22,6.99,6.99,6.75,5.89,6.16,5.82,0,CDtw,8.48
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.62,1 시즌 3 주 3 일,3330,6,1,6,7,13,FALSE,1,8,6,2,6,2,2,810,2019-01-13,4,CD,370000,1,3.15,6.35,6.05,6.37,5.77,6.79,6.57,6.47,5.62,5.31,5.42,4.92,5.95,5.79,5.59,5.62,3.87,4.74,3.48,0,CD,6.79
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.52,1 시즌 0 주 2 일,9200,7,3,8,6,12,FALSE,1,8,8,7,4,5,2,891,2019-01-16,4.5,WB,780000,4,3.93,8.39,8.36,8.44,8.33,8.54,8.46,8.54,8.08,8,8.11,7.78,8.27,8.07,8.11,7.84,6.67,6.76,6.64,0,CD,8.54
72,Hanguk,Hoon Paeng,438720926,Technical,,18.90,14 주 6 일,3410,5,1,5,6,20,TRUE,1,8,6,7,4,2,4,858,2019-01-16,4,WB,330000,0,3.5,6.97,6.84,6.8,6.7,6.76,6.9,6.47,6.35,6.1,6.07,6.05,5.92,5.71,5.92,5.48,4.36,0,4.5,4.69,WBd,6.97
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,19.17,13 주 3 일,1340,6,1,7,6,20,TRUE,1,7,5,4,3,2,2,776,2019-01-16,4.5,CD,350000,1,3.87,7.03,6.82,6.93,6.6,7.07,7.08,6.73,6.23,5.91,5.95,5.68,6.1,5.87,5.9,5.61,4.39,0,4.33,4.7,CDtw,7.08
74,Hanguk,Nam-Han Kim,436538053,,,19.48,13 주 0 일,8920,5,2,7,7,10,FALSE,9,5,1,1,1,1,8,914,2019-01-13,4.5,KP,2470000,0,8.13,4.28,3.9,3.97,3.52,4.07,4.25,3.37,2.99,2.42,2.36,2.28,2.42,2.18,2.2,1.94,1.75,1.75,1.75,0,KP,8.13
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.51,6 주 6 일,1110,4,1,7,6,20,TRUE,1,6,6,6,3,2,6,631,2019-01-13,3.5,WB,290000,2,3.51,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.47,6.42,6.47,6.32,6.44,6.27,6.42,6.07,4.76,5.09,4.83,0,CD,6.67
77,Andorra,Daniel Valldecabres,438124942,Powerful,,18.15,2 주 3 일,2920,2,2,4,4,5,FALSE,1,7,7,6,6,3,5,750,2019-01-13,2.5,CD,660000,0,2.01,4.49,4.47,4.52,4.45,4.58,4.53,4.58,4.42,4.4,4.43,4.32,4.49,4.43,4.47,4.36,3.41,3.84,3.37,0,CD,4.58
78,Hanguk,Chung-Nyeung Cho,440758750,,,17.16,1 주 6 일,1920,6,1,6,5,20,TRUE,1,5,2,5,6,7,3,740,2019-01-06,5,FW,490000,0,2.8,4.6,4.45,4.3,4.28,4.11,4.42,3.68,4.12,3.86,3.67,4.1,3.35,3.39,3.46,3.46,5.04,4.58,5.24,0,FWtw,5.24
99,Hanguk,Soon Jung,429263807,,,32.10,4 시즌 10 주 6 일,70,7,6,3,5,20,TRUE,5,6,1,1,2,1,3,612,2018-11-04,3.5,KP,570000,0,4.58,4.05,3.76,3.81,3.46,3.88,4.03,3.33,3.08,2.65,2.59,2.56,2.63,2.47,2.47,2.3,2.16,2.24,2.16,0,KP,4.58
