Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.24,2 시즌 6 주 1 일,7510,5,2,7,7,20,TRUE,1,10,4,3,5,2,6,1053,2019-01-13,6,CD,1470000,12,5.19,9.26,8.66,8.84,8.05,9.08,9.27,8.02,7.33,6.48,6.4,6.21,6.6,6.25,6.24,5.89,4.82,5.38,4.71,0,CDtw,9.27
60,Hanguk,Chu-Seok Ahn,435761718,,,20.11,2 시즌 5 주 0 일,1090,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,715,2019-01-13,5,FW,370000,7,2.96,4.84,4.87,5,4.91,5.17,4.97,5.33,4.95,5.02,5.14,4.83,5.5,5.51,5.28,5.51,5.94,5.45,5.74,0,FW,5.94
61,Schweiz,Francois Baumgartner,434542904,,,19.103,2 시즌 4 주 6 일,17430,5,3,8,7,17,FALSE,1,10,7,6,7,6,3,1001,2019-01-13,6,IM,948000,9,4.93,10.05,9.72,9.86,9.4,10.04,10.09,9.49,9,8.55,8.54,8.35,8.73,8.53,8.48,8.32,7.71,7.95,7.6,0,CDtw,10.09
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Bru,36.90,2 시즌 3 주 6 일,2180,6,9,3,3,17,FALSE,0,9,11,10,3,2,13,1080,2019-01-13,4.5,W,2208000,93,2.36,5.81,5.9,5.92,5.98,5.95,5.86,6.14,5.84,5.91,6.03,5.76,6.06,5.89,6.04,5.68,3.99,4.35,4.03,0,Cdo,6.14
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.2,2 시즌 3 주 1 일,11510,3,2,8,7,20,TRUE,1,11,4,3,2,2,3,1131,2019-01-09,6.5,CD,3010000,3,5.62,10.18,9.46,9.67,8.74,9.95,10.19,8.67,7.64,6.57,6.53,6.14,6.8,6.25,6.27,5.67,4.49,4.66,4.41,0,CDtw,10.19
67,Hanguk,Hae-Won Kim,437472967,,,20.22,1 시즌 8 주 0 일,10360,3,1,7,7,20,TRUE,1,11,3,3,6,5,3,1104,2019-01-13,5.5,WB,1970000,1,5.05,9.3,8.54,8.68,7.77,8.86,9.23,7.46,6.9,5.82,5.64,5.64,5.76,5.43,5.37,5.11,5.44,5.46,5.39,0,WBd,9.3
68,Sverige,Elmin Polovina,436113582,,Y×1,19.8,1 시즌 4 주 5 일,10600,2,2,6,6,13,FALSE,1,10,7,6,6,5,3,997,2019-01-09,5,CD,1572000,1,3.95,8.44,8.15,8.27,7.87,8.43,8.48,7.95,7.46,7.04,7.05,6.84,7.22,6.99,6.99,6.75,5.89,6.16,5.82,0,CDtw,8.48
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.56,1 시즌 2 주 4 일,3360,6,1,8,7,12,FALSE,1,7,6,2,6,2,2,805,2019-01-13,4,CD,370000,1,3.18,6.36,6.13,6.47,5.92,6.91,6.62,6.73,5.88,5.68,5.82,5.29,6.4,6.28,6.06,6.15,4.25,5.23,3.82,0,CD,6.91
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.46,15 주 3 일,8740,7,3,8,6,11,FALSE,1,8,8,7,4,5,2,876,2019-01-06,4.5,WB,780000,4,3.88,8.35,8.31,8.39,8.29,8.49,8.41,8.49,8.03,7.95,8.06,7.73,8.22,8.02,8.06,7.79,6.62,6.71,6.59,0,CD,8.49
72,Hanguk,Hoon Paeng,438720926,Technical,,18.84,14 주 0 일,3240,5,1,5,6,20,TRUE,1,8,6,7,4,2,4,848,2019-01-09,4,WB,330000,0,3.5,6.97,6.84,6.8,6.7,6.76,6.9,6.47,6.35,6.1,6.07,6.05,5.92,5.71,5.92,5.48,4.36,0,4.5,4.69,WBd,6.97
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,19.11,12 주 4 일,1200,6,1,7,6,20,TRUE,1,7,5,4,3,2,2,758,2019-01-09,4,CD,350000,1,3.87,7.03,6.82,6.93,6.6,7.07,7.08,6.73,6.23,5.91,5.95,5.68,6.1,5.87,5.9,5.61,4.39,0,4.33,4.7,CDtw,7.08
74,Hanguk,Nam-Han Kim,436538053,,,19.42,12 주 1 일,9440,5,2,8,7,10,FALSE,9,5,1,1,1,1,8,908,2019-01-13,4.5,KP,2470000,0,8.39,4.42,4.03,4.1,3.64,4.2,4.38,3.47,3.08,2.5,2.43,2.35,2.5,2.25,2.27,2,1.81,1.81,1.81,0,KP,8.39
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.45,6 주 1 일,1030,4,1,7,6,20,TRUE,1,6,6,6,3,2,6,618,2019-01-13,3.5,WB,290000,2,3.49,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.43,6.38,6.43,6.28,6.4,6.23,6.38,6.04,4.73,5.06,4.8,0,CD,6.63
77,Andorra,Daniel Valldecabres,438124942,Powerful,,18.9,1 주 5 일,3170,2,2,5,4,4,FALSE,1,7,7,6,6,3,5,730,2019-01-13,2.5,CD,660000,0,2.18,4.91,4.88,4.94,4.86,5.01,4.95,5.01,4.83,4.81,4.85,4.72,4.91,4.85,4.89,4.77,3.73,4.19,3.68,0,CD,5.01
78,Hanguk,Chung-Nyeung Cho,440758750,,,17.10,1 주 1 일,1920,6,1,6,5,20,TRUE,1,5,2,5,6,7,3,740,2019-01-06,5,FW,490000,0,2.8,4.6,4.45,4.3,4.28,4.11,4.42,3.68,4.12,3.86,3.67,4.1,3.35,3.39,3.46,3.46,5.04,4.58,5.24,0,FWtw,5.24
99,Hanguk,Soon Jung,429263807,,,32.4,4 시즌 10 주 1 일,70,7,6,4,5,20,TRUE,5,6,1,1,2,1,3,599,2018-11-04,3.5,KP,570000,0,5.33,4.72,4.37,4.44,4.02,4.52,4.69,3.88,3.59,3.08,3.01,2.98,3.06,2.87,2.88,2.68,2.52,2.61,2.51,0,KP,5.33
