Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
12,Hanguk,Chan-Myung Lee,427619244,,,27.38,2시즌 7주 3일,960,3,4,6,7,20,TRUE,1,3,7,3,4,3,8,748,2018-01-31,4,IM,410000,8,,,3.38,5.42,5.93,6.5,7.31,5.81
13,Hanguk,Sung-Kook Han,427619245,Technical,,23.26,2시즌 7주 3일,1220,2,3,4,8,20,TRUE,1,5,6,6,5,2,9,625,2018-02-07,3.5,W,330000,10,,,3.11,5.47,5.44,5.69,5.63,4.58
14,Hanguk,Se-Jong Cho,427619246,,,30.26,2시즌 7주 3일,590,4,5,7,6,20,TRUE,1,5,5,6,3,4,8,600,2018-02-07,4,WB,280000,18,,,4.22,7.01,6.83,6.86,6.62,6.27
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,24.79,2시즌 7주 3일,2300,5,4,7,8,20,TRUE,1,5,5,7,6,2,9,746,2018-02-07,5,W,350000,13,,,4.27,7.35,6.99,7.48,6.97,6.19
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,20.73,2시즌 7주 3일,1310,6,2,5,7,20,TRUE,1,3,3,6,4,7,10,762,2018-01-31,4.5,FW,410000,21,,,2.8,4.41,3.95,4.53,4.15,5.71
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,36.12,2시즌 7주 3일,10,2,6,7,4,20,TRUE,1,2,3,3,3,5,7,490,2018-02-04,4,FW,250000,23,,,3.16,4.1,4.07,4.43,4.55,5.26
18,Hanguk,Kwang-Rae Kim,427619250,Head,,28.33,2시즌 7주 3일,1010,3,4,6,7,20,TRUE,1,2,5,3,6,6,7,615,2018-02-07,5,FW,310000,26,,,3.1,4.48,4.69,5.55,6.12,6.59
21,Belgium,Jitse Haes,428112207,,,33.31,2시즌 2주 3일,210,4,5,3,5,17,FALSE,2,6,5,5,5,2,7,590,2018-02-04,2.5,W,348000,2,,,2.88,4.29,4.31,4.06,3.95,3.23
23,Belgium,Mathias Piron,428125893,Technical,,34.0,2시즌 2주 3일,260,6,6,6,5,17,FALSE,2,6,5,5,5,2,9,590,2018-02-04,4,W,324000,5,,,4.13,6.12,6.16,5.8,5.65,4.63
25,Polska,Pylyp Nagorniak,406205227,,,28.73,2시즌 2주 3일,1930,5,3,7,7,17,FALSE,1,6,7,3,6,3,9,701,2018-02-04,4.5,IM,444000,8,,,3.64,6.62,7.29,6.83,7.53,5.72
31,Hanguk,Se-Hee Park,430626797,,,20.8,1시즌 6주 3일,1300,4,2,8,7,20,TRUE,1,2,5,5,3,7,8,717,2018-02-07,5.5,FW,390000,11,,,3.06,4.96,4.83,5.93,6.17,7.11
34,Sverige,Axel Hermansson,422526443,,Y×1,29.95,1시즌 4주 2일,1960,5,5,7,6,13,FALSE,2,7,7,2,6,2,9,701,2018-01-31,5,IM,516000,8,,,4.61,6.99,7.87,6.82,7.61,5.26
38,Latvija,Artem Skurlatov,409641598,,,27.101,1시즌 6일,2390,5,5,5,6,12,FALSE,1,8,6,3,4,3,4,836,2018-02-07,3.5,CD,732000,8,,,3.45,6.15,6.66,5.37,5.66,4.24
40,Perú,Matías Pichis,416567166,,Bru,23.51,1시즌 2일,9090,6,2,7,7,12,FALSE,1,10,8,2,4,4,6,1001,2018-02-04,5,CD,1764000,4,,,4.13,8.09,9.21,6.94,7.81,5.35
41,Deutschland,Reinold Kisch,413993877,,,24.55,1시즌 2일,1880,5,2,4,7,12,FALSE,1,8,6,2,4,5,3,800,2018-02-04,3,CD,588000,10,,,2.8,5.15,5.75,4.42,4.88,4.02
48,Hanguk,Dong-Suk Lee,432205385,Technical,,19.22,10주 2일,930,6,1,5,5,20,TRUE,1,5,4,5,6,5,4,639,2018-02-04,4,FW,290000,0,,,2.66,4.56,4.45,4.42,4.26,4.63
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,17.102,6주 4일,5100,4,1,7,6,20,TRUE,1,7,7,7,4,5,4,786,2018-02-04,4.5,WB,550000,2,,,3.75,7.52,7.52,7.28,7.2,6.36
55,Hanguk,Geun-Ho Han,433728993,,,18.104,3주 4일,1830,3,1,6,5,20,TRUE,1,5,6,4,3,7,3,741,2018-01-28,3,WB,410000,1,,,2.91,5.2,5.47,5.27,5.67,5.71
58,Hanguk,Tae-Hwan Lee,434006765,,,17.20,4일,2040,4,1,6,5,20,TRUE,6,1,1,1,1,1,4,642,2018-02-04,2.5,KP,950000,0,,,4.89,2.02,2.02,2.02,2.02,2.02
99,Hanguk,Je-Min Jung,427619232,,,42.89,2시즌 7주 3일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
