Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
11,Hanguk,Ryung-Tae Kim,429263818,,,26.81,1시즌 2주 0일,2370,2,4,6,7,20,TRUE,2,7,6,3,5,3,5,774,2017-12-17,4.5,IM,350000,2,,,5.03,7.27,7.81,6.8,7.19,5.72
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,25.78,1시즌 2주 0일,1080,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,711,2017-12-13,4.5,IM,410000,5,,,3.66,5.96,6.52,6.78,7.55,5.99
13,Hanguk,Hong-Woon Kim,429263820,Technical,,21.93,1시즌 2주 0일,3470,2,3,7,8,20,TRUE,1,7,6,6,5,3,4,766,2017-12-13,5,WB,330000,1,,,4.65,8.32,8.36,7.85,7.68,6.43
15,Hanguk,Bong-Joo Kim,429263823,,,23.27,1시즌 2주 0일,4860,4,3,7,7,20,TRUE,1,7,6,7,6,2,4,807,2017-12-17,5,WB,410000,4,,,4.61,8.42,8.28,8.06,7.66,6.24
16,Hanguk,Kil-Sung Park,429263824,,,19.89,1시즌 2주 0일,1470,5,2,7,7,20,TRUE,1,3,3,5,4,7,6,771,2017-12-17,6,FW,410000,10,,,3.19,4.85,4.5,4.97,4.73,6.39
17,Hanguk,Seung-Ok Lee,429263826,Technical,,34.38,1시즌 2주 0일,50,5,7,6,5,20,TRUE,1,2,4,3,3,6,5,590,2017-12-17,4.5,FW,290000,9,,,3.2,4.31,4.4,4.87,5.2,5.86
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.53,1시즌 2주 0일,1350,2,5,8,7,20,TRUE,1,3,5,3,6,6,3,635,2017-12-10,4,IM,310000,16,,,3.88,5.7,5.99,6.52,7.1,7.51
28,Portugal,Baltasar Vieira,431142669,,,28.59,9주 6일,800,3,5,4,6,9,FALSE,1,5,6,6,4,4,3,612,2017-11-15,4,W,372000,2,,,2.48,4.8,4.77,4.95,4.93,4.39
29,France,Vincent Wallois,403086843,Unpredictable,,28.46,9주 5일,2730,3,3,6,7,9,FALSE,1,6,8,4,6,4,3,794,2017-12-17,4,IM,660000,9,,,3.03,6.17,6.76,6.64,7.34,5.7
31,Česká republika,Leoš Broukal,397610518,Head,,28.35,9주 0일,17160,3,6,7,6,9,FALSE,1,9,9,2,8,5,4,911,2017-12-13,6,IM,1980000,26,,,4.38,8.37,9.61,8.17,9.38,7.15
32,Deutschland,Toktamış Batmaz,413755690,,,24.2,9주 0일,7430,5,2,6,7,9,FALSE,1,6,8,2,8,3,3,882,2017-12-17,3.5,CD,900000,4,,,2.88,5.75,6.69,6.36,7.41,5.31
33,Hanguk,Dong-Hyeon Lee,431740152,,,17.94,7주 6일,160,5,1,7,6,20,TRUE,1,4,4,2,2,4,1,446,2017-12-13,2.5,CD,250000,0,,,2.97,4.51,4.85,4.32,4.68,4.35
36,Hanguk,Ki-Bum Lee,432028611,,,18.39,4주 6일,70,7,1,6,6,20,TRUE,1,3,3,3,4,3,6,406,2017-12-17,2.5,W,250000,0,,,2.5,3.65,3.65,3.73,3.73,3.78
38,Hanguk,In-Ho Ryu,432215232,Quick,,18.94,2주 5일,90,2,1,6,5,20,TRUE,1,3,4,2,2,5,5,507,2017-12-17,3.5,FW,250000,0,,,2.36,3.47,3.74,3.61,4,4.09
40,Hanguk,Seok-Hwa Kim,433152403,Unpredictable,,18.2,1주 0일,40,6,1,6,5,20,TRUE,1,3,3,4,2,3,1,401,,,,250000,0,,,2.36,3.59,3.45,3.54,3.37,3.41
41,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.5,4일,2890,3,2,4,5,3,FALSE,1,6,5,7,7,2,4,812,2017-12-09,2.5,WB,540000,0,,,1.85,4.04,3.83,3.93,3.56,3.02
99,Hanguk,In-Guh Park,429263805,,,41.93,1시즌 2주 0일,0,4,6,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.77,0.77,0.77,0.77,0.77,0.77
