Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
60,Hanguk,Chu-Seok Ahn,435761718,,,20.67,2 시즌 13 주 0 일,1030,3,1,6,7,20,TRUE,1,5,5,3,3,7,5,700,2019-02-27,4.5,FW,370000,8,3.13,5.3,5.24,5.38,5.19,5.57,5.42,5.57,5.11,5.05,5.15,4.83,5.51,5.46,5.25,5.41,5.79,5.31,5.59,0,FW,5.79
61,Schweiz,Francois Baumgartner,434542904,,,20.47,2 시즌 12 주 5 일,18820,5,3,7,8,19,FALSE,1,10,7,6,7,6,3,1003,2019-03-10,5.5,IM,2292000,9,4.94,9.96,9.64,9.77,9.32,9.95,10,9.41,8.93,8.49,8.48,8.29,8.67,8.47,8.42,8.26,7.66,7.9,7.55,0,CDtw,10
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,37.34,2 시즌 11 주 6 일,2830,6,9,6,4,19,FALSE,0,9,11,10,3,1,13,1080,2019-03-06,5.5,W,888000,93,3.44,8.34,8.46,8.49,8.58,8.53,8.4,8.8,8.38,8.48,8.64,8.26,8.68,8.42,8.66,8.1,5.46,6.1,5.51,0,Cdo,8.8
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.58,2 시즌 11 주 0 일,15210,3,2,5,8,20,TRUE,1,12,4,3,2,2,3,1207,2019-03-06,5,WB,3010000,3,4.92,9.04,8.35,8.54,7.67,8.79,9.03,7.57,6.64,5.62,5.57,5.24,5.81,5.31,5.32,4.77,3.74,3.88,3.68,0,WBd,9.04
67,Hanguk,Hae-Won Kim,437472967,,Y×1,20.78,2 시즌 0 주 0 일,15830,3,2,6,8,20,TRUE,1,11,3,3,6,5,3,1191,2019-03-10,5.5,WB,1970000,2,5.13,9.15,8.44,8.57,7.71,8.75,9.09,7.41,6.89,5.87,5.7,5.69,5.81,5.49,5.44,5.19,5.51,5.53,5.45,0,WBd,9.15
68,Sverige,Elmin Polovina,436113582,,Y×1,19.64,1 시즌 12 주 5 일,15020,2,2,6,7,15,FALSE,1,10,7,6,6,5,3,1025,2019-03-06,5.5,CD,1572000,1,4.12,8.7,8.41,8.53,8.12,8.69,8.74,8.2,7.7,7.28,7.28,7.06,7.45,7.22,7.22,6.98,6.1,6.37,6.03,0,CDtw,8.74
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.0,1 시즌 10 주 4 일,5290,6,2,6,7,15,FALSE,1,9,6,2,6,2,2,904,2019-03-10,4,CD,930000,2,3.89,7.46,7.07,7.41,6.7,7.86,7.67,7.36,6.42,5.97,6.07,5.55,6.62,6.4,6.21,6.17,4.36,5.24,3.97,0,CD,7.86
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.102,1 시즌 7 주 3 일,12090,7,3,6,7,14,FALSE,1,9,8,7,4,5,2,915,2019-03-06,5,CD,780000,4,3.98,8.46,8.34,8.43,8.23,8.55,8.51,8.38,7.87,7.67,7.75,7.43,7.92,7.68,7.72,7.4,6.28,6.36,6.25,0,CD,8.55
72,Hanguk,Hoon Paeng,438720926,Technical,,19.28,1 시즌 6 주 0 일,6580,5,1,7,7,20,TRUE,1,9,6,7,4,2,4,945,2019-03-06,4.5,WB,790000,0,4.5,9.05,8.8,8.78,8.54,8.74,8.96,8.22,7.97,7.53,7.48,7.44,7.32,7.01,7.26,6.66,5.27,0,5.44,5.66,WBd,9.05
73,Hanguk,Ji-Dan Lee,438852692,Technical,R,19.67,1 시즌 4 주 4 일,2600,6,1,6,7,20,TRUE,1,8,5,4,3,2,2,873,2019-03-10,4.5,CD,350000,1,3.93,7.29,6.99,7.11,6.7,7.27,7.32,6.78,6.22,5.78,5.8,5.53,5.97,5.69,5.72,5.38,4.18,0,4.13,4.48,CDtw,7.32
74,Hanguk,Nam-Han Kim,436538053,,,19.98,1 시즌 4 주 1 일,8940,5,2,7,7,13,FALSE,9,5,1,1,1,1,8,915,2019-03-10,5,KP,2470000,0,8.35,4.47,4.09,4.16,3.7,4.25,4.43,3.54,3.16,2.59,2.53,2.45,2.59,2.35,2.37,2.1,1.91,1.91,1.91,0,KP,8.35
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.101,14 주 0 일,2390,4,1,7,7,20,TRUE,1,7,6,6,3,2,6,779,2019-03-10,4.5,WB,290000,2,3.91,7.56,7.47,7.48,7.37,7.51,7.55,7.33,7.03,6.84,6.88,6.7,6.86,6.63,6.79,6.36,4.95,5.29,5.02,0,WBd,7.56
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1 Bru,18.65,9 주 4 일,6500,2,2,7,6,9,FALSE,1,8,7,6,6,3,5,859,2019-03-06,4.5,CD,660000,1,3.17,6.88,6.76,6.85,6.66,6.96,6.93,6.8,6.5,6.35,6.38,6.21,6.47,6.34,6.39,6.18,4.85,5.43,4.79,0,CD,6.96
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,17.66,9 주 1 일,1980,6,1,6,5,20,TRUE,1,5,2,5,6,7,3,746,2019-03-10,5.5,FW,490000,0,2.8,4.6,4.45,4.3,4.28,4.11,4.42,3.68,4.12,3.86,3.67,4.1,3.35,3.39,3.46,3.46,5.04,4.58,5.24,0,FWtw,5.24
99,Hanguk,Soon Jung,429263807,,,32.60,5 시즌 2 주 0 일,60,7,6,4,5,20,TRUE,5,6,1,1,2,1,3,592,2018-11-04,3.5,KP,570000,0,5.33,4.72,4.37,4.44,4.02,4.52,4.69,3.88,3.59,3.08,3.01,2.98,3.06,2.87,2.88,2.68,2.52,2.61,2.51,0,KP,5.33
