Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,23.41,1시즌 2주 0일,2270,5,3,7,7,20,TRUE,1,5,5,7,6,2,4,761,2017-09-06,5,W,350000,7,,,4.06,7.11,6.74,7.23,6.73,5.96
16,Hanguk,Dong-Shik Kim,427619248,,,19.35,1시즌 2주 0일,1320,6,2,5,7,20,TRUE,1,3,3,6,4,7,6,764,2017-09-10,5,FW,410000,13,,,2.72,4.28,3.83,4.39,4.02,5.54
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,Inj 1,34.86,1시즌 2주 0일,60,2,6,7,5,20,TRUE,1,2,4,3,3,6,5,590,2017-09-10,5,FW,300000,16,,,3.28,4.44,4.53,5.03,5.38,6.06
18,Hanguk,Kwang-Rae Kim,427619250,Head,,26.107,1시즌 2주 0일,800,3,4,3,7,20,TRUE,1,2,5,3,6,6,2,648,2017-09-06,3.5,FW,310000,9,,,2.19,3.16,3.31,3.92,4.32,4.65
20,Brasil,Jader da Matta,427827635,,Bru,32.64,12주 6일,630,4,6,6,6,10,FALSE,2,6,6,5,6,2,5,590,2017-09-06,3.5,WB,384000,1,,,3.67,5.76,5.91,5.74,5.79,4.51
21,Belgium,Jitse Haes,428112207,,Y×1,31.105,13주 0일,860,4,5,6,6,10,FALSE,2,6,6,5,6,2,5,595,2017-09-10,3,CD,384000,2,,,3.82,6.03,6.19,6.02,6.07,4.71
22,Nederland,Keith Esser,428060480,Quick,,32.10,12주 6일,560,5,6,4,6,10,FALSE,2,6,5,6,6,2,6,590,2017-09-10,3,W,372000,1,,,3.17,4.94,4.84,4.74,4.48,3.77
23,Belgium,Mathias Piron,428125893,Technical,,32.74,13주 0일,650,6,5,7,6,10,FALSE,2,6,6,5,6,3,6,590,2017-09-06,3.5,W,372000,2,,,4.05,6.41,6.58,6.39,6.48,5.37
24,Canada,Philippe Morel,425173438,Unpredictable,Y×1,33.88,12주 6일,310,5,6,7,5,10,FALSE,2,6,5,5,5,2,6,590,2017-09-10,4,W,360000,4,,,4.04,6.14,6.18,5.79,5.64,4.56
25,Polska,Pylyp Nagorniak,406205227,,R,27.35,13주 0일,1620,5,3,4,6,10,FALSE,1,6,7,3,6,3,6,734,2017-09-10,3.5,IM,444000,2,,,2.38,4.53,5.02,4.69,5.19,3.89
26,Türkiye,Türker Arkan,425734621,,,33.52,12주 6일,530,1,6,5,5,10,FALSE,2,6,7,5,6,2,5,680,2017-09-03,4,IM,456000,11,,,3.27,5.28,5.52,5.47,5.68,4.22
29,Türkiye,Gökhan Menderes,426926338,,TL,19.70,4주 6일,5190,4,1,6,5,7,FALSE,8,3,2,2,1,1,13,813,2017-09-06,3,KP,1428000,0,,,5.02,1.97,2.01,1.6,1.52,1.09
30,Hanguk,Kyoo-Shik Kim,430373564,,,18.43,2주 1일,780,6,1,6,5,20,TRUE,1,2,5,4,7,2,3,716,2017-09-06,3,IM,330000,0,,,2.2,3.61,3.65,4.68,4.91,4.31
31,Hanguk,Se-Hee Park,430626797,,,18.82,1주 0일,1030,4,1,6,5,20,TRUE,1,2,5,5,3,7,2,736,2017-09-06,4.5,FW,390000,1,,,2.23,3.81,3.71,4.62,4.82,5.6
32,Hanguk,Woo-Jae Kim,430762543,Technical,,18.97,0일,90,5,1,6,5,20,TRUE,1,4,3,4,3,2,4,413,2017-09-10,2.5,CD,250000,0,,,2.58,4.03,3.92,3.74,3.51,3.22
99,Hanguk,Je-Min Jung,427619232,,,41.51,1시즌 2주 0일,0,4,8,3,1,20,TRUE,0,0,0,0,0,0,1,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
