Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Hanguk,Se-Hee Park,430626797,,,24.2,5 s 5 wk 4 d,1290,4,3,6,8,20,TRUE,1,2,5,5,3,7,9,711,2019-04-21,5,FW,390000,43,3.04,4.53,4.8,4.75,5.07,4.68,4.55,5.18,5.32,5.69,5.77,5.72,5.8,5.92,5.85,6.03,6.78,6.19,6.79,0,FWtw,6.79
34,Sverige,Axel Hermansson,422526443,,Y×1,33.89,5 s 3 wk 3 d,310,5,6,6,5,20,FALSE,2,6,6,1,6,1,9,592,2019-04-24,4,IM,384000,21,4.24,5.92,5.78,6.12,5.66,6.56,6.2,6.56,5.77,5.71,5.87,5.33,6.47,6.41,6.17,6.34,4.37,5.41,3.92,0,CD,6.56
40,Perú,Matías Pichis,416567166,,,27.45,4 s 15 wk 2 d,9230,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,1001,2019-04-21,5.5,CD,1764000,7,4.92,9.44,9.05,9.55,8.69,10.21,9.8,9.86,8.29,7.86,8.12,7.12,9.09,8.76,8.39,8.38,6.19,6.73,5.59,0,CD,10.21
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.16,4 s 9 wk 3 d,1140,6,2,5,8,20,TRUE,1,5,4,5,6,5,6,615,2019-04-21,4,FW,290000,17,3.29,5.46,5.41,5.36,5.35,5.29,5.4,5.14,5.33,5.25,5.18,5.36,5.04,5.07,5.11,5.11,5.49,0,5.55,5.55,TDF,5.55
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,21.96,4 s 5 wk 4 d,6340,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,801,2019-04-24,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.65,8.83,8.67,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,22.98,4 s 2 wk 4 d,2450,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,714,2019-04-24,5,FW,410000,26,3.88,6.61,6.64,6.78,6.68,6.97,6.75,7.15,6.66,6.72,6.87,6.47,7.25,7.2,7,7.14,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.49,3 s 13 wk 2 d,7070,3,3,8,8,20,FALSE,1,8,5,7,7,2,7,879,2019-04-21,4.5,WB,708000,3,4.61,8.89,8.66,8.55,8.41,8.41,8.73,7.85,8.08,7.7,7.53,7.84,7.14,6.99,7.29,6.84,5.9,6.64,6.14,0,WBd,8.89
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,21.12,3 s 8 wk 4 d,3040,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,793,2019-04-24,4.5,W,390000,11,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,26.90,3 s 4 wk 1 d,5630,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,951,2019-04-24,5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.11,8.6,7.81,7.32,7.38,6.96,7.7,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,,23.7,2 s 2 wk 1 d,4410,4,2,6,8,17,FALSE,1,9,3,5,1,3,6,955,2019-04-24,5,WB,1270000,5,4.04,7.65,7.17,7.12,6.68,7.06,7.48,6.06,5.73,4.93,4.8,4.82,4.62,4.2,4.41,3.77,3.69,0,3.93,3.28,WBd,7.65
79,España,Jimeno Eguiruren,415605434,,,27.63,1 s 15 wk 4 d,27200,5,6,7,7,16,FALSE,1,8,11,3,9,2,6,1099,2019-04-24,6.5,IM,4116000,33,4.55,8.95,8.97,9.54,9.04,10.29,9.49,10.82,9.5,9.78,10.17,9.13,11.23,11.21,10.81,11.15,7.32,9.14,6.51,0,IMd,11.23
80,Andorra,Joaquim Muntaner,427020395,Technical,,29.9,1 s 14 wk 0 d,11520,6,6,7,7,16,FALSE,1,9,6,8,7,4,10,904,2019-04-21,5,WB,1296000,35,4.77,9.44,9.23,9.12,9,8.99,9.29,8.47,8.61,8.24,8.1,8.34,7.77,7.61,7.86,7.44,6.87,0,7.1,7.3,WBd,9.44
81,Hanguk,Sang-Yong Jang,433566477,,,23.1,1 s 13 wk 4 d,7500,2,3,6,8,15,FALSE,1,9,6,6,5,4,5,931,2019-04-24,4,WB,1170000,15,4.16,8.35,8.08,8.13,7.81,8.2,8.33,7.7,7.36,6.94,6.91,6.81,6.93,6.7,6.78,6.45,5.67,5.89,5.69,0,WBd,8.35
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,21.110,1 s 10 wk 5 d,2860,2,2,7,8,15,FALSE,1,8,5,4,5,4,2,803,2019-04-24,4,WB,530000,14,3.98,7.67,7.34,7.47,7.02,7.65,7.7,7.11,6.63,6.19,6.18,5.99,6.36,6.17,6.12,5.96,5.36,5.6,5.25,0,CDtw,7.7
84,Hanguk,Kang Jung,440669717,,,18.5,1 s 0 wk 4 d,12560,5,1,7,6,20,TRUE,10,4,1,1,1,1,4,1001,2019-04-21,5,KP,3330000,0,8.96,4.16,3.88,3.93,3.6,4,4.14,3.49,3.21,2.79,2.74,2.68,2.79,2.61,2.62,2.43,2.29,2.29,2.29,0,KP,8.96
98,Hanguk,Sang-Uk Kim,440758581,,,19.41,15 wk 4 d,170,4,1,6,5,20,TRUE,1,3,3,2,3,6,3,608,,,,270000,0,2.36,3.33,3.3,3.36,3.28,3.45,3.38,3.45,3.3,3.28,3.32,3.21,3.5,3.53,3.37,3.57,4.3,3.9,4.19,0,FW,4.3
99,Danmark,Torben Boesen,321795066,Head,,43.0,2 s 0 wk 4 d,0,4,13,3,1,16,FALSE,0,5,0,0,0,0,0,490,2018-06-06,4,WB,300000,79,1.42,2.16,1.97,2.01,1.78,2.05,2.15,1.69,1.5,1.21,1.18,1.14,1.21,1.09,1.1,0.96,0.87,0.87,0.87,0,WBd,2.16
