Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×2,21.29,3 시즌 4 주 6 일,12320,3,2,6,8,20,TRUE,1,11,4,4,3,3,3,1157,2018-12-26,5.5,W,3310000,1,5.14,9.45,8.82,8.93,8.18,9.09,9.39,7.92,7.22,6.27,6.18,6,6.28,5.83,5.9,5.37,4.72,0,4.74,4.75,WBd,9.45
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.9,2 시즌 3 주 6 일,6330,5,2,7,7,20,TRUE,1,10,4,3,5,2,6,1021,2018-12-23,5.5,CD,1470000,12,5.16,9.21,8.61,8.79,8,9.03,9.22,7.97,7.29,6.44,6.37,6.17,6.56,6.21,6.21,5.86,4.8,5.35,4.69,0,CDtw,9.22
60,Hanguk,Chu-Seok Ahn,435761718,,,19.108,2 시즌 2 주 6 일,1180,3,1,8,6,20,TRUE,1,4,5,3,3,7,5,723,2018-12-23,5,FW,370000,6,3.06,5.01,5.03,5.17,5.07,5.34,5.14,5.51,5.12,5.19,5.32,4.99,5.69,5.69,5.46,5.69,6.14,5.64,5.93,0,FW,6.14
61,Schweiz,Francois Baumgartner,434542904,,,19.88,2 시즌 2 주 4 일,16870,5,3,7,7,17,FALSE,1,10,7,6,7,6,3,1000,2018-12-23,5.5,CD,948000,8,4.77,9.72,9.4,9.53,9.09,9.71,9.76,9.18,8.71,8.27,8.26,8.07,8.44,8.25,8.2,8.05,7.45,7.69,7.35,0,CDtw,9.76
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Inj 1,36.75,2 시즌 1 주 5 일,2450,6,9,4,3,16,FALSE,0,9,11,10,4,2,14,1080,2018-11-21,6.5,W,2208000,93,2.86,7.09,7.19,7.22,7.3,7.25,7.14,7.49,7.17,7.27,7.4,7.1,7.43,7.25,7.42,7.01,4.96,5.48,4.99,0,Cdo,7.49
64,Hanguk,Koo-Joong Kim,435928762,,,19.99,2 시즌 0 주 6 일,10360,3,2,8,7,20,TRUE,1,11,4,3,2,2,3,1113,2018-12-26,6,CD,1130000,3,5.62,10.18,9.46,9.67,8.74,9.95,10.19,8.67,7.64,6.57,6.53,6.14,6.8,6.25,6.27,5.67,4.49,4.66,4.41,0,CDtw,10.19
67,Hanguk,Hae-Won Kim,437472967,,,20.7,1 시즌 5 주 6 일,8630,3,1,6,7,20,TRUE,1,10,3,3,6,5,3,1068,2018-12-23,4.5,WB,1970000,1,4.4,7.97,7.36,7.47,6.74,7.62,7.91,6.49,6.07,5.2,5.05,5.07,5.15,4.89,4.84,4.66,5.01,5.03,4.96,0,WBd,7.97
68,Sverige,Elmin Polovina,436113582,,,18.105,1 시즌 2 주 4 일,10150,2,2,7,6,12,FALSE,1,9,7,6,6,5,3,917,2018-12-26,5,CD,564000,1,3.9,8.35,8.13,8.24,7.92,8.38,8.39,8.04,7.61,7.31,7.33,7.12,7.49,7.31,7.3,7.11,6.24,6.53,6.16,0,CDtw,8.39
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.41,1 시즌 0 주 3 일,2910,6,1,8,7,12,FALSE,1,7,6,2,6,2,2,780,2018-12-26,4,CD,370000,1,3.16,6.32,6.09,6.42,5.88,6.87,6.57,6.69,5.85,5.64,5.78,5.26,6.36,6.24,6.02,6.11,4.23,5.19,3.8,0,CD,6.87
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.31,13 주 2 일,7560,7,3,7,6,11,FALSE,1,8,8,7,4,5,2,835,2018-12-26,4.5,WB,780000,4,3.69,7.93,7.9,7.98,7.88,8.07,7.99,8.07,7.64,7.56,7.66,7.35,7.82,7.63,7.67,7.4,6.3,6.38,6.26,0,CD,8.07
72,Hanguk,Hoon Paeng,438720926,Technical,,18.69,11 주 6 일,2990,5,1,6,6,20,TRUE,1,8,6,7,4,2,4,816,2018-12-26,4,WB,330000,0,3.78,7.53,7.39,7.36,7.25,7.31,7.46,6.99,6.86,6.59,6.56,6.54,6.4,6.17,6.4,5.92,4.72,0,4.87,5.07,WBd,7.53
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,18.108,10 주 3 일,950,6,1,7,6,20,TRUE,1,7,5,4,3,2,2,720,2018-12-19,3.5,CD,270000,1,3.85,7.01,6.79,6.9,6.58,7.05,7.05,6.7,6.2,5.88,5.92,5.66,6.08,5.85,5.88,5.59,4.38,0,4.32,4.68,CD,7.05
74,Hanguk,Nam-Han Kim,436538053,,,19.27,10 주 0 일,9440,5,2,8,7,9,FALSE,9,5,1,1,1,1,8,908,2018-12-23,4.5,KP,2470000,0,8.3,4.35,3.96,4.03,3.57,4.13,4.31,3.4,3.01,2.44,2.37,2.29,2.44,2.19,2.21,1.94,1.75,1.75,1.75,0,KP,8.3
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.30,3 주 6 일,880,4,1,7,5,20,TRUE,1,5,6,6,3,2,6,655,2018-12-19,3,WB,290000,2,3.2,5.97,6.05,6.04,6.14,6.02,5.97,6.18,6.07,6.16,6.22,6.09,6.18,6.07,6.22,5.93,4.69,5.01,4.75,0,Wtm,6.22
98,Hanguk,Hyun-Taek Yoon,440669956,Unpredictable,TL,17.77,0 일,280,4,1,6,5,20,TRUE,1,2,4,6,2,4,3,617,,,,270000,0,0.99,2.26,2.47,2.32,2.67,2.11,2.17,2.4,2.74,2.97,2.96,3.11,2.7,2.73,2.89,2.76,3,2.7,3.21,0,FWtw,3.21
99,Hanguk,Soon Jung,429263807,,,31.101,4 시즌 7 주 6 일,100,7,6,4,5,20,TRUE,5,6,1,1,2,1,3,613,2018-11-04,3.5,KP,630000,0,5.33,4.72,4.37,4.44,4.02,4.52,4.69,3.88,3.59,3.08,3.01,2.98,3.06,2.87,2.88,2.68,2.52,2.61,2.51,0,KP,5.33
