Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
31,Česká republika,Leoš Broukal,397610518,Head,,28.93,1시즌 1주 3일,15520,3,6,6,7,12,FALSE,1,9,9,2,8,5,4,897,2018-02-11,5.5,IM,1980000,29,,,4.2,7.91,9.05,7.72,8.84,6.77
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.40,1시즌 3일,340,5,1,5,6,20,TRUE,1,6,4,2,2,4,1,624,2018-02-11,2.5,CD,250000,1,,,3.03,4.82,5.18,4.04,4.25,3.79
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.40,11주 2일,110,2,1,7,6,20,TRUE,1,3,4,2,2,5,5,505,2018-02-14,3.5,FW,250000,3,,,2.68,3.95,4.24,4.1,4.55,4.65
41,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.63,9주 1일,5760,3,2,7,6,9,FALSE,1,7,5,7,7,2,4,815,2018-02-11,4,WB,540000,0,,,3.13,6.48,6.22,5.98,5.4,4.54
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.48,7주 3일,960,3,1,6,6,20,TRUE,1,7,4,4,3,3,3,750,2018-02-11,4,CD,310000,0,,,3.42,5.84,5.95,4.81,4.62,3.98
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,19.15,6주 3일,1320,2,1,7,5,20,TRUE,1,4,6,6,5,4,2,660,2018-02-11,3.5,WB,330000,2,,,2.9,5.47,5.39,6.08,6.12,5.61
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.21,4주 4일,150,4,1,2,5,20,TRUE,1,6,3,5,1,3,3,631,2018-02-11,1.5,CD,270000,0,,,1.68,2.82,2.72,2.25,1.99,1.89
47,Hanguk,Jung-Rae Kim,433832682,,,18.109,3주 3일,70,6,1,7,5,20,TRUE,1,2,2,4,4,4,4,406,2018-02-14,2.5,W,250000,0,,,2.3,3.21,2.89,3.39,3.11,4.04
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,18.37,2주 3일,310,1,1,6,5,20,TRUE,1,5,5,4,2,4,5,529,2018-02-11,3,W,270000,0,,,2.8,4.83,4.98,4.6,4.72,4.19
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.38,0일,100,5,1,6,5,20,TRUE,1,3,3,5,2,3,2,511,,,,250000,0,,,2.36,3.74,3.45,3.7,3.37,3.51
99,Hanguk,In-Guh Park,429263805,,,42.39,1시즌 10주 4일,0,4,6,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.13,1.13,1.13,1.13,1.13,1.13
