Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Česká republika,,397610518,Head,,31.51,3 시즌 11 주 4 일,10080,3,7,7,6,20,FALSE,1,10,9,1,8,4,4,988,2018-12-05,6,IM,1632000,43,5.17,9.52,9.17,9.79,8.87,10.6,10,10.43,8.86,8.6,8.9,7.87,10.05,9.89,9.37,9.7,7.14,8.31,6.32,0,CD,10.6
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,21.6,3 시즌 1 주 4 일,13020,3,2,8,8,20,TRUE,1,11,4,4,3,3,3,1156,2018-12-05,5.5,W,3310000,0,5.71,10.51,9.81,9.93,9.1,10.11,10.44,8.81,8.03,6.98,6.87,6.67,6.99,6.49,6.56,5.97,5.25,0,5.27,5.28,WBd,10.51
59,Hanguk,Hyung-Hwa Jung,435660098,,,19.98,2 시즌 0 주 5 일,5330,5,2,8,7,20,TRUE,1,9,4,3,5,2,6,987,2018-12-02,5.5,CD,490000,12,5.06,8.87,8.34,8.51,7.82,8.74,8.89,7.83,7.22,6.49,6.42,6.25,6.61,6.31,6.3,6.01,4.96,5.53,4.85,0,CDtw,8.89
60,Hanguk,Chu-Seok Ahn,435761718,,,19.85,1 시즌 15 주 4 일,1080,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,714,2018-12-02,5,FW,370000,5,2.96,4.84,4.87,5,4.91,5.17,4.97,5.33,4.95,5.02,5.14,4.83,5.5,5.51,5.28,5.51,5.94,5.45,5.74,0,FW,5.94
61,Schweiz,Francois Baumgartner,434542904,,,19.65,1 시즌 15 주 3 일,14230,5,3,7,7,16,FALSE,1,9,7,6,7,6,3,909,2018-12-02,5.5,CD,948000,8,4.45,9.03,8.81,8.92,8.59,9.07,9.08,8.72,8.35,8.05,8.05,7.89,8.22,8.09,8.04,7.95,7.4,7.64,7.3,0,CDtw,9.08
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Inj 5,36.52,1 시즌 14 주 3 일,2870,6,9,5,4,16,FALSE,0,9,12,10,4,2,14,1180,2018-11-21,6.5,W,2208000,93,3.21,8.05,8.21,8.29,8.38,8.39,8.17,8.78,8.31,8.5,8.69,8.25,8.83,8.63,8.79,8.37,5.76,6.43,5.73,0,IMd,8.83
64,Hanguk,Koo-Joong Kim,435928762,,,19.76,1 시즌 13 주 4 일,8140,3,2,7,7,20,TRUE,1,10,4,3,2,2,3,1077,2018-12-05,6,CD,1130000,3,5.16,9.21,8.6,8.79,8,9.03,9.22,7.97,7.08,6.18,6.16,5.81,6.4,5.94,5.95,5.44,4.34,4.5,4.27,0,CDtw,9.22
67,Hanguk,Hae-Won Kim,437472967,,,19.96,1 시즌 2 주 4 일,6130,3,1,5,7,20,TRUE,1,10,3,3,6,5,3,1006,2018-12-02,4,WB,670000,1,4,7.25,6.7,6.8,6.14,6.94,7.2,5.91,5.52,4.74,4.6,4.61,4.69,4.46,4.4,4.24,4.56,4.58,4.51,0,WBd,7.25
68,Sverige,Elmin Polovina,436113582,,,18.82,15 주 2 일,8470,2,2,8,6,11,FALSE,1,9,7,6,6,5,3,899,2018-12-05,4.5,CD,564000,1,3.94,8.48,8.26,8.37,8.04,8.52,8.53,8.17,7.73,7.42,7.44,7.23,7.61,7.42,7.41,7.22,6.33,6.62,6.25,0,CDtw,8.53
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.18,13 주 1 일,2010,6,1,7,6,10,FALSE,1,6,6,2,6,2,2,718,2018-12-05,3.5,CD,370000,1,2.67,5.34,5.22,5.52,5.11,5.92,5.59,5.92,5.21,5.15,5.3,4.81,5.83,5.78,5.57,5.71,3.96,4.88,3.55,0,CD,5.92
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.8,10 주 0 일,5170,7,3,5,5,9,FALSE,1,7,8,7,4,5,2,840,2018-12-02,3.5,WB,780000,4,2.8,6.06,6.11,6.15,6.16,6.22,6.12,6.36,6.07,6.11,6.21,5.97,6.33,6.22,6.25,6.08,5.19,5.26,5.16,0,Cdo,6.36
72,Hanguk,Hoon Paeng,438720926,Technical,,18.46,8 주 4 일,2290,5,1,6,6,20,TRUE,1,7,6,7,4,2,4,727,2018-12-05,3.5,WB,330000,0,3.49,6.86,6.81,6.75,6.75,6.69,6.8,6.53,6.48,6.34,6.33,6.33,6.16,5.98,6.2,5.79,4.65,0,4.8,4.99,WBd,6.86
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,18.85,7 주 1 일,600,6,1,6,6,20,TRUE,1,6,5,4,3,2,2,649,2018-12-02,3.5,CD,270000,1,3.31,5.88,5.77,5.85,5.66,5.97,5.93,5.81,5.43,5.27,5.32,5.09,5.45,5.28,5.31,5.1,4.03,0,3.97,4.31,CD,5.97
74,Hanguk,Nam-Han Kim,436538053,,,19.4,6 주 5 일,8670,5,2,6,6,8,FALSE,9,4,1,1,1,1,8,929,2018-12-02,4,KP,2470000,0,7.12,3.25,2.99,3.04,2.73,3.11,3.23,2.62,2.36,1.98,1.93,1.88,1.98,1.81,1.82,1.64,1.51,1.51,1.51,0,KP,7.12
75,Hanguk,Ho-Yeon Son,438979409,Head,TL,18.82,5 주 5 일,650,4,1,8,6,20,TRUE,1,4,3,7,3,3,6,704,2018-11-28,3,WB,330000,2,1.69,3.9,3.94,3.65,3.95,3.28,3.64,3.11,3.72,3.64,3.48,3.94,2.88,2.82,3.17,2.76,3.16,2.95,3.6,0,WBo,3.95
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.7,5 일,600,4,1,6,5,20,TRUE,1,5,6,6,3,2,6,613,2018-12-05,3,WB,290000,0,2.8,5.22,5.3,5.29,5.38,5.27,5.23,5.41,5.32,5.39,5.45,5.34,5.41,5.31,5.44,5.19,4.1,4.38,4.16,0,Wtm,5.45
99,Hanguk,Soon Jung,429263807,,,31.78,4 시즌 4 주 5 일,120,7,6,5,6,20,TRUE,5,6,1,1,2,1,3,610,2018-11-04,3.5,KP,630000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
