Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,Y×1,24.64,2시즌 4주 6일,2170,5,4,6,8,20,TRUE,1,5,5,7,6,2,9,758,2018-01-17,4.5,W,350000,13,,,3.96,6.82,6.48,6.94,6.47,5.74
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,20.58,2시즌 4주 6일,1470,6,2,6,7,20,TRUE,1,3,3,6,4,7,10,766,2018-01-17,6,FW,410000,21,,,3.06,4.81,4.3,4.94,4.52,6.22
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.109,2시즌 4주 6일,20,2,6,7,5,20,TRUE,1,2,3,3,3,5,7,490,2018-01-21,4,FW,270000,23,,,3.16,4.1,4.07,4.43,4.55,5.26
18,Hanguk,Kwang-Rae Kim,427619250,Head,,28.18,2시즌 4주 6일,850,3,4,5,7,20,TRUE,1,2,5,3,6,6,7,613,2018-01-21,4,FW,310000,25,,,2.84,4.09,4.29,5.08,5.6,6.03
21,Belgium,Jitse Haes,428112207,,,33.16,2시즌 -1일,240,4,5,4,5,16,FALSE,2,6,5,5,5,2,7,590,2018-01-21,3,W,348000,2,,,3.31,4.95,4.98,4.68,4.56,3.72
23,Belgium,Mathias Piron,428125893,Technical,,33.97,2시즌 -1일,270,6,6,6,5,16,FALSE,2,6,5,5,5,2,9,590,2018-01-21,4,W,360000,5,,,4.09,6.08,6.11,5.75,5.61,4.59
25,Polska,Pylyp Nagorniak,406205227,,,28.58,2시즌 -1일,1910,5,3,7,7,16,FALSE,1,6,7,3,6,3,9,700,2018-01-21,4.5,IM,444000,8,,,3.58,6.54,7.21,6.76,7.45,5.65
31,Hanguk,Se-Hee Park,430626797,,,19.105,1시즌 3주 6일,1310,4,2,8,7,20,TRUE,1,2,5,5,3,7,8,719,2018-01-17,5,FW,390000,11,,,3.06,4.96,4.83,5.93,6.17,7.11
34,Sverige,Axel Hermansson,422526443,,Y×1,29.80,1시즌 1주 5일,2060,5,5,7,6,12,FALSE,2,7,7,2,6,2,9,702,2018-01-17,5,IM,516000,8,,,4.56,6.94,7.82,6.77,7.56,5.21
38,Latvija,Artem Skurlatov,409641598,,,27.86,14주 2일,2440,5,5,5,6,11,FALSE,1,8,6,3,4,3,4,840,2018-01-17,4,CD,732000,8,,,3.41,6.11,6.62,5.33,5.62,4.2
40,Perú,Matías Pichis,416567166,,,23.36,13주 5일,8630,6,2,6,7,11,FALSE,1,10,8,2,4,4,6,1000,2018-01-21,4.5,CD,1764000,4,,,3.97,7.83,8.91,6.71,7.55,5.16
41,Deutschland,Reinold Kisch,413993877,,,24.40,13주 5일,1300,5,2,2,7,11,FALSE,1,8,6,2,4,5,3,799,2018-01-21,2,CD,588000,10,,,1.89,3.49,3.9,2.99,3.31,2.72
45,Bulgaria,Ivan Petkov,430624598,,,19.4,10주 6일,19230,7,2,8,7,10,FALSE,11,3,1,1,1,1,7,1096,2018-01-17,5,KP,5484000,0,,,9.16,2.9,2.99,2.14,2.02,1.8
48,Hanguk,Dong-Suk Lee,432205385,Technical,,19.7,7주 5일,920,6,1,5,5,20,TRUE,1,5,4,5,6,5,4,637,2018-01-21,4,FW,290000,0,,,2.56,4.39,4.28,4.25,4.09,4.45
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,17.87,4주 0일,4670,4,1,6,5,20,TRUE,1,7,7,7,4,5,4,791,2018-01-21,4.5,WB,550000,1,,,3.41,6.84,6.84,6.61,6.54,5.78
55,Hanguk,Geun-Ho Han,433728993,,,18.89,1주 0일,1770,3,1,6,5,20,TRUE,1,5,6,4,3,7,3,734,2018-01-21,3,WB,410000,1,,,2.8,5.01,5.27,5.07,5.46,5.5
99,Hanguk,Je-Min Jung,427619232,,,42.74,2시즌 4주 6일,0,3,8,5,1,20,TRUE,0,0,0,0,0,0,0,540,,,,250000,0,,,1.35,1.35,1.35,1.35,1.35,1.35
