Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
25,Polska,Pylyp Nagorniak,406205227,,,31.51,4 시즌 15 주 2 일,920,5,3,7,6,20,FALSE,1,6,6,3,6,3,11,603,2018-12-12,4.5,IM,396000,12,3.69,6.47,6.38,6.6,6.3,6.9,6.66,6.9,6.37,6.33,6.44,6.08,6.84,6.8,6.64,6.75,5.45,6.13,5.14,0,CD,6.9
31,Hanguk,Se-Hee Park,430626797,,,22.98,4 시즌 3 주 2 일,1310,4,3,7,8,20,TRUE,1,2,5,5,3,7,9,704,2018-12-16,5,FW,390000,31,3.28,4.88,5.17,5.11,5.46,5.04,4.9,5.58,5.73,6.13,6.22,6.17,6.25,6.38,6.31,6.5,7.31,6.67,7.32,0,FWtw,7.32
34,Sverige,Axel Hermansson,422526443,,,32.73,4 시즌 1 주 1 일,680,5,6,7,5,20,FALSE,2,6,6,2,6,2,9,606,2018-12-16,4.5,IM,420000,19,4.44,6.33,6.21,6.5,6.11,6.87,6.57,6.87,6.2,6.15,6.29,5.84,6.79,6.74,6.54,6.68,5.04,5.9,4.65,0,CD,6.87
40,Perú,Matías Pichis,416567166,,,26.29,3 시즌 13 주 1 일,9190,6,2,6,7,20,FALSE,1,10,8,2,4,4,9,1002,2018-12-12,5,CD,1764000,6,4.29,8.41,8.06,8.51,7.73,9.12,8.74,8.8,7.36,6.97,7.21,6.3,8.09,7.79,7.45,7.44,5.45,5.94,4.9,0,CD,9.12
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.0,3 시즌 7 주 1 일,1350,6,2,8,7,20,TRUE,1,5,4,5,6,5,6,615,2018-12-12,4.5,FW,290000,15,3.88,6.43,6.37,6.31,6.3,6.23,6.36,6.05,6.28,6.18,6.09,6.31,5.94,5.97,6.02,6.02,6.46,0,6.54,6.53,FWtw,6.54
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,20.80,3 시즌 3 주 3 일,5970,4,3,7,7,20,TRUE,1,7,7,7,4,5,7,805,2018-12-16,5,CD,550000,21,4.6,8.63,8.63,8.63,8.63,8.63,8.63,8.63,8.41,8.36,8.42,8.26,8.43,8.28,8.37,8.1,7.38,7.36,7.44,0,CD,8.63
55,Hanguk,Geun-Ho Han,433728993,,,21.82,3 시즌 0 주 3 일,2400,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,709,2018-12-12,5,FW,410000,17,3.88,6.6,6.63,6.77,6.67,6.95,6.74,7.13,6.65,6.71,6.86,6.46,7.24,7.19,6.99,7.13,7.24,6.77,7.04,0,IMd,7.24
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.33,2 시즌 11 주 1 일,7050,3,3,8,8,19,FALSE,1,8,5,7,7,2,7,878,2018-12-12,4.5,WB,708000,3,4.55,8.82,8.59,8.48,8.35,8.34,8.66,7.79,8.02,7.63,7.47,7.77,7.08,6.93,7.23,6.78,5.84,6.58,6.08,0,WBd,8.82
65,Hanguk,Sang-Hyun Yun,434942107,,,19.108,2 시즌 6 주 3 일,3040,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,774,2018-12-12,4.5,W,390000,4,3.64,6.48,6.36,6.45,6.24,6.58,6.54,6.4,6.27,6.15,6.13,6.09,6.25,6.26,6.19,6.27,5.81,6.3,5.68,0,CD,6.58
70,Hanguk,Min-Gyu Jung,429263814,,,25.74,2 시즌 2 주 0 일,4110,1,4,4,7,16,FALSE,1,9,6,4,4,2,7,930,2018-12-16,4,CD,1030000,2,3.53,6.7,6.43,6.59,6.17,6.81,6.78,6.4,5.79,5.42,5.47,5.15,5.71,5.47,5.45,5.2,3.86,4.31,3.73,0,CD,6.81
78,Hanguk,Jung-Oh Han,433730490,Technical,,21.103,1 시즌 0 주 0 일,4640,4,2,7,8,11,FALSE,1,9,3,5,1,3,6,949,2018-12-12,4.5,WB,1270000,5,4.06,7.95,7.44,7.39,6.91,7.32,7.77,6.24,5.89,5.02,4.88,4.9,4.69,4.24,4.46,3.76,3.68,0,3.94,3.24,WBd,7.95
79,España,Jimeno Eguiruren,415605434,,,26.47,13 주 3 일,26740,5,6,7,7,11,FALSE,1,8,11,3,9,2,6,1098,2018-12-16,6.5,IM,4116000,25,4.34,8.76,8.78,9.36,8.85,10.11,9.31,10.65,9.32,9.6,9.99,8.95,11.06,11.04,10.63,10.98,7.12,8.96,6.31,0,IMd,11.06
80,Andorra,Joaquim Muntaner,427020395,Technical,,27.105,11 주 5 일,15430,6,6,7,7,10,FALSE,1,9,6,8,7,4,10,986,2018-12-16,5,WB,1260000,30,4.53,9.25,9.04,8.93,8.8,8.8,9.1,8.27,8.42,8.04,7.9,8.14,7.57,7.4,7.65,7.23,6.66,0,6.89,7.09,WBd,9.25
81,Hanguk,Sang-Yong Jang,433566477,,,21.97,11 주 2 일,7330,2,2,5,8,10,FALSE,1,9,6,6,5,4,5,941,2018-12-16,4,WB,970000,8,3.38,7.2,6.95,7,6.71,7.06,7.18,6.6,6.3,5.92,5.89,5.79,5.91,5.7,5.77,5.47,4.75,4.96,4.78,0,WBd,7.2
82,Hanguk,Si-Yul Sa,438852209,,,18.0,9 주 0 일,4090,4,1,3,6,20,TRUE,8,3,1,2,1,1,2,835,2018-12-16,2.5,KP,1830000,0,4.63,2.31,2.21,2.18,2.11,2.15,2.26,1.93,1.93,1.76,1.72,1.77,1.64,1.57,1.63,1.5,1.51,1.47,1.58,0,KP,4.63
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,20.94,8 주 3 일,2750,2,2,7,7,9,FALSE,1,8,5,4,5,4,2,804,2018-12-16,4,CD,390000,12,3.66,7.33,7.01,7.14,6.69,7.31,7.37,6.78,6.3,5.86,5.84,5.66,6.03,5.84,5.79,5.63,5.03,5.27,4.92,0,CDtw,7.37
98,Hanguk,Jun-Hyeok Kim,440507765,,,18.61,3 일,160,3,1,6,5,20,TRUE,3,3,1,1,1,1,3,356,,,,390000,0,3.45,2.95,2.8,2.83,2.64,2.87,2.94,2.58,2.42,2.19,2.16,2.13,2.19,2.09,2.1,1.99,1.91,1.91,1.91,0,KP,3.45
99,Danmark,Torben Boesen,321795066,Head,,41.96,14 주 2 일,20,5,13,5,1,11,FALSE,0,7,0,2,0,0,0,680,2018-06-06,4,WB,396000,79,2.01,3.52,3.2,3.19,2.88,3.16,3.42,2.51,2.35,1.84,1.74,1.8,1.63,1.41,1.52,1.18,1.12,1.07,1.24,0,WBd,3.52
