Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
17,Hanguk,Seung-Ok Lee,429263826,Technical,,36.21,2시즌 15주 3일,10,5,7,6,4,20,TRUE,0,2,3,2,2,5,5,490,2018-07-01,4.5,FW,250000,17,,,2.54,3.86,3.97,4.08,4.36,4.9
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,28.36,2시즌 15주 3일,1120,2,5,6,7,20,TRUE,1,4,5,3,6,6,3,612,2018-07-08,5,FW,310000,28,,,3.75,5.65,5.94,6.04,6.5,6.77
31,Česká republika,Leoš Broukal,397610518,Head,,30.18,2시즌 6주 3일,12180,3,7,6,6,18,FALSE,1,9,9,2,8,4,4,894,2018-07-11,5,IM,1740000,42,,,4.55,8.25,9.39,8.06,9.15,6.76
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.77,2시즌 5주 2일,3350,5,2,6,7,20,TRUE,1,9,4,2,2,4,1,954,2018-07-11,5,CD,470000,4,,,4.54,7.31,7.84,5.4,5.47,4.64
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.85,1시즌 12주 3일,6010,3,2,7,7,20,TRUE,1,10,4,4,3,3,3,1030,2018-07-11,5,CD,670000,0,,,5.15,8.77,9.02,6.45,6.05,4.99
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,20.52,1시즌 11주 3일,4350,2,2,6,7,20,TRUE,1,8,6,6,5,4,2,812,2018-07-08,3.5,WB,410000,3,,,4.31,7.92,8,7.15,6.96,6.04
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,20.58,1시즌 9주 3일,3070,4,2,8,7,20,TRUE,1,9,3,5,1,3,3,903,2018-07-08,5,WB,450000,3,,,5.06,8.48,8.37,6.03,5.24,4.67
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.74,1시즌 7주 3일,1810,1,1,7,7,20,TRUE,1,7,5,4,2,4,5,768,2018-07-11,4.5,W,330000,0,,,3.91,6.9,7.16,5.89,5.92,5.06
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.49,1시즌 3일,690,2,1,5,6,20,TRUE,1,5,5,4,5,4,2,570,2018-07-11,3,WB,250000,7,,,2.84,4.9,5.05,4.89,5.02,4.63
58,Hanguk,Yi-Sub Kang,435570656,,,19.80,12주 4일,1080,5,1,6,6,20,TRUE,1,6,3,5,5,5,4,621,2018-07-11,3,WB,270000,0,,,3.25,5.45,5.25,4.65,4.22,4.86
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,18.65,11주 3일,910,5,1,7,6,20,TRUE,1,7,4,3,5,2,6,704,2018-07-11,4,CD,250000,3,,,3.82,6.35,6.64,5.34,5.3,4.25
60,Hanguk,Chu-Seok Ahn,435761718,,Y×1,18.52,10주 3일,1030,3,1,8,6,20,TRUE,1,4,5,3,3,7,5,704,2018-07-11,5,FW,350000,0,,,3.06,5.03,5.34,5.19,5.69,6.14
61,Schweiz,Francois Baumgartner,434542904,,,18.32,10주 2일,5800,5,2,7,7,9,FALSE,1,7,7,6,7,6,3,680,2018-07-08,3.5,CD,492000,3,,,3.33,7.14,7.32,7.12,7.28,6.82
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,35.19,9주 2일,8570,6,8,7,5,9,FALSE,1,9,13,11,5,3,14,1280,2018-07-11,6,W,4308000,90,,,4.16,10.05,10.22,10.73,10.95,7.53
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,18.43,8주 3일,1800,3,1,8,6,20,TRUE,1,8,4,3,2,2,3,864,2018-07-08,4.5,CD,370000,3,,,4.21,7.08,7.43,5.42,5.3,3.93
66,Hanguk,Jong-Yong Yoo,436538587,Head,,17.51,4주 3일,140,3,1,7,5,20,TRUE,1,5,3,3,3,2,6,507,2018-07-08,2.5,CD,250000,0,,,3.17,4.9,4.98,4.21,4.07,3.54
98,Hanguk,Hyung-Hwa Han,436809117,,,18.77,1주 3일,630,3,1,6,5,20,TRUE,1,4,4,4,6,5,3,614,,,,290000,0,,,2.58,4.21,4.21,4.35,4.39,4.78
99,Hanguk,In-Guh Park,429263805,,,43.76,2시즌 15주 3일,0,3,6,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.13,1.13,1.13,1.13,1.13,1.13
