Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
64,Hanguk,Koo-Joong Kim,435928762,,,21.64,3 s 12 wk 2 d,31130,3,2,6,8,20,TRUE,1,13,4,3,2,2,3,1331,2019-07-07,6,WB,6930000,3,5.67,10.55,9.71,9.93,8.87,10.23,10.54,8.73,7.6,6.35,6.28,5.89,6.56,5.95,5.97,5.3,4.12,4.27,4.05,0,WBd,10.55
68,Sverige,Elmin Polovina,436113582,,,20.70,2 s 13 wk 6 d,34780,2,2,8,8,19,FALSE,1,12,7,6,6,5,3,1223,2019-07-07,7,CD,4212000,2,5.39,11.29,10.76,10.93,10.23,11.16,11.31,10.24,9.48,8.72,8.69,8.4,8.91,8.53,8.53,8.13,7.05,7.35,6.96,0,CDtw,11.31
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,Bru,20.6,2 s 11 wk 5 d,15040,6,2,8,7,19,FALSE,1,11,6,2,6,2,2,1113,2019-07-03,6.5,CD,3050000,2,4.85,9.36,8.76,9.16,8.18,9.68,9.57,8.81,7.61,6.86,6.93,6.34,7.55,7.2,7,6.83,4.82,5.75,4.4,0,CD,9.68
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.108,2 s 8 wk 4 d,29460,7,3,8,8,18,FALSE,1,11,8,7,4,5,2,1111,2019-07-07,7,CD,1740000,5,5.34,11.24,10.9,11.04,10.57,11.22,11.27,10.66,9.88,9.35,9.41,9,9.63,9.23,9.29,8.79,7.4,7.49,7.36,0,CDtw,11.27
72,Hanguk,Hoon Paeng,438720926,Technical,,20.34,2 s 7 wk 1 d,18320,5,1,7,7,20,TRUE,1,11,6,7,4,2,4,1164,2019-07-07,6.5,WB,2650000,0,5.08,10.41,9.97,9.97,9.51,9.99,10.3,9.1,8.67,7.94,7.85,7.77,7.72,7.29,7.55,6.81,5.31,0,5.49,5.71,WBd,10.41
73,Hanguk,Ji-Dan Lee,438852692,Technical,,20.73,2 s 5 wk 5 d,10300,6,2,8,8,20,TRUE,1,11,5,4,3,2,2,1101,2019-07-03,5.5,CD,1170000,1,5.66,10.57,9.94,10.13,9.32,10.39,10.58,9.29,8.35,7.42,7.39,7.03,7.63,7.13,7.18,6.59,5.09,0,5.03,5.42,CDtw,10.58
74,Hanguk,Nam-Han Kim,436538053,,,20.104,2 s 5 wk 2 d,8840,5,2,7,8,17,FALSE,9,6,1,1,1,1,8,912,2019-07-07,5,KP,2470000,0,8.93,5.37,4.89,4.98,4.4,5.1,5.33,4.2,3.72,3,2.92,2.81,3,2.69,2.71,2.38,2.14,2.14,2.14,0,KP,8.93
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.107,1 s 15 wk 2 d,9480,4,2,8,7,20,TRUE,1,10,6,6,3,2,6,1026,2019-07-03,5.5,WB,490000,3,5.36,10.33,9.94,10.01,9.54,10.11,10.29,9.37,8.76,8.12,8.11,7.86,8.14,7.71,7.89,7.24,5.6,5.96,5.68,0,WBd,10.33
77,Andorra,Daniel Valldecabres,438124942,Powerful,,19.71,1 s 10 wk 6 d,18840,2,3,7,7,15,FALSE,1,11,7,6,6,3,5,1131,2019-07-07,6,CD,1404000,1,4.85,10.08,9.67,9.81,9.27,10.01,10.1,9.31,8.69,8.1,8.09,7.84,8.25,7.92,7.99,7.56,5.93,6.58,5.86,0,CDtw,10.1
78,Hanguk,Chung-Nyeung Cho,440758750,,,18.72,1 s 10 wk 2 d,2390,6,1,6,6,20,TRUE,1,5,2,5,6,7,3,761,2019-07-07,5.5,FW,490000,1,2.98,4.9,4.74,4.58,4.56,4.37,4.71,3.91,4.38,4.11,3.91,4.36,3.57,3.61,3.68,3.69,5.37,4.88,5.59,0,FWtw,5.59
79,Hanguk,Hyung-Suk Man,444138023,Technical,,17.16,2 wk 2 d,380,4,1,6,5,20,TRUE,1,7,3,3,3,2,3,701,2019-07-03,2.5,WB,290000,1,3.24,5.52,5.21,5.27,4.9,5.35,5.5,4.77,4.46,4,3.95,3.88,3.98,3.77,3.81,3.56,3.13,0,3.14,3.29,WBd,5.52
80,Ghana,Kwabena Koomson,430669846,,R,22.110,2 wk 2 d,54860,6,4,7,8,5,FALSE,1,4,7,12,12,3,2,1310,2019-07-07,7,W,3948000,15,2.74,6.44,6.9,6.45,7.33,5.86,6.14,6.39,7.97,8.56,8.32,9.28,7.29,7.62,8.18,7.98,7.42,8.55,7.96,0,Wo,9.28
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.64,9 wk 6 d,0,7,15,5,1,9,FALSE,0,3,0,0,0,0,0,290,2018-11-07,1.5,IM,300000,55,1.42,2,1.85,1.88,1.7,1.92,1.99,1.64,1.48,1.26,1.23,1.2,1.26,1.16,1.17,1.07,0.99,0,0.99,0.99,WBd,2
