Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.86,3 시즌 2 주 4 일,6450,3,3,6,8,20,FALSE,1,8,5,7,7,2,7,866,2019-02-06,4.5,WB,708000,3,4.14,7.98,7.77,7.67,7.55,7.54,7.83,7.04,7.25,6.91,6.76,7.03,6.41,6.27,6.54,6.14,5.29,5.96,5.51,0,WBd,7.98
65,Hanguk,Sang-Hyun Yun,434942107,,,20.49,2 시즌 13 주 6 일,3170,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,782,2019-02-06,4.5,W,390000,5,3.64,6.48,6.36,6.45,6.24,6.58,6.54,6.4,6.27,6.15,6.13,6.09,6.25,6.26,6.19,6.27,5.81,6.3,5.68,0,CD,6.58
70,Hanguk,Min-Gyu Jung,429263814,,,26.15,2 시즌 9 주 3 일,5820,1,4,8,7,18,FALSE,1,9,6,4,4,2,7,955,2019-02-03,5,CD,1050000,4,4.88,9.18,8.81,9.03,8.46,9.32,9.28,8.77,7.94,7.44,7.5,7.07,7.83,7.5,7.49,7.14,5.33,5.94,5.16,0,CD,9.32
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.44,1 시즌 7 주 3 일,5010,4,2,8,8,14,FALSE,1,9,3,5,1,3,6,957,2019-02-06,5,WB,1270000,5,4.35,8.38,7.85,7.8,7.3,7.73,8.19,6.62,6.25,5.35,5.2,5.23,5,4.54,4.77,4.05,3.96,0,4.23,3.5,WBd,8.38
79,España,Jimeno Eguiruren,415605434,,Y×1,26.100,1 시즌 4 주 6 일,27960,5,6,8,7,13,FALSE,1,8,11,3,9,2,6,1099,2019-02-03,7,IM,4116000,29,4.59,9.17,9.19,9.78,9.26,10.56,9.73,11.11,9.74,10.03,10.44,9.35,11.54,11.52,11.1,11.46,7.47,9.37,6.62,0,IMd,11.54
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.46,1 시즌 3 주 2 일,12090,6,6,6,7,13,FALSE,1,9,6,8,7,4,10,923,2019-02-03,4.5,WB,1404000,32,4.3,8.66,8.45,8.36,8.24,8.24,8.51,7.75,7.89,7.54,7.41,7.63,7.1,6.95,7.18,6.79,6.26,0,6.48,6.66,WBd,8.66
81,Hanguk,Sang-Yong Jang,433566477,,,22.38,1 시즌 2 주 6 일,8410,2,2,7,8,12,FALSE,1,9,6,6,5,4,5,948,2019-02-03,4.5,WB,1170000,11,4.1,8.61,8.32,8.38,8.03,8.45,8.59,7.91,7.55,7.1,7.07,6.95,7.09,6.84,6.93,6.57,5.72,5.96,5.75,0,WBd,8.61
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,21.35,1 시즌 0 주 0 일,2950,2,2,8,7,11,FALSE,1,8,5,4,5,4,2,806,2019-02-03,4,WB,530000,12,3.9,7.7,7.36,7.5,7.03,7.68,7.74,7.13,6.63,6.17,6.16,5.97,6.36,6.15,6.11,5.94,5.32,5.57,5.21,0,CDtw,7.74
84,Hanguk,Kang Jung,440669717,,Bru,17.42,5 주 6 일,4140,5,1,7,6,20,TRUE,7,4,1,1,1,1,4,750,2019-02-06,4,KP,710000,0,6.35,3.77,3.52,3.57,3.27,3.63,3.75,3.16,2.91,2.53,2.49,2.43,2.53,2.37,2.38,2.21,2.08,2.08,2.08,0,KP,6.35
98,Hanguk,Sang-Uk Kim,440758581,,,18.78,4 주 6 일,160,4,1,5,5,20,TRUE,1,3,3,2,3,6,3,609,,,,270000,0,2.15,3.04,3.02,3.07,2.99,3.15,3.09,3.15,3.01,3,3.03,2.94,3.2,3.23,3.08,3.27,3.93,3.56,3.83,0,FW,3.93
99,Danmark,Torben Boesen,321795066,Head,,42.37,1 시즌 5 주 6 일,10,4,13,3,1,13,FALSE,0,6,0,0,0,0,0,590,2018-06-06,4,WB,312000,79,1.47,2.36,2.13,2.17,1.9,2.23,2.34,1.8,1.57,1.22,1.18,1.13,1.22,1.07,1.08,0.92,0.81,0.81,0.81,0,WBd,2.36
