Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,20.88,2시즌 9주 3일,1270,6,2,4,7,20,TRUE,1,3,3,6,4,7,10,779,2018-02-21,4.5,FW,410000,21,,,2.5,3.93,3.52,4.04,3.7,5.09
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,36.27,2시즌 9주 3일,10,2,7,7,4,20,TRUE,0,2,3,2,2,5,7,490,2018-02-18,4,FW,250000,25,,,2.65,4.02,4.14,4.25,4.54,5.1
18,Hanguk,Kwang-Rae Kim,427619250,Head,Y×1,28.48,2시즌 9주 3일,1060,3,4,7,7,20,TRUE,1,2,5,3,6,6,7,614,2018-02-18,5,FW,310000,30,,,3.34,4.83,5.06,5.99,6.6,7.1
21,Belgium,Jitse Haes,428112207,,,33.46,2시즌 4주 2일,200,4,5,3,5,17,FALSE,2,6,5,5,5,2,7,590,2018-02-18,3,W,348000,2,,,2.88,4.29,4.31,4.06,3.95,3.23
23,Belgium,Mathias Piron,428125893,Technical,,34.15,2시즌 4주 2일,130,6,6,7,5,17,FALSE,2,6,5,5,5,2,9,590,2018-02-18,4,W,324000,7,,,4.46,6.6,6.64,6.25,6.09,4.99
25,Polska,Pylyp Nagorniak,406205227,,,28.88,2시즌 4주 2일,1540,5,3,5,7,17,FALSE,1,6,7,3,6,3,9,699,2018-02-21,3.5,IM,444000,8,,,3.09,5.62,6.19,5.8,6.39,4.86
31,Hanguk,Se-Hee Park,430626797,,,20.23,1시즌 8주 3일,1210,4,2,6,7,20,TRUE,1,2,5,5,3,7,8,723,2018-02-21,5,FW,390000,11,,,2.76,4.46,4.35,5.33,5.55,6.39
34,Sverige,Axel Hermansson,422526443,,Y×1,29.110,1시즌 6주 2일,1990,5,5,7,6,13,FALSE,2,7,7,2,6,2,9,702,2018-02-14,4.5,IM,516000,8,,,4.58,6.95,7.83,6.78,7.57,5.23
38,Latvija,Artem Skurlatov,409641598,,,28.4,1시즌 2주 6일,2190,5,5,5,6,12,FALSE,1,8,6,3,4,3,4,820,2018-02-21,4,CD,732000,8,,,3.45,6.15,6.66,5.37,5.66,4.24
40,Perú,Matías Pichis,416567166,,,23.66,1시즌 2주 1일,9860,6,2,7,7,12,FALSE,1,10,8,2,4,4,6,1003,2018-02-18,5,CD,1764000,4,,,4.35,8.53,9.71,7.32,8.23,5.64
41,Deutschland,Reinold Kisch,413993877,,,24.70,1시즌 2주 1일,2320,5,2,6,7,12,FALSE,1,8,6,2,4,5,3,801,2018-02-18,3.5,CD,588000,10,,,3.43,6.31,7.04,5.41,5.98,4.93
48,Hanguk,Dong-Suk Lee,432205385,Technical,,19.37,12주 2일,1070,6,1,7,5,20,TRUE,1,5,4,5,6,5,4,622,2018-02-18,4.5,FW,290000,1,,,3.14,5.38,5.25,5.21,5.02,5.46
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,18.5,8주 3일,5360,4,1,7,6,20,TRUE,1,7,7,7,4,5,4,801,2018-02-18,5,WB,550000,4,,,3.79,7.61,7.61,7.36,7.28,6.43
55,Hanguk,Geun-Ho Han,433728993,,,19.7,5주 3일,1990,3,1,7,5,20,TRUE,1,5,6,4,3,7,3,741,2018-02-21,3.5,WB,410000,1,,,3.14,5.61,5.9,5.68,6.11,6.16
58,Hanguk,Tae-Hwan Lee,434006765,,,17.35,2주 3일,3160,4,1,7,6,20,TRUE,7,1,1,1,1,1,4,700,2018-02-18,3,KP,950000,0,,,5.97,2.2,2.2,2.2,2.2,2.2
60,Hanguk,Young-Rim Jung,434511713,,,18.38,2일,550,4,0,6,5,20,TRUE,4,4,1,1,1,1,5,469,,,,550000,0,,,4.21,3.24,3.34,2.33,2.18,1.91
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.70,1일,6130,3,2,8,6,2,FALSE,1,8,5,7,7,2,4,870,2018-02-11,4,WB,540000,0,,,3.16,6.88,6.65,6,5.35,4.35
99,Hanguk,Je-Min Jung,427619232,,,42.104,2시즌 9주 3일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
