Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,21.65,3 s 11 wk 6 d,25400,5,3,8,8,20,TRUE,1,12,4,3,5,2,6,1281,2019-06-12,7,CD,3890000,18,6.27,11.32,10.49,10.72,9.64,11.02,11.32,9.53,8.6,7.41,7.29,7.05,7.53,7.04,7.04,6.53,5.31,5.89,5.19,0,CDtw,11.32
60,Hanguk,Chu-Seok Ahn,435761718,,,21.52,3 s 10 wk 6 d,900,3,1,4,7,20,TRUE,1,5,5,3,3,7,5,702,2019-06-09,3.5,FW,370000,8,2.56,4.32,4.27,4.39,4.23,4.54,4.42,4.54,4.17,4.12,4.2,3.94,4.5,4.46,4.28,4.41,4.72,4.34,4.56,0,FW,4.72
61,Schweiz,Francois Baumgartner,434542904,,,21.32,3 s 10 wk 4 d,20590,5,3,7,8,20,FALSE,1,10,7,6,7,6,3,1014,2019-06-12,6,IM,2724000,10,5,10.03,9.71,9.84,9.39,10.02,10.07,9.48,9,8.56,8.54,8.36,8.73,8.54,8.49,8.33,7.73,7.97,7.62,0,CDtw,10.07
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.19,3 s 9 wk 5 d,1550,6,9,6,3,20,FALSE,0,8,10,9,2,0,13,980,2019-06-09,4.5,W,600000,96,3.34,7.83,7.95,7.98,8.08,8.03,7.89,8.3,7.87,7.98,8.14,7.75,8.18,7.92,8.16,7.59,4.89,5.55,4.94,0,Cdo,8.3
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,21.43,3 s 8 wk 6 d,26470,3,2,5,8,20,TRUE,1,13,4,3,2,2,3,1322,2019-06-09,7,WB,6930000,3,5.19,9.65,8.88,9.08,8.1,9.35,9.63,7.98,6.95,5.8,5.74,5.39,6,5.43,5.46,4.84,3.76,3.91,3.7,0,WBd,9.65
67,Hanguk,Hae-Won Kim,437472967,,,21.63,2 s 13 wk 6 d,31390,3,2,7,8,20,TRUE,1,13,3,3,6,5,3,1327,2019-06-12,6.5,WB,4970000,5,6.12,11.22,10.25,10.43,9.27,10.67,11.13,8.86,8.1,6.7,6.48,6.44,6.64,6.17,6.12,5.72,5.97,5.99,5.91,0,WBd,11.22
68,Sverige,Elmin Polovina,436113582,,,20.49,2 s 10 wk 4 d,29990,2,2,7,8,18,FALSE,1,12,7,6,6,5,3,1203,2019-06-09,6.5,CD,4212000,2,5.16,10.86,10.35,10.52,9.84,10.74,10.88,9.85,9.12,8.38,8.35,8.08,8.57,8.2,8.2,7.81,6.77,7.06,6.68,0,CDtw,10.88
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.97,2 s 8 wk 3 d,14450,6,2,7,7,18,FALSE,1,11,6,2,6,2,2,1105,2019-06-12,6,CD,930000,2,4.89,9.48,8.87,9.27,8.28,9.8,9.69,8.92,7.7,6.93,7,6.41,7.64,7.28,7.08,6.9,4.85,5.81,4.43,0,CD,9.8
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.87,2 s 5 wk 2 d,25910,7,3,8,8,17,FALSE,1,11,8,7,4,5,2,1102,2019-06-09,6.5,CD,1740000,5,5.29,11.18,10.85,10.99,10.52,11.17,11.22,10.61,9.83,9.3,9.36,8.94,9.58,9.18,9.23,8.74,7.35,7.44,7.31,0,CDtw,11.22
72,Hanguk,Hoon Paeng,438720926,Technical,,20.13,2 s 3 wk 6 d,15380,5,1,8,7,20,TRUE,1,11,6,7,4,2,4,1122,2019-06-09,6,WB,2650000,0,5.25,10.76,10.31,10.32,9.84,10.33,10.65,9.42,8.96,8.21,8.12,8.04,7.99,7.53,7.81,7.05,5.5,0,5.68,5.91,WBd,10.76
73,Hanguk,Ji-Dan Lee,438852692,Technical,,20.52,2 s 2 wk 3 d,6840,6,2,5,8,20,TRUE,1,10,5,4,3,2,2,1029,2019-06-12,5,CD,1170000,1,4.41,8.13,7.69,7.83,7.26,8.02,8.14,7.27,6.58,5.94,5.93,5.65,6.11,5.75,5.79,5.36,4.18,0,4.12,4.45,CDtw,8.14
74,Hanguk,Nam-Han Kim,436538053,,,20.83,2 s 2 wk 0 d,9440,5,2,8,8,17,FALSE,9,6,1,1,1,1,8,908,2019-06-12,5.5,KP,2470000,0,9.24,5.56,5.06,5.15,4.55,5.27,5.51,4.35,3.84,3.1,3.02,2.91,3.1,2.78,2.8,2.46,2.21,2.21,2.21,0,KP,9.24
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.86,1 s 11 wk 6 d,7710,4,2,8,7,20,TRUE,1,10,6,6,3,2,6,1003,2019-06-12,5.5,WB,490000,3,5.36,10.33,9.94,10.01,9.54,10.11,10.29,9.37,8.76,8.12,8.11,7.86,8.14,7.71,7.89,7.24,5.6,5.96,5.68,0,WBd,10.33
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,19.50,1 s 7 wk 3 d,15630,2,3,7,7,14,FALSE,1,10,7,6,6,3,5,1081,2019-06-09,5,CD,1404000,1,4.54,9.4,9.09,9.22,8.78,9.39,9.44,8.87,8.34,7.89,7.9,7.66,8.03,7.76,7.83,7.47,5.88,6.53,5.81,0,CDtw,9.44
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,18.51,1 s 6 wk 6 d,2530,6,1,7,6,20,TRUE,1,5,2,5,6,7,3,758,2019-06-12,6,FW,490000,1,3.21,5.28,5.11,4.94,4.92,4.72,5.08,4.22,4.73,4.43,4.21,4.7,3.85,3.89,3.97,3.98,5.79,5.26,6.02,0,FWtw,6.02
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.43,6 wk 4 d,0,7,15,3,1,8,FALSE,0,4,0,0,0,0,0,390,2018-11-07,1.5,IM,300000,55,1.18,1.78,1.62,1.65,1.46,1.69,1.76,1.4,1.24,1.01,0.99,0.96,1.01,0.92,0.92,0.82,0.74,0,0.74,0.74,WBd,1.78
