Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
14,Hanguk,Moon-Hak Park,429263822,Powerful,Bru,28.20,4주 3일,1300,4,4,7,6,20,TRUE,1,6,5,6,4,4,3,611,2017-08-23,4,WB,310000,0,,,4.22,7.17,7.04,6.75,6.47,6.09
15,Hanguk,Bong-Joo Kim,429263823,,,22.42,4주 3일,2510,4,3,6,6,20,TRUE,1,5,6,7,6,2,4,793,2017-09-13,3.5,WB,370000,2,,,3.63,6.55,6.35,6.9,6.65,5.58
16,Hanguk,Kil-Sung Park,429263824,,Y×2,18.104,4주 3일,1070,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,762,2017-09-13,4,FW,410000,3,,,2.62,3.98,3.69,4.07,3.87,5.24
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,33.53,4주 3일,170,5,6,5,6,20,TRUE,1,2,4,3,3,7,5,681,2017-09-10,5,FW,310000,2,,,2.99,4.05,4.13,4.58,4.93,5.85
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.68,4주 3일,1040,2,4,6,6,20,TRUE,1,2,5,3,6,6,3,644,2017-09-10,3,IM,310000,4,,,3.01,4.34,4.55,5.39,5.94,6.39
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,18.1,4주 2일,10,3,1,7,5,20,TRUE,1,2,2,3,3,2,2,290,2017-09-10,2,W,250000,1,,,2.42,3.2,3.03,3.29,3.12,3.28
20,Hanguk,Yi-Chun Jin,429677916,,,18.101,3주 3일,30,3,1,6,5,20,TRUE,1,2,4,3,2,1,2,414,2017-09-13,2,IM,250000,0,,,2.25,3.35,3.43,3.83,4,3.07
21,Hanguk,Chung-Ho Seo,430376571,,,19.3,2주 3일,50,4,1,6,5,20,TRUE,1,3,3,2,3,4,3,408,2017-09-10,2,IM,250000,1,,,2.48,3.47,3.63,3.46,3.66,3.86
22,Hanguk,Chang-Duk Jung,430628518,,,18.0,1주 2일,20,5,1,6,5,20,TRUE,1,2,2,3,4,3,4,395,2017-09-10,3,FW,250000,1,,,2.14,2.83,2.68,2.98,2.86,3.34
23,Hanguk,Jung-Hyo Nam,430761221,,,17.4,3일,10,1,1,6,5,20,TRUE,1,2,1,3,2,3,5,299,2017-09-10,2,W,250000,0,,,2.24,2.79,2.51,2.57,2.24,3.01
99,Hanguk,In-Guh Park,429263805,,,40.108,4주 3일,0,4,6,4,3,20,TRUE,1,1,1,0,0,0,0,102,,,,250000,0,,,1.9,1.8,1.9,1.74,1.83,1.52
