Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Hanguk,Se-Hee Park,430626797,,,24.64,5 s 14 wk 3 d,1320,4,4,7,8,20,TRUE,1,2,5,5,3,7,9,705,2019-06-26,5,FW,390000,53,3.44,5.04,5.33,5.28,5.62,5.2,5.06,5.74,5.89,6.29,6.38,6.33,6.41,6.54,6.47,6.66,7.47,6.83,7.48,0,FWtw,7.48
34,Sverige,Axel Hermansson,422526443,,Y×1,34.39,5 s 12 wk 2 d,130,5,6,7,5,20,FALSE,2,6,6,1,5,1,9,590,2019-06-26,4.5,IM,348000,24,4.56,6.37,6.22,6.58,6.09,7.06,6.67,7.06,6.14,6.06,6.25,5.62,6.91,6.81,6.56,6.69,4.56,5.55,4.08,0,CD,7.06
40,Perú,Matías Pichis,416567166,,,27.107,5 s 8 wk 2 d,9840,6,3,8,7,20,FALSE,1,10,8,2,4,4,9,1002,2019-06-26,6,CD,1764000,7,5.09,9.76,9.36,9.87,8.99,10.56,10.14,10.2,8.57,8.12,8.4,7.37,9.4,9.05,8.67,8.66,6.4,6.96,5.78,0,CD,10.56
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.78,5 s 2 wk 2 d,1390,6,2,8,8,20,TRUE,1,5,4,5,6,5,6,613,2019-06-23,4.5,FW,290000,23,4.02,6.67,6.6,6.54,6.53,6.45,6.59,6.27,6.51,6.41,6.31,6.53,6.15,6.18,6.23,6.24,6.69,0,6.77,6.77,TDF,6.77
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,22.46,4 s 14 wk 4 d,6300,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,799,2019-06-26,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.66,8.83,8.68,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,23.48,4 s 11 wk 4 d,2510,3,2,8,8,20,TRUE,1,5,6,4,3,7,6,711,2019-06-26,5.5,FW,410000,26,4.02,6.84,6.87,7.01,6.91,7.2,6.98,7.39,6.88,6.95,7.1,6.69,7.5,7.45,7.24,7.38,7.5,7.01,7.29,0,IMd,7.5
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.111,4 s 6 wk 2 d,6670,3,4,7,8,20,FALSE,1,8,5,7,7,2,7,866,2019-06-23,4.5,WB,708000,6,4.62,8.76,8.53,8.43,8.3,8.29,8.6,7.75,7.98,7.61,7.44,7.74,7.07,6.92,7.21,6.78,5.87,6.58,6.1,0,WBd,8.76
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,21.74,4 s 1 wk 4 d,2800,3,1,5,8,20,TRUE,1,6,5,4,7,4,5,778,2019-06-26,4,W,390000,12,3.17,5.63,5.52,5.6,5.42,5.71,5.68,5.56,5.44,5.34,5.33,5.29,5.43,5.43,5.38,5.45,5.04,5.47,4.93,0,CD,5.71
70,Hanguk,Min-Gyu Jung,429263814,,,27.40,3 s 13 wk 1 d,4940,1,4,6,7,20,FALSE,1,9,6,4,4,2,7,935,2019-06-26,5,CD,1050000,5,4.49,8.35,8.02,8.22,7.7,8.48,8.45,7.98,7.24,6.79,6.84,6.46,7.14,6.84,6.83,6.52,4.89,5.44,4.73,0,CD,8.48
78,Hanguk,Jung-Oh Han,433730490,Technical,,23.69,2 s 11 wk 1 d,4560,4,2,6,8,19,FALSE,1,9,3,5,1,3,6,961,2019-06-26,5,WB,1270000,6,4.13,7.74,7.26,7.22,6.77,7.16,7.57,6.16,5.83,5.02,4.89,4.91,4.71,4.3,4.5,3.86,3.78,0,4.02,3.37,WBd,7.74
79,España,Jimeno Eguiruren,415605434,,,28.13,2 s 8 wk 3 d,22120,5,6,7,7,18,FALSE,1,8,11,3,9,2,6,1087,2019-06-23,7,IM,4116000,34,4.65,9.05,9.07,9.64,9.13,10.39,9.58,10.92,9.6,9.88,10.26,9.23,11.33,11.31,10.9,11.24,7.42,9.24,6.61,0,IMd,11.33
80,Andorra,Joaquim Muntaner,427020395,Technical,,29.71,2 s 6 wk 6 d,11740,6,7,8,6,18,FALSE,1,9,6,8,7,4,10,919,2019-06-23,5.5,WB,1296000,39,5.1,9.92,9.7,9.59,9.46,9.46,9.76,8.92,9.07,8.68,8.54,8.78,8.2,8.03,8.29,7.85,7.27,0,7.51,7.71,WBd,9.92
81,Hanguk,Sang-Yong Jang,433566477,,Bru,23.63,2 s 6 wk 3 d,8720,2,3,7,8,18,FALSE,1,9,6,6,5,4,5,957,2019-06-26,5,WB,1170000,15,4.4,8.7,8.42,8.47,8.14,8.54,8.67,8.03,7.68,7.25,7.22,7.11,7.24,7.01,7.09,6.75,5.95,6.18,5.97,0,WBd,8.7
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,22.60,2 s 3 wk 4 d,2990,2,2,8,8,17,FALSE,1,8,5,4,5,4,2,803,2019-06-23,4.5,CD,530000,15,4.22,8.03,7.7,7.83,7.36,8.02,8.07,7.46,6.96,6.5,6.49,6.3,6.69,6.48,6.43,6.27,5.64,5.89,5.53,0,CDtw,8.07
84,Hanguk,Kang Jung,440669717,,,18.67,1 s 9 wk 4 d,23490,5,1,8,7,20,TRUE,11,4,1,1,1,1,4,1156,2019-06-23,6,KP,3330000,0,9.99,4.33,4.04,4.09,3.75,4.16,4.3,3.62,3.33,2.9,2.85,2.79,2.9,2.72,2.73,2.53,2.38,2.38,2.38,0,KP,9.99
85,Hanguk,In-Beom Jang,444137347,,,17.91,4 d,400,5,1,6,4,20,TRUE,1,2,2,6,4,6,3,658,2019-06-23,3.5,FW,290000,0,1.99,2.94,3.04,2.81,3.13,2.49,2.75,2.49,3.16,3.22,3.08,3.54,2.64,2.74,2.9,2.86,4.26,3.73,4.56,0,FWtw,4.56
86,Portugal,Manuel Fontes,434526981,,,24.35,3 d,21310,4,4,8,7,2,FALSE,1,5,6,12,8,3,6,1249,2019-06-26,6,W,3612000,20,2.88,6.8,7.1,6.6,7.36,5.95,6.42,6.13,7.49,7.75,7.5,8.39,6.41,6.51,7.16,6.62,6.38,6.87,7.07,0,Wo,8.39
99,Danmark,Torben Boesen,321795066,Head,,43.62,2 s 9 wk 3 d,0,4,13,3,1,18,FALSE,0,3,0,0,0,0,0,290,2018-06-06,4,WB,300000,79,1.24,1.69,1.57,1.59,1.45,1.62,1.67,1.4,1.29,1.11,1.1,1.07,1.11,1.04,1.05,0.97,0.91,0.91,0.91,0,WBd,1.69
