Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
68,Sverige,Elmin Polovina,436113582,,,20.6,2 s 4 wk 3 d,20210,2,2,6,7,17,FALSE,1,11,7,6,6,5,3,1107,2019-05-01,5.5,CD,4212000,1,4.49,9.44,9.05,9.19,8.67,9.37,9.46,8.72,8.13,7.57,7.56,7.32,7.74,7.46,7.46,7.15,6.23,6.5,6.15,0,CDtw,9.46
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.54,2 s 2 wk 2 d,8170,6,2,6,7,17,FALSE,1,10,6,2,6,2,2,1002,2019-04-28,4.5,CD,930000,2,4.24,8.16,7.68,8.03,7.22,8.5,8.36,7.85,6.81,6.23,6.31,5.77,6.88,6.61,6.41,6.31,4.46,5.34,4.06,0,CD,8.5
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.44,1 s 15 wk 1 d,18920,7,3,7,7,16,FALSE,1,10,8,7,4,5,2,1019,2019-05-01,6,CD,1740000,5,4.78,10.1,9.87,9.99,9.65,10.14,10.15,9.78,9.12,8.75,8.83,8.45,9.03,8.7,8.75,8.33,7.04,7.13,7.01,0,CDtw,10.15
72,Hanguk,Hoon Paeng,438720926,Technical,,19.82,1 s 13 wk 5 d,10790,5,1,7,7,20,TRUE,1,10,6,7,4,2,4,1050,2019-05-01,5.5,WB,790000,0,4.81,9.77,9.42,9.41,9.06,9.41,9.67,8.7,8.36,7.77,7.7,7.64,7.55,7.18,7.44,6.77,5.31,0,5.49,5.71,WBd,9.77
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,20.9,1 s 12 wk 2 d,4010,6,2,4,7,20,TRUE,1,9,5,4,3,2,2,975,2019-04-28,4,CD,1170000,1,3.73,6.77,6.45,6.57,6.14,6.72,6.79,6.18,5.64,5.17,5.18,4.94,5.32,5.05,5.08,4.75,3.73,0,3.68,3.97,CDtw,6.79
74,Hanguk,Nam-Han Kim,436538053,,,20.40,1 s 11 wk 6 d,9440,5,2,8,8,15,FALSE,9,5,1,1,1,1,8,908,2019-05-01,5,KP,2470000,0,8.84,4.78,4.38,4.45,3.98,4.55,4.74,3.81,3.41,2.82,2.75,2.66,2.82,2.56,2.58,2.3,2.1,2.1,2.1,0,KP,8.84
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.43,1 s 5 wk 5 d,4350,4,2,7,7,20,TRUE,1,9,6,6,3,2,6,902,2019-04-28,5,WB,490000,2,4.91,9.35,9.07,9.12,8.78,9.19,9.32,8.66,8.16,7.68,7.69,7.47,7.7,7.35,7.52,6.95,5.42,5.77,5.49,0,WBd,9.35
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,19.7,1 s 1 wk 2 d,10960,2,3,7,6,12,FALSE,1,9,7,6,6,3,5,1000,2019-05-01,5,CD,1404000,1,4.16,8.64,8.42,8.53,8.21,8.68,8.69,8.33,7.9,7.59,7.61,7.4,7.73,7.52,7.59,7.29,5.76,6.4,5.69,0,CDtw,8.69
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,18.8,1 s 0 wk 5 d,2020,6,1,5,6,20,TRUE,1,5,2,5,6,7,3,747,2019-04-28,5,FW,490000,1,2.73,4.48,4.33,4.19,4.17,4,4.31,3.58,4.01,3.76,3.57,3.99,3.26,3.3,3.37,3.37,4.91,4.46,5.11,0,FWtw,5.11
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.0,3 d,0,7,15,2,1,2,FALSE,0,5,0,0,0,0,0,490,2018-11-07,1.5,IM,300000,55,0.93,1.52,1.37,1.4,1.21,1.43,1.51,1.15,0.99,0.77,0.74,0.71,0.77,0.67,0.67,0.57,0.49,0,0.49,0.49,WBd,1.52
