Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Hanguk,Se-Hee Park,430626797,,,23.31,4 시즌 9 주 5 일,1220,4,3,6,8,20,TRUE,1,2,5,5,3,7,9,705,2019-01-30,5,FW,390000,31,3.04,4.53,4.8,4.75,5.07,4.68,4.55,5.18,5.32,5.69,5.77,5.72,5.8,5.92,5.85,6.03,6.78,6.19,6.79,0,FWtw,6.79
34,Sverige,Axel Hermansson,422526443,,,33.6,4 시즌 7 주 4 일,450,5,6,8,5,20,FALSE,2,6,6,2,6,2,9,594,2019-01-27,4.5,IM,384000,19,4.7,6.7,6.57,6.87,6.47,7.27,6.95,7.27,6.56,6.51,6.66,6.18,7.19,7.13,6.92,7.07,5.33,6.24,4.92,0,CD,7.27
40,Perú,Matías Pichis,416567166,,,26.74,4 시즌 3 주 3 일,9770,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,1003,2019-01-30,5.5,CD,1764000,6,4.95,9.49,9.1,9.6,8.74,10.27,9.86,9.92,8.34,7.9,8.17,7.17,9.14,8.81,8.44,8.42,6.23,6.77,5.63,0,CD,10.27
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.45,3 시즌 13 주 4 일,1360,6,2,8,7,20,TRUE,1,5,4,5,6,5,6,615,2019-01-30,4.5,FW,290000,16,3.98,6.61,6.55,6.48,6.47,6.4,6.53,6.22,6.45,6.35,6.26,6.48,6.1,6.13,6.18,6.19,6.64,0,6.72,6.71,FWtw,6.72
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,21.13,3 시즌 9 주 6 일,5940,4,3,7,8,20,TRUE,1,7,7,7,4,5,7,783,2019-01-30,4.5,CD,550000,21,4.65,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.5,8.45,8.5,8.34,8.51,8.36,8.45,8.19,7.46,7.44,7.52,0,CD,8.72
55,Hanguk,Geun-Ho Han,433728993,,,22.15,3 시즌 6 주 6 일,2480,3,2,8,7,20,TRUE,1,5,6,4,3,7,6,734,2019-01-20,5,FW,410000,18,4.02,6.84,6.87,7.01,6.91,7.2,6.98,7.39,6.88,6.95,7.1,6.69,7.5,7.45,7.24,7.38,7.5,7.01,7.29,0,IMd,7.5
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.78,3 시즌 1 주 4 일,6570,3,3,7,8,20,FALSE,1,8,5,7,7,2,7,862,2019-01-30,4.5,WB,708000,3,4.46,8.6,8.38,8.27,8.14,8.13,8.44,7.59,7.82,7.45,7.28,7.58,6.91,6.76,7.05,6.62,5.71,6.42,5.94,0,WBd,8.6
65,Hanguk,Sang-Hyun Yun,434942107,,,20.41,2 시즌 12 주 6 일,3120,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,779,2019-01-30,4,W,390000,5,3.64,6.48,6.36,6.45,6.24,6.58,6.54,6.4,6.27,6.15,6.13,6.09,6.25,6.26,6.19,6.27,5.81,6.3,5.68,0,CD,6.58
70,Hanguk,Min-Gyu Jung,429263814,,,26.7,2 시즌 8 주 2 일,5600,1,4,7,7,18,FALSE,1,9,6,4,4,2,7,950,2019-01-27,5,CD,1050000,3,4.71,8.85,8.5,8.71,8.16,8.98,8.95,8.45,7.66,7.17,7.24,6.82,7.55,7.24,7.22,6.89,5.14,5.73,4.97,0,CD,8.98
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.36,1 시즌 6 주 3 일,5010,4,2,8,8,13,FALSE,1,9,3,5,1,3,6,957,2019-01-30,4.5,WB,1270000,5,4.3,8.33,7.8,7.75,7.25,7.68,8.14,6.56,6.2,5.3,5.15,5.17,4.95,4.49,4.71,4,3.91,0,4.18,3.45,WBd,8.33
79,España,Jimeno Eguiruren,415605434,,,26.92,1 시즌 3 주 5 일,27960,5,6,8,7,13,FALSE,1,8,11,3,9,2,6,1099,2019-01-27,7,IM,4116000,28,4.59,9.17,9.19,9.78,9.26,10.56,9.73,11.11,9.74,10.03,10.44,9.35,11.54,11.52,11.1,11.46,7.47,9.37,6.62,0,IMd,11.54
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.38,1 시즌 2 주 1 일,12370,6,6,6,7,12,FALSE,1,9,6,8,7,4,10,930,2019-01-27,5,WB,1404000,32,4.26,8.62,8.42,8.32,8.2,8.2,8.48,7.71,7.85,7.5,7.37,7.59,7.06,6.91,7.14,6.75,6.22,0,6.44,6.63,WBd,8.62
81,Hanguk,Sang-Yong Jang,433566477,,,22.30,1 시즌 1 주 5 일,8040,2,2,6,8,12,FALSE,1,9,6,6,5,4,5,948,2019-01-27,4.5,WB,1170000,10,3.81,7.99,7.72,7.77,7.45,7.84,7.97,7.34,7,6.58,6.55,6.45,6.58,6.34,6.42,6.09,5.31,5.53,5.34,0,WBd,7.99
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,21.27,14 주 6 일,2940,2,2,7,7,11,FALSE,1,8,5,4,5,4,2,809,2019-01-27,4,WB,530000,12,3.77,7.44,7.12,7.25,6.8,7.43,7.48,6.89,6.41,5.97,5.96,5.77,6.15,5.95,5.9,5.74,5.14,5.38,5.03,0,CDtw,7.48
84,Hanguk,Kang Jung,440669717,,,17.34,4 주 6 일,3580,5,1,6,6,20,TRUE,7,4,1,1,1,1,4,739,2019-01-30,3,KP,710000,0,6.15,3.66,3.41,3.46,3.17,3.52,3.64,3.06,2.82,2.45,2.41,2.36,2.45,2.3,2.31,2.14,2.02,2.02,2.02,0,KP,6.15
98,Hanguk,Sang-Uk Kim,440758581,,,18.70,3 주 6 일,190,4,1,7,5,20,TRUE,1,3,3,2,3,6,3,609,,,,270000,0,2.54,3.58,3.56,3.62,3.53,3.71,3.64,3.71,3.55,3.54,3.57,3.47,3.77,3.81,3.63,3.85,4.64,4.2,4.52,0,FW,4.64
99,Danmark,Torben Boesen,321795066,Head,,42.29,1 시즌 4 주 5 일,10,4,13,4,1,13,FALSE,0,7,0,1,0,0,0,680,2018-06-06,4,WB,312000,79,1.84,3.12,2.82,2.84,2.52,2.87,3.06,2.29,2.06,1.59,1.52,1.52,1.5,1.3,1.36,1.1,0.99,0.97,1.05,0,WBd,3.12
