Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,21.37,3 시즌 13 주 2 일,6280,4,3,7,8,20,TRUE,1,7,7,7,4,5,7,800,2019-02-24,5,CD,550000,22,4.66,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.52,8.47,8.53,8.37,8.54,8.39,8.48,8.21,7.48,7.46,7.54,0,CD,8.74
55,Hanguk,Geun-Ho Han,433728993,,Y×2,22.39,3 시즌 10 주 2 일,2350,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,705,2019-02-24,5,FW,410000,24,3.87,6.59,6.62,6.76,6.66,6.94,6.73,7.12,6.64,6.7,6.85,6.45,7.23,7.18,6.98,7.12,7.23,6.76,7.03,0,IMd,7.23
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.102,3 시즌 5 주 0 일,6090,3,3,6,8,20,FALSE,1,8,5,7,7,2,7,851,2019-02-20,4,WB,708000,3,4.14,7.98,7.77,7.67,7.55,7.54,7.83,7.04,7.25,6.91,6.76,7.03,6.41,6.27,6.54,6.14,5.29,5.96,5.51,0,WBd,7.98
65,Hanguk,Sang-Hyun Yun,434942107,,,20.65,3 시즌 0 주 2 일,3250,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,787,2019-02-24,4.5,W,390000,7,3.64,6.48,6.36,6.45,6.24,6.58,6.54,6.4,6.27,6.15,6.13,6.09,6.25,6.26,6.19,6.27,5.81,6.3,5.68,0,CD,6.58
70,Hanguk,Min-Gyu Jung,429263814,,,26.31,2 시즌 11 주 6 일,4960,1,4,6,7,19,FALSE,1,9,6,4,4,2,7,935,2019-02-24,4.5,CD,1050000,5,4.43,8.29,7.96,8.16,7.64,8.42,8.39,7.92,7.18,6.73,6.79,6.4,7.08,6.79,6.77,6.46,4.84,5.38,4.68,0,CD,8.42
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.60,1 시즌 9 주 6 일,5010,4,2,8,8,14,FALSE,1,9,3,5,1,3,6,957,2019-02-20,5.5,WB,1270000,5,4.35,8.39,7.85,7.8,7.31,7.73,8.2,6.62,6.25,5.35,5.2,5.23,5.01,4.54,4.77,4.05,3.96,0,4.23,3.51,WBd,8.39
79,España,Jimeno Eguiruren,415605434,,Y×1,27.4,1 시즌 7 주 2 일,27800,5,6,8,7,14,FALSE,1,8,11,3,9,2,6,1099,2019-02-24,7,IM,4116000,32,4.64,9.22,9.24,9.83,9.31,10.61,9.78,11.17,9.79,10.08,10.49,9.41,11.59,11.57,11.15,11.51,7.52,9.42,6.68,0,IMd,11.59
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.62,1 시즌 5 주 4 일,11780,6,6,5,7,13,FALSE,1,9,6,8,7,4,10,930,2019-02-24,4.5,WB,1404000,33,3.93,7.91,7.73,7.64,7.53,7.53,7.78,7.08,7.21,6.89,6.77,6.97,6.49,6.35,6.56,6.2,5.72,0,5.92,6.09,WBd,7.91
81,Hanguk,Sang-Yong Jang,433566477,,,22.54,1 시즌 5 주 1 일,8550,2,3,7,8,13,FALSE,1,9,6,6,5,4,5,952,2019-02-24,5,WB,1170000,14,4.38,8.89,8.6,8.65,8.31,8.72,8.86,8.18,7.82,7.37,7.34,7.23,7.36,7.11,7.2,6.84,6,6.24,6.03,0,WBd,8.89
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,21.51,1 시즌 2 주 2 일,2960,2,2,7,8,12,FALSE,1,8,5,4,5,4,2,804,2019-02-24,4,WB,530000,12,3.82,7.49,7.17,7.3,6.85,7.48,7.53,6.94,6.46,6.02,6.01,5.82,6.2,6,5.95,5.79,5.19,5.43,5.08,0,CDtw,7.53
84,Hanguk,Kang Jung,440669717,,,17.58,8 주 2 일,6060,5,1,8,6,20,TRUE,8,4,1,1,1,1,4,809,2019-02-20,4,KP,710000,0,7.69,4.18,3.9,3.95,3.62,4.02,4.15,3.5,3.22,2.8,2.75,2.7,2.8,2.63,2.64,2.44,2.3,2.3,2.3,0,KP,7.69
98,Hanguk,Sang-Uk Kim,440758581,,,18.94,7 주 2 일,130,4,1,4,5,20,TRUE,1,3,3,2,3,6,3,608,,,,270000,0,1.92,2.71,2.69,2.74,2.67,2.81,2.76,2.81,2.69,2.68,2.71,2.62,2.86,2.88,2.75,2.92,3.51,3.18,3.42,0,FW,3.51
99,Danmark,Torben Boesen,321795066,Head,,42.53,1 시즌 8 주 1 일,10,4,13,3,1,14,FALSE,0,6,0,0,0,0,0,590,2018-06-06,4,WB,312000,79,1.49,2.38,2.15,2.19,1.92,2.25,2.36,1.82,1.59,1.24,1.2,1.15,1.24,1.09,1.1,0.94,0.83,0.83,0.83,0,WBd,2.38
