Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
31,Česká republika,Leoš Broukal,397610518,Head,,29.111,2시즌 4주 0일,16460,3,7,8,6,17,FALSE,1,9,9,2,8,4,4,913,2018-06-20,6.5,IM,1860000,42,,,5.04,9.17,10.45,8.97,10.18,7.51
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.58,2시즌 3주 0일,2780,5,2,6,7,20,TRUE,1,9,4,2,2,4,1,924,2018-06-20,4,CD,470000,4,,,4.54,7.31,7.84,5.4,5.47,4.64
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.66,1시즌 10주 0일,4970,3,2,7,7,20,TRUE,1,10,4,4,3,3,3,1004,2018-06-20,5,CD,670000,0,,,5.14,8.75,9,6.44,6.04,4.97
44,Hanguk,Sang-Yong Jang,433566477,,Y×1 Bru,20.33,1시즌 9주 0일,3110,2,2,5,7,20,TRUE,1,8,6,6,5,4,2,798,2018-06-17,3.5,WB,410000,3,,,3.71,6.82,6.89,6.16,6,5.21
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,20.39,1시즌 7주 1일,2310,4,2,7,7,20,TRUE,1,8,3,5,1,3,3,854,2018-06-24,5,WB,450000,3,,,4.58,7.6,7.44,5.61,4.91,4.48
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.55,1시즌 5주 0일,1730,1,1,8,7,20,TRUE,1,7,5,4,2,4,5,755,2018-06-20,4,W,330000,0,,,4.05,7.13,7.4,6.09,6.12,5.23
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.30,14주 0일,620,2,1,6,6,20,TRUE,1,5,5,4,5,4,2,514,2018-06-24,3,WB,250000,7,,,3.09,5.32,5.49,5.31,5.45,5.03
58,Hanguk,Yi-Sub Kang,435570656,,,19.61,10주 1일,880,5,1,6,6,20,TRUE,1,5,3,5,5,5,4,594,2018-06-20,3,WB,270000,0,,,2.98,4.92,4.67,4.45,4.07,4.8
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,18.46,9주 1일,630,5,1,7,6,20,TRUE,1,6,4,3,5,2,6,634,2018-06-24,3.5,CD,250000,3,,,3.53,5.77,6.02,5.13,5.14,4.21
60,Hanguk,Chu-Seok Ahn,435761718,,Y×1 Inj 1,18.33,8주 0일,740,3,1,6,6,20,TRUE,1,4,5,3,3,7,5,699,2018-06-24,4.5,FW,350000,0,,,2.75,4.52,4.79,4.66,5.11,5.51
61,Schweiz,Francois Baumgartner,434542904,,,18.13,7주 6일,4850,5,2,6,7,8,FALSE,1,6,7,6,7,6,3,680,2018-06-24,3,CD,492000,3,,,2.78,6.06,6.19,6.39,6.59,6.26
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,35.0,7주 0일,8350,6,8,6,5,8,FALSE,1,9,13,11,5,4,14,1280,2018-06-20,6,W,4308000,90,,,3.83,9.31,9.47,9.95,10.18,7.29
64,Hanguk,Koo-Joong Kim,435928762,,,18.24,6주 1일,1280,3,1,7,6,20,TRUE,1,8,4,3,2,2,3,819,2018-06-24,4,CD,370000,1,,,4,6.74,7.07,5.16,5.04,3.74
66,Hanguk,Jong-Yong Yoo,436538587,Head,,17.32,2주 1일,70,3,1,6,5,20,TRUE,1,5,3,3,3,2,6,490,2018-06-20,2,CD,250000,0,,,2.86,4.42,4.49,3.8,3.67,3.2
98,Hanguk,Jung-Suk Kim,436711344,Powerful 있음,,18.51,1일,50,4,1,6,5,20,TRUE,1,3,2,5,1,3,6,504,,,,250000,0,,,2.36,3.56,3.16,3.23,2.72,3.15
99,Hanguk,In-Guh Park,429263805,,,43.57,2시즌 13주 1일,0,3,6,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,0.97,0.97,0.97,0.97,0.97,0.97
