Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Česká republika,,397610518,Head,,31.55,3 시즌 12 주 1 일,10680,3,7,7,6,20,FALSE,1,10,9,1,8,4,4,990,2018-12-05,6,IM,1632000,43,5.17,9.52,9.17,9.79,8.87,10.6,10,10.43,8.86,8.6,8.9,7.87,10.05,9.89,9.37,9.7,7.14,8.31,6.32,0,CD,10.6
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,21.10,3 시즌 2 주 1 일,13140,3,2,8,8,20,TRUE,1,11,4,4,3,3,3,1158,2018-12-09,6,W,3310000,0,5.72,10.52,9.82,9.94,9.11,10.12,10.45,8.82,8.04,6.98,6.88,6.68,6.99,6.5,6.57,5.97,5.26,0,5.28,5.29,WBd,10.52
59,Hanguk,Hyung-Hwa Jung,435660098,,,19.102,2 시즌 1 주 2 일,5690,5,2,8,7,20,TRUE,1,10,4,3,5,2,6,1004,2018-12-09,5.5,CD,490000,12,5.34,9.52,8.9,9.09,8.28,9.34,9.54,8.25,7.54,6.66,6.58,6.38,6.78,6.42,6.42,6.06,4.96,5.53,4.85,0,CDtw,9.54
60,Hanguk,Chu-Seok Ahn,435761718,,,19.89,2 시즌 0 주 1 일,1100,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,717,2018-12-09,5,FW,370000,5,2.96,4.84,4.87,5,4.91,5.17,4.97,5.33,4.95,5.02,5.14,4.83,5.5,5.51,5.28,5.51,5.94,5.45,5.74,0,FW,5.94
61,Schweiz,Francois Baumgartner,434542904,,,19.69,2 시즌 0 주 0 일,14920,5,3,7,7,16,FALSE,1,10,7,6,7,6,3,995,2018-12-09,5.5,CD,948000,8,4.72,9.67,9.35,9.48,9.04,9.66,9.71,9.13,8.66,8.22,8.21,8.02,8.39,8.2,8.15,8,7.4,7.64,7.3,0,CDtw,9.71
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Inj 4,36.56,1 시즌 15 주 0 일,2380,6,9,4,4,16,FALSE,0,9,12,10,4,2,14,1180,2018-11-21,6.5,W,2208000,93,2.86,7.19,7.33,7.4,7.48,7.49,7.29,7.83,7.42,7.59,7.76,7.36,7.89,7.71,7.84,7.47,5.14,5.74,5.12,0,IMd,7.89
64,Hanguk,Koo-Joong Kim,435928762,,,19.80,1 시즌 14 주 1 일,8770,3,2,7,7,20,TRUE,1,11,4,3,2,2,3,1103,2018-12-05,6,CD,1130000,3,5.43,9.84,9.15,9.35,8.45,9.61,9.85,8.38,7.39,6.35,6.31,5.94,6.57,6.04,6.06,5.49,4.34,4.5,4.27,0,CDtw,9.85
67,Hanguk,Hae-Won Kim,437472967,,,19.100,1 시즌 3 주 1 일,6120,3,1,4,7,20,TRUE,1,10,3,3,6,5,3,1031,2018-12-09,4,WB,670000,1,3.57,6.48,5.98,6.07,5.48,6.19,6.43,5.27,4.93,4.23,4.1,4.12,4.18,3.98,3.93,3.79,4.07,4.09,4.03,0,WBd,6.48
68,Sverige,Elmin Polovina,436113582,,,18.86,15 주 6 일,8950,2,2,8,6,11,FALSE,1,9,7,6,6,5,3,901,2018-12-05,4.5,CD,564000,1,3.96,8.52,8.3,8.41,8.08,8.56,8.56,8.21,7.76,7.45,7.47,7.26,7.64,7.45,7.45,7.25,6.36,6.65,6.27,0,CD,8.56
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.22,13 주 5 일,2160,6,1,6,6,11,FALSE,1,7,6,2,6,2,2,745,2018-12-05,3.5,CD,370000,1,2.78,5.6,5.39,5.69,5.2,6.08,5.82,5.92,5.17,4.99,5.11,4.65,5.63,5.52,5.33,5.41,3.73,4.59,3.34,0,CD,6.08
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.12,10 주 4 일,6090,7,3,6,5,9,FALSE,1,7,8,7,4,5,2,864,2018-12-09,4,WB,780000,4,3.06,6.63,6.68,6.73,6.74,6.8,6.69,6.95,6.64,6.69,6.8,6.53,6.92,6.8,6.83,6.65,5.68,5.75,5.65,0,Cdo,6.95
72,Hanguk,Hoon Paeng,438720926,Technical,,18.50,9 주 1 일,2620,5,1,7,6,20,TRUE,1,7,6,7,4,2,4,735,2018-12-05,3.5,WB,330000,0,3.78,7.44,7.38,7.33,7.32,7.25,7.37,7.08,7.03,6.88,6.86,6.86,6.68,6.49,6.73,6.28,5.04,0,5.2,5.41,WBd,7.44
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,18.89,7 주 5 일,670,6,1,6,6,20,TRUE,1,6,5,4,3,2,2,670,2018-12-09,3.5,CD,270000,1,3.31,5.88,5.77,5.85,5.66,5.97,5.93,5.81,5.43,5.27,5.32,5.09,5.45,5.28,5.31,5.1,4.03,0,3.97,4.31,CD,5.97
74,Hanguk,Nam-Han Kim,436538053,,,19.8,7 주 2 일,9060,5,2,7,7,8,FALSE,9,4,1,1,1,1,8,918,2018-12-09,4.5,KP,2470000,0,7.67,3.51,3.23,3.28,2.95,3.35,3.48,2.83,2.55,2.13,2.08,2.02,2.13,1.95,1.96,1.77,1.63,1.63,1.63,0,KP,7.67
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.11,1 주 2 일,660,4,1,6,5,20,TRUE,1,5,6,6,3,2,6,615,2018-12-05,3,WB,290000,0,2.92,5.45,5.53,5.51,5.61,5.49,5.46,5.64,5.55,5.63,5.68,5.57,5.64,5.54,5.68,5.42,4.28,4.57,4.34,0,Wtm,5.68
98,Hanguk,Se-Ha Poong,440430136,,,18.0,1 일,800,3,0,6,5,20,TRUE,1,3,6,4,4,5,2,683,,,,310000,0,2.36,3.94,4.12,4.2,4.31,4.31,4.07,4.75,4.57,4.86,4.99,4.75,5.22,5.3,5.18,5.36,4.99,5.01,4.83,0,IMo,5.36
99,Hanguk,Soon Jung,429263807,,,31.82,4 시즌 5 주 1 일,120,7,6,5,6,20,TRUE,5,6,1,1,2,1,3,610,2018-11-04,3.5,KP,630000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
