Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
25,Polska,Pylyp Nagorniak,406205227,,,31.34,4 시즌 12 주 5 일,930,5,3,7,6,20,FALSE,1,6,6,3,6,3,11,604,2018-11-28,4,IM,396000,12,3.7,6.49,6.39,6.62,6.31,6.92,6.67,6.92,6.39,6.35,6.45,6.1,6.85,6.81,6.65,6.76,5.46,6.15,5.15,0,CD,6.92
31,Hanguk,Se-Hee Park,430626797,,,22.81,4 시즌 0 주 6 일,1340,4,3,7,8,20,TRUE,1,2,5,5,3,7,9,705,2018-11-25,5,FW,390000,29,3.27,4.87,5.16,5.11,5.46,5.04,4.9,5.58,5.73,6.13,6.21,6.16,6.24,6.37,6.3,6.5,7.3,6.66,7.31,0,FWtw,7.31
34,Sverige,Axel Hermansson,422526443,,,32.56,3 시즌 14 주 5 일,640,5,5,6,5,20,FALSE,2,6,6,2,6,2,9,606,2018-09-23,4,IM,420000,18,3.9,5.59,5.48,5.74,5.39,6.07,5.8,6.07,5.48,5.43,5.55,5.15,6,5.96,5.78,5.9,4.43,5.2,4.09,0,CD,6.07
40,Perú,Matías Pichis,416567166,,,26.12,3 시즌 10 주 4 일,7660,6,2,5,7,20,FALSE,1,10,8,2,4,4,9,999,2018-11-28,4.5,CD,1764000,6,3.92,7.69,7.36,7.78,7.06,8.34,7.99,8.04,6.73,6.37,6.59,5.76,7.4,7.12,6.81,6.8,4.98,5.43,4.48,0,CD,8.34
48,Hanguk,Dong-Suk Lee,432205385,Technical,,21.95,3 시즌 4 주 5 일,1300,6,2,7,7,20,TRUE,1,5,4,5,6,5,6,615,2018-11-28,4,FW,290000,15,3.75,6.22,6.16,6.1,6.09,6.02,6.15,5.85,6.07,5.98,5.89,6.1,5.74,5.77,5.82,5.82,6.25,0,6.32,6.32,TDF,6.32
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,20.63,3 시즌 1 주 0 일,6090,4,2,7,7,20,TRUE,1,7,7,7,4,5,7,806,2018-11-25,5,CD,550000,19,4.38,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.19,8.14,8.2,8.04,8.2,8.06,8.15,7.88,7.16,7.14,7.22,0,CD,8.4
55,Hanguk,Geun-Ho Han,433728993,,,21.65,2 시즌 14 주 0 일,2080,3,2,5,8,20,TRUE,1,5,6,4,3,7,6,719,2018-11-28,4,FW,410000,14,3.28,5.58,5.6,5.72,5.64,5.88,5.7,6.03,5.62,5.67,5.8,5.46,6.12,6.08,5.91,6.03,6.12,5.72,5.95,0,IMd,6.12
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.16,2 시즌 8 주 5 일,6670,3,3,7,8,18,FALSE,1,8,5,7,7,2,7,866,2018-11-28,4.5,WB,708000,3,4.34,8.46,8.23,8.13,8,7.99,8.3,7.46,7.68,7.31,7.15,7.45,6.77,6.63,6.92,6.49,5.58,6.29,5.81,0,WBd,8.46
65,Hanguk,Sang-Hyun Yun,434942107,,,19.91,2 시즌 4 주 0 일,3170,3,1,8,7,20,TRUE,1,6,5,4,7,4,5,772,2018-11-28,4.5,W,390000,4,3.77,6.71,6.58,6.67,6.45,6.8,6.76,6.62,6.48,6.36,6.34,6.3,6.46,6.47,6.4,6.49,6.01,6.51,5.87,0,CD,6.8
70,Hanguk,Min-Gyu Jung,429263814,,Inj 1,25.57,1 시즌 15 주 3 일,5030,1,4,8,7,16,FALSE,1,9,6,4,4,2,7,928,2018-11-21,5.5,CD,1030000,2,4.82,9.16,8.79,9.01,8.43,9.3,9.26,8.74,7.91,7.4,7.47,7.03,7.8,7.47,7.45,7.1,5.28,5.89,5.1,0,CD,9.3
78,Hanguk,Jung-Oh Han,433730490,Technical,,21.86,13 주 4 일,4410,4,2,6,8,11,FALSE,1,9,3,5,1,3,6,955,2018-11-28,4.5,WB,1270000,5,3.76,7.37,6.89,6.84,6.4,6.78,7.2,5.78,5.45,4.65,4.52,4.54,4.34,3.92,4.13,3.49,3.41,0,3.65,3,WBd,7.37
79,España,Jimeno Eguiruren,415605434,,,26.30,10 주 6 일,27460,5,5,7,7,10,FALSE,1,8,11,3,9,2,6,1099,2018-11-25,6.5,IM,4116000,24,4.19,8.61,8.63,9.21,8.7,9.96,9.15,10.49,9.17,9.45,9.84,8.79,10.91,10.89,10.48,10.83,6.97,8.81,6.16,0,IMd,10.91
80,Andorra,Joaquim Muntaner,427020395,Technical,,27.88,9 주 2 일,14080,6,6,6,7,9,FALSE,1,9,6,8,7,4,10,968,2018-11-25,4.5,WB,1260000,29,4.16,8.54,8.34,8.24,8.12,8.12,8.4,7.63,7.76,7.41,7.28,7.5,6.97,6.82,7.06,6.66,6.13,0,6.34,6.53,WBd,8.54
81,Hanguk,Sang-Yong Jang,433566477,,,21.80,8 주 6 일,7580,2,2,6,8,9,FALSE,1,9,6,6,5,4,5,933,2018-11-25,4.5,WB,970000,6,3.66,7.83,7.56,7.61,7.29,7.68,7.8,7.18,6.84,6.43,6.4,6.29,6.42,6.18,6.27,5.93,5.15,5.38,5.18,0,WBd,7.83
82,Hanguk,Si-Yul Sa,438852209,,,17.95,6 주 3 일,2080,4,1,2,5,20,TRUE,7,3,1,2,1,1,2,729,2018-11-25,1.5,KP,750000,0,3.31,1.81,1.73,1.71,1.66,1.69,1.77,1.52,1.51,1.38,1.35,1.39,1.29,1.23,1.28,1.17,1.18,1.16,1.24,0,KP,3.31
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,20.77,6 주 0 일,2930,2,2,8,7,7,FALSE,1,8,5,4,5,4,2,805,2018-11-28,4,CD,390000,10,3.67,7.46,7.12,7.26,6.79,7.44,7.5,6.89,6.4,5.94,5.93,5.73,6.12,5.92,5.87,5.71,5.08,5.33,4.97,0,CDtw,7.5
98,Hanguk,Young-Joo Je,439401420,,,18.102,2 주 5 일,1640,6,1,4,5,20,TRUE,6,4,2,1,1,2,2,641,,,,970000,0,4.32,2.94,2.79,2.86,2.64,2.96,2.97,2.73,2.43,2.22,2.24,2.09,2.38,2.27,2.22,2.16,2.01,1.96,1.94,0,KP,4.32
99,Danmark,Torben Boesen,321795066,Head,,41.79,11 주 6 일,40,5,13,6,1,10,FALSE,0,8,0,2,0,0,0,780,2018-06-06,4,WB,396000,79,2.33,4.19,3.79,3.78,3.38,3.77,4.08,2.95,2.72,2.08,1.96,2.01,1.85,1.57,1.69,1.29,1.2,1.14,1.33,0,WBd,4.19
