Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
40,Perú,Matías Pichis,416567166,,,24.49,1시즌 15주 5일,9180,6,2,6,8,16,FALSE,1,10,8,2,4,4,6,1000,2018-05-23,5,CD,1764000,4,,,4.25,8.16,9.26,7.03,7.88,5.46
41,Deutschland,Reinold Kisch,413993877,,,25.53,1시즌 15주 5일,2790,5,2,8,7,16,FALSE,1,8,6,2,4,5,3,803,2018-05-23,4.5,CD,588000,11,,,4.13,7.42,8.26,6.39,7.04,5.84
48,Hanguk,Dong-Suk Lee,432205385,Technical,,20.20,1시즌 9주 5일,1250,6,1,8,6,20,TRUE,1,5,4,5,6,5,4,618,2018-05-27,5.5,FW,290000,5,,,3.24,5.56,5.43,5.39,5.19,5.64
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,18.100,1시즌 6주 0일,5690,4,2,7,7,20,TRUE,1,7,7,7,4,5,4,794,2018-05-27,5,WB,550000,8,,,4.32,8.29,8.29,8.03,7.94,7.06
55,Hanguk,Geun-Ho Han,433728993,,Y×1,19.102,1시즌 3주 0일,2270,3,1,7,6,20,TRUE,1,5,6,4,3,7,3,745,2018-05-23,5,FW,410000,4,,,3.36,6.02,6.33,6.09,6.56,6.61
58,Hanguk,Tae-Hwan Lee,434006765,,,18.18,1시즌 0일,14080,4,2,6,7,20,TRUE,10,1,1,1,1,1,4,1057,2018-05-27,4.5,KP,3090000,0,,,7.99,2.49,2.49,2.49,2.49,2.49
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,19.53,13주 5일,5780,3,2,6,7,11,FALSE,1,8,5,7,7,2,4,852,2018-05-27,4,WB,708000,2,,,3.4,6.92,6.7,6.08,5.47,4.52
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,18.16,9주 0일,2710,3,1,6,6,20,TRUE,1,6,5,4,7,4,2,790,2018-05-27,4,W,390000,2,,,3.22,5.61,5.81,5.43,5.52,5.13
70,Hanguk,Min-Gyu Jung,429263814,,,23.94,4주 4일,4850,1,3,5,8,7,FALSE,1,9,6,4,4,2,5,926,2018-05-27,4,CD,670000,2,,,3.45,6.71,7.13,5.57,5.62,3.82
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,18.30,3주 0일,1570,3,1,6,5,20,TRUE,1,7,6,4,4,3,5,749,2018-05-27,4,WB,390000,0,,,3.24,5.89,6.22,5.42,5.6,4.36
75,Hanguk,Tae-Young Yang,436094497,,,17.23,0일,150,5,1,6,5,20,TRUE,1,5,3,2,3,5,3,510,,,,250000,0,,,2.8,4.18,4.4,3.56,3.68,3.98
99,Hanguk,Je-Min Jung,427619232,,,43.87,3시즌 6주 6일,0,3,8,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.82,0.82,0.82,0.82,0.82,0.82
