Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
43,Hanguk,Ji-Soo Kim,433466579,Technical,,20.109,3 시즌 0 주 2 일,12750,3,2,7,8,20,TRUE,1,11,4,4,3,3,3,1155,2018-11-25,6,W,1950000,0,5.52,10.15,9.47,9.6,8.79,9.76,10.08,8.51,7.76,6.74,6.64,6.44,6.75,6.27,6.34,5.76,5.07,0,5.09,5.1,WBd,10.15
59,Hanguk,Hyung-Hwa Jung,435660098,,,19.89,1 시즌 15 주 3 일,4990,5,2,8,7,20,TRUE,1,9,4,3,5,2,6,975,2018-11-25,5.5,CD,490000,10,5.06,8.86,8.34,8.51,7.81,8.74,8.88,7.82,7.21,6.49,6.42,6.24,6.61,6.31,6.3,6,4.96,5.53,4.85,0,CDtw,8.88
60,Hanguk,Chu-Seok Ahn,435761718,,,19.76,1 시즌 14 주 2 일,1090,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,715,2018-11-25,5,FW,370000,5,2.96,4.84,4.87,5,4.91,5.17,4.97,5.33,4.95,5.02,5.14,4.83,5.5,5.51,5.28,5.51,5.94,5.45,5.74,0,FW,5.94
61,Schweiz,Francois Baumgartner,434542904,,,19.56,1 시즌 14 주 1 일,13490,5,3,7,7,16,FALSE,1,9,7,6,7,6,3,903,2018-11-25,5,CD,948000,7,4.45,9.03,8.81,8.92,8.59,9.07,9.08,8.72,8.35,8.05,8.05,7.89,8.22,8.09,8.04,7.95,7.4,7.64,7.3,0,CDtw,9.08
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Inj 6,36.43,1 시즌 13 주 1 일,2850,6,9,5,4,15,FALSE,0,9,12,10,4,2,14,1180,2018-11-21,6.5,W,2208000,93,3.17,8.02,8.18,8.25,8.35,8.35,8.13,8.74,8.27,8.46,8.66,8.21,8.8,8.6,8.75,8.33,5.73,6.39,5.7,0,IMd,8.8
64,Hanguk,Koo-Joong Kim,435928762,,,19.67,1 시즌 12 주 3 일,7090,3,2,6,7,20,TRUE,1,10,4,3,2,2,3,1067,2018-11-21,5,CD,1130000,3,4.79,8.54,7.98,8.15,7.42,8.37,8.55,7.39,6.56,5.73,5.71,5.38,5.94,5.5,5.52,5.04,4.02,4.17,3.96,0,CDtw,8.55
67,Hanguk,Hae-Won Kim,437472967,,,19.87,1 시즌 1 주 2 일,5950,3,1,5,6,20,TRUE,1,10,3,3,6,5,3,1012,2018-11-25,4,WB,670000,0,3.98,7.22,6.67,6.77,6.11,6.91,7.17,5.88,5.5,4.72,4.58,4.59,4.66,4.44,4.38,4.22,4.54,4.56,4.49,0,WBd,7.22
68,Sverige,Elmin Polovina,436113582,,,18.73,14 주 0 일,8010,2,2,8,6,11,FALSE,1,9,7,6,6,5,3,897,2018-11-21,4.5,CD,564000,1,3.92,8.44,8.22,8.33,8,8.48,8.48,8.13,7.69,7.38,7.4,7.19,7.57,7.38,7.38,7.18,6.3,6.59,6.22,0,CD,8.48
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.9,11 주 6 일,1890,6,1,7,6,10,FALSE,1,6,6,2,6,2,2,716,2018-11-21,3,CD,370000,1,2.66,5.33,5.2,5.5,5.09,5.9,5.57,5.9,5.19,5.13,5.28,4.8,5.81,5.76,5.55,5.7,3.94,4.87,3.53,0,CD,5.9
71,Schweiz,Nathanael Zimmer,436514697,Head,,18.111,8 주 5 일,4880,7,3,5,5,9,FALSE,1,7,8,7,4,5,2,824,2018-11-25,3,WB,516000,3,2.75,5.96,6.01,6.05,6.06,6.11,6.02,6.25,5.97,6.01,6.11,5.87,6.22,6.12,6.14,5.98,5.11,5.17,5.08,0,Cdo,6.25
72,Hanguk,Hoon Paeng,438720926,Technical,,18.37,7 주 2 일,1920,5,1,5,6,20,TRUE,1,7,6,7,4,2,4,706,2018-11-21,2.5,WB,330000,0,3.17,6.23,6.19,6.14,6.13,6.07,6.18,5.93,5.89,5.76,5.75,5.75,5.59,5.44,5.64,5.26,4.22,0,4.36,4.54,WBd,6.23
73,Hanguk,Ji-Dan Lee,438852692,Technical,,18.76,5 주 6 일,530,6,1,6,6,20,TRUE,1,6,5,4,3,2,2,626,2018-11-25,3,CD,270000,1,3.28,5.83,5.72,5.8,5.61,5.91,5.88,5.76,5.39,5.22,5.27,5.05,5.4,5.24,5.27,5.06,4,0,3.94,4.27,CD,5.91
74,Hanguk,Nam-Han Kim,436538053,,,18.107,5 주 3 일,8020,5,2,6,6,7,FALSE,9,4,1,1,1,1,8,911,2018-11-25,3.5,KP,1530000,0,7.03,3.19,2.93,2.98,2.67,3.05,3.17,2.57,2.31,1.92,1.88,1.82,1.92,1.76,1.77,1.59,1.46,1.46,1.46,0,KP,7.03
75,Hanguk,Ho-Yeon Son,438979409,Head,,18.73,4 주 3 일,600,4,1,8,5,20,TRUE,1,4,3,7,3,3,6,705,2018-11-21,3,WB,330000,2,3.03,5.22,5.25,4.97,5.27,4.6,4.97,4.43,5.04,4.96,4.8,5.26,4.21,4.15,4.5,4.09,4.49,4.28,4.92,0,WBo,5.27
98,Hanguk,Jin-Ya Yoon,439401904,,,17.109,2 주 2 일,50,6,1,4,5,20,TRUE,1,3,3,4,4,2,3,406,,,,250000,0,1.92,2.91,2.93,2.88,2.95,2.81,2.87,2.81,2.98,3,2.96,3.08,2.83,2.85,2.93,2.87,2.73,2.9,2.8,0,Wo,3.08
99,Hanguk,Soon Jung,429263807,,,31.69,4 시즌 3 주 3 일,120,7,6,5,6,20,TRUE,5,6,1,1,2,1,3,610,2018-11-04,3.5,KP,630000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
