Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.40,2 시즌 8 주 3 일,14520,3,2,7,7,20,TRUE,1,12,4,3,2,2,3,1202,2019-02-20,6,CD,3010000,3,5.78,10.62,9.82,10.04,9.01,10.33,10.62,8.9,7.8,6.61,6.55,6.16,6.83,6.24,6.26,5.61,4.4,4.56,4.33,0,CDtw,10.62
67,Hanguk,Hae-Won Kim,437472967,,Y×1,20.60,1 시즌 13 주 3 일,13470,3,2,7,7,20,TRUE,1,11,3,3,6,5,3,1159,2019-02-17,5.5,WB,1970000,2,5.51,9.83,9.06,9.2,8.28,9.39,9.76,7.96,7.4,6.3,6.12,6.11,6.24,5.9,5.84,5.58,5.91,5.93,5.86,0,WBd,9.83
68,Sverige,Elmin Polovina,436113582,,Y×1,19.46,1 시즌 10 주 1 일,13680,2,2,6,7,15,FALSE,1,10,7,6,6,5,3,1004,2019-02-20,5,CD,1572000,1,4.09,8.64,8.35,8.47,8.06,8.62,8.67,8.14,7.64,7.22,7.23,7.01,7.4,7.17,7.17,6.92,6.06,6.33,5.98,0,CDtw,8.67
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.94,1 시즌 8 주 0 일,4810,6,2,7,7,14,FALSE,1,8,6,2,6,2,2,876,2019-02-17,4.5,CD,370000,2,3.86,7.34,7.02,7.37,6.72,7.83,7.58,7.47,6.55,6.21,6.33,5.79,6.91,6.74,6.52,6.54,4.64,5.59,4.22,0,CD,7.83
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.84,1 시즌 4 주 6 일,9080,7,3,5,7,13,FALSE,1,9,8,7,4,5,2,899,2019-02-20,4,WB,780000,4,3.57,7.63,7.53,7.6,7.42,7.71,7.68,7.56,7.1,6.91,6.99,6.7,7.14,6.92,6.96,6.67,5.65,5.73,5.62,0,CD,7.71
72,Hanguk,Hoon Paeng,438720926,Technical,,19.10,1 시즌 3 주 3 일,4420,5,1,5,7,20,TRUE,1,9,6,7,4,2,4,903,2019-02-20,4,WB,790000,0,3.79,7.63,7.41,7.39,7.2,7.37,7.55,6.92,6.72,6.35,6.3,6.27,6.17,5.9,6.12,5.61,4.44,0,4.58,4.77,WBd,7.63
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×2,19.49,1 시즌 2 주 0 일,2140,6,1,8,7,20,TRUE,1,8,5,4,3,2,2,830,2019-02-17,4.5,CD,350000,1,4.36,8.08,7.76,7.89,7.43,8.07,8.12,7.52,6.9,6.41,6.44,6.14,6.62,6.31,6.35,5.97,4.64,0,4.58,4.96,CDtw,8.12
74,Hanguk,Nam-Han Kim,436538053,,,19.80,1 시즌 1 주 4 일,9150,5,2,7,7,12,FALSE,9,5,1,1,1,1,8,920,2019-02-20,4.5,KP,2470000,0,8.3,4.42,4.03,4.1,3.65,4.2,4.38,3.49,3.11,2.54,2.48,2.4,2.54,2.3,2.31,2.05,1.86,1.86,1.86,0,KP,8.3
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.83,11 주 4 일,1700,4,1,7,6,20,TRUE,1,7,6,6,3,2,6,739,2019-02-17,4,WB,290000,2,3.88,7.49,7.4,7.42,7.3,7.44,7.48,7.27,6.97,6.78,6.82,6.64,6.8,6.57,6.73,6.31,4.91,5.25,4.98,0,WBd,7.49
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.47,7 주 1 일,5550,2,2,7,5,8,FALSE,1,8,7,6,6,3,5,841,2019-02-20,3.5,CD,660000,1,3.21,7.01,6.9,6.98,6.79,7.1,7.06,6.94,6.63,6.47,6.51,6.33,6.6,6.46,6.52,6.3,4.93,5.53,4.87,0,CD,7.1
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,17.48,6 주 4 일,1800,6,1,5,5,20,TRUE,1,5,2,5,6,7,3,746,2019-02-17,5,FW,490000,0,2.56,4.2,4.07,3.93,3.91,3.75,4.04,3.36,3.76,3.53,3.36,3.75,3.06,3.1,3.16,3.17,4.61,4.19,4.79,0,FWtw,4.79
99,Hanguk,Soon Jung,429263807,,,32.42,4 시즌 15 주 4 일,80,7,6,5,5,20,TRUE,5,6,1,1,2,1,3,596,2018-11-04,3.5,KP,570000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
