Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
31,Česká republika,Leoš Broukal,397610518,Head,,28.111,1시즌 4주 0일,16300,3,6,6,7,13,FALSE,1,9,9,2,8,5,4,900,2018-03-04,5.5,IM,1980000,31,,,4.28,8.01,9.17,7.83,8.96,6.87
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.58,1시즌 3주 0일,500,5,2,5,6,20,TRUE,1,6,4,2,2,4,1,690,2018-03-04,3,CD,250000,1,,,3.39,5.2,5.56,4.41,4.63,4.15
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.58,13주 6일,130,2,1,8,6,20,TRUE,1,3,4,2,2,5,5,508,2018-02-28,3.5,FW,250000,3,,,2.77,4.08,4.39,4.24,4.7,4.81
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.66,10주 0일,1220,3,1,6,6,20,TRUE,1,7,4,4,3,3,3,788,2018-02-28,3.5,CD,310000,0,,,3.5,5.98,6.09,4.92,4.72,4.07
44,Hanguk,Sang-Yong Jang,433566477,,Y×2,19.33,9주 0일,1410,2,1,6,6,20,TRUE,1,5,6,6,5,4,2,615,2018-03-04,3,WB,330000,2,,,3.01,5.7,5.66,5.95,5.93,5.36
46,Hanguk,Jung-Oh Han,433730490,Technical,Bru,19.39,7주 1일,300,4,1,4,5,20,TRUE,1,6,3,5,1,3,3,653,2018-03-04,2.5,WB,270000,0,,,2.44,4.1,3.94,3.27,2.88,2.74
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,Y×1,18.55,5주 0일,350,1,1,5,5,20,TRUE,1,5,5,4,2,4,5,574,2018-03-04,2.5,CD,270000,0,,,2.7,4.66,4.8,4.44,4.55,4.04
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.56,2주 4일,100,5,1,6,5,20,TRUE,1,4,3,5,2,3,2,504,2018-03-04,3,W,250000,1,,,2.58,4.19,3.93,3.84,3.47,3.52
50,Hanguk,Cheon-Won Kong,434535551,Technical,,18.7,1주 5일,400,5,1,6,5,20,TRUE,1,5,3,2,2,6,2,649,2018-02-25,2.5,W,290000,0,,,2.8,4.18,4.4,3.49,3.64,4.18
51,Hanguk,So-Hyeon Kim,434669477,Head,,18.22,1일,110,3,1,6,5,20,TRUE,1,3,5,2,4,2,4,512,2018-03-04,2.5,W,250000,0,,,2.36,3.65,4.02,4.15,4.64,3.62
52,Hanguk,Joo-Hyung Shin,434716307,Head,,17.48,15주 6일,60,3,1,6,5,20,TRUE,1,3,4,3,3,2,1,418,,,,250000,0,,,2.36,3.62,3.74,3.84,3.99,3.36
99,Hanguk,In-Guh Park,429263805,,,42.57,1시즌 13주 1일,0,4,6,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.13,1.13,1.13,1.13,1.13,1.13
