Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
34,Sverige,Axel Hermansson,422526443,,Y×1,33.84,5 s 2 wk 5 d,320,5,6,6,5,20,FALSE,2,6,6,2,6,1,9,590,2019-04-17,4.5,IM,384000,21,4.24,6.05,5.94,6.21,5.84,6.56,6.27,6.56,5.93,5.88,6.01,5.58,6.47,6.41,6.25,6.34,4.47,5.46,4.11,0,CD,6.56
40,Perú,Matías Pichis,416567166,,,27.40,4 s 14 wk 4 d,9230,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,1001,2019-04-14,5.5,CD,1764000,6,4.92,9.44,9.05,9.55,8.69,10.21,9.8,9.86,8.29,7.86,8.12,7.12,9.09,8.76,8.39,8.38,6.19,6.73,5.59,0,CD,10.21
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.11,4 s 8 wk 5 d,1140,6,2,5,8,20,TRUE,1,5,4,5,6,5,6,615,2019-04-14,4,FW,290000,17,3.29,5.46,5.41,5.36,5.35,5.29,5.4,5.14,5.33,5.25,5.17,5.35,5.04,5.07,5.11,5.11,5.48,0,5.55,5.55,TDF,5.55
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,21.91,4 s 4 wk 6 d,6340,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,801,2019-04-17,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.65,8.83,8.67,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,22.93,4 s 1 wk 6 d,2450,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,714,2019-04-17,5,FW,410000,26,3.88,6.61,6.64,6.78,6.68,6.97,6.75,7.15,6.66,6.72,6.87,6.47,7.25,7.2,7,7.14,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.44,3 s 12 wk 5 d,7070,3,3,8,8,20,FALSE,1,8,5,7,7,2,7,879,2019-04-14,4.5,WB,708000,3,4.61,8.89,8.66,8.55,8.41,8.41,8.73,7.85,8.08,7.7,7.53,7.84,7.14,6.99,7.29,6.84,5.9,6.64,6.14,0,WBd,8.89
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,21.7,3 s 7 wk 6 d,3040,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,793,2019-04-17,4.5,W,390000,11,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,26.85,3 s 3 wk 3 d,5630,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,951,2019-04-17,5.5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.1,8.6,7.8,7.31,7.38,6.96,7.69,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,,23.2,2 s 1 wk 4 d,4410,4,2,6,8,16,FALSE,1,9,3,5,1,3,6,955,2019-04-17,5.5,WB,1270000,5,3.99,7.6,7.12,7.08,6.63,7.02,7.43,6.02,5.69,4.88,4.75,4.77,4.57,4.16,4.36,3.72,3.64,0,3.88,3.23,WBd,7.6
79,España,Jimeno Eguiruren,415605434,,,27.58,1 s 14 wk 6 d,27200,5,6,7,7,16,FALSE,1,8,11,3,9,2,6,1099,2019-04-17,7,IM,4116000,33,4.56,8.95,8.97,9.54,9.04,10.29,9.49,10.82,9.51,9.79,10.17,9.13,11.24,11.21,10.81,11.15,7.32,9.15,6.51,0,IMd,11.24
80,Andorra,Joaquim Muntaner,427020395,Technical,,29.4,1 s 13 wk 2 d,11530,6,6,7,7,15,FALSE,1,9,6,8,7,4,10,904,2019-04-14,5,WB,1296000,34,4.73,9.42,9.2,9.1,8.97,8.97,9.27,8.44,8.59,8.21,8.07,8.31,7.74,7.58,7.83,7.41,6.84,0,7.07,7.27,WBd,9.42
81,Hanguk,Sang-Yong Jang,433566477,,,22.108,1 s 12 wk 6 d,7500,2,3,6,8,15,FALSE,1,9,6,6,5,4,5,931,2019-04-17,4.5,WB,1170000,15,4.16,8.35,8.08,8.13,7.81,8.2,8.33,7.7,7.36,6.94,6.91,6.81,6.93,6.7,6.78,6.45,5.67,5.89,5.69,0,WBd,8.35
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,21.105,1 s 10 wk 0 d,2860,2,2,7,8,15,FALSE,1,8,5,4,5,4,2,803,2019-04-17,4,WB,530000,14,3.98,7.67,7.34,7.47,7.02,7.65,7.7,7.11,6.63,6.19,6.18,5.99,6.36,6.17,6.12,5.96,5.36,5.6,5.25,0,CDtw,7.7
84,Hanguk,Kang Jung,440669717,,,18.0,1 s 0 wk 0 d,12560,5,1,7,6,20,TRUE,10,4,1,1,1,1,4,1001,2019-04-14,5,KP,3330000,0,8.93,4.15,3.87,3.92,3.59,3.99,4.12,3.47,3.19,2.78,2.73,2.67,2.78,2.6,2.62,2.42,2.29,2.29,2.29,0,KP,8.93
98,Hanguk,Sang-Uk Kim,440758581,,,19.36,15 wk 0 d,170,4,1,6,5,20,TRUE,1,3,3,2,3,6,3,608,,,,270000,0,2.36,3.33,3.3,3.36,3.28,3.45,3.38,3.45,3.3,3.28,3.32,3.21,3.5,3.53,3.37,3.57,4.3,3.9,4.19,0,FW,4.3
99,Danmark,Torben Boesen,321795066,Head,,42.107,1 s 15 wk 6 d,0,4,13,3,1,16,FALSE,0,5,0,0,0,0,0,490,2018-06-06,4,WB,312000,79,1.42,2.16,1.97,2.01,1.78,2.05,2.15,1.69,1.5,1.21,1.18,1.14,1.21,1.09,1.1,0.96,0.87,0.87,0.87,0,WBd,2.16
