Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,,21.14,3 s 4 wk 4 d,17310,5,3,8,8,20,TRUE,1,12,4,3,5,2,6,1205,2019-04-21,6.5,CD,3890000,18,6.27,11.32,10.49,10.72,9.64,11.02,11.32,9.53,8.6,7.41,7.29,7.05,7.53,7.04,7.04,6.53,5.31,5.89,5.19,0,CDtw,11.32
60,Hanguk,Chu-Seok Ahn,435761718,,,21.1,3 s 3 wk 4 d,1180,3,1,7,7,20,TRUE,1,5,5,3,3,7,5,701,2019-04-24,5,FW,370000,8,3.38,5.71,5.65,5.8,5.59,6,5.84,6,5.5,5.44,5.55,5.21,5.94,5.89,5.66,5.83,6.24,5.73,6.03,0,FW,6.24
61,Schweiz,Francois Baumgartner,434542904,,,20.93,3 s 3 wk 2 d,20570,5,3,8,8,20,FALSE,1,10,7,6,7,6,3,1012,2019-04-24,6,IM,2292000,10,5.17,10.37,10.04,10.18,9.71,10.36,10.41,9.8,9.31,8.85,8.84,8.64,9.03,8.83,8.78,8.62,7.99,8.24,7.88,0,CDtw,10.41
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,37.80,3 s 2 wk 3 d,2330,6,9,7,4,20,FALSE,0,8,10,9,2,1,13,980,2019-04-24,5.5,W,888000,95,3.6,8.44,8.57,8.61,8.71,8.65,8.51,8.95,8.49,8.6,8.78,8.35,8.83,8.57,8.79,8.23,5.59,6.15,5.65,0,Cdo,8.95
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.104,3 s 1 wk 4 d,21760,3,2,6,8,20,TRUE,1,12,4,3,2,2,3,1255,2019-04-24,6,WB,3010000,3,5.41,9.95,9.19,9.4,8.44,9.68,9.94,8.34,7.31,6.19,6.13,5.76,6.4,5.84,5.86,5.25,4.12,4.27,4.05,0,WBd,9.95
67,Hanguk,Hae-Won Kim,437472967,,,21.12,2 s 6 wk 4 d,21590,3,2,7,8,20,TRUE,1,12,3,3,6,5,3,1249,2019-04-21,6,WB,4970000,4,5.84,10.57,9.69,9.85,8.81,10.07,10.48,8.44,7.78,6.53,6.33,6.3,6.46,6.06,6,5.67,5.96,5.99,5.91,0,WBd,10.57
68,Sverige,Elmin Polovina,436113582,,,19.110,2 s 3 wk 2 d,22020,2,2,8,7,17,FALSE,1,11,7,6,6,5,3,1118,2019-04-24,6.5,CD,1572000,1,5,10.52,10.09,10.24,9.66,10.45,10.55,9.71,9.06,8.44,8.43,8.16,8.63,8.31,8.31,7.97,6.94,7.25,6.86,0,CDtw,10.55
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.46,2 s 1 wk 1 d,7860,6,2,6,7,16,FALSE,1,10,6,2,6,2,2,1001,2019-04-21,4.5,CD,930000,2,4.19,8.11,7.63,7.99,7.17,8.46,8.31,7.8,6.76,6.18,6.26,5.73,6.83,6.56,6.37,6.27,4.41,5.29,4.02,0,CD,8.46
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.36,1 s 14 wk 0 d,18750,7,3,8,7,16,FALSE,1,10,8,7,4,5,2,1012,2019-04-24,6,CD,1740000,5,4.93,10.42,10.19,10.31,9.96,10.46,10.47,10.09,9.41,9.03,9.11,8.72,9.31,8.98,9.03,8.6,7.27,7.36,7.23,0,CDtw,10.47
72,Hanguk,Hoon Paeng,438720926,Technical,,19.74,1 s 12 wk 4 d,9810,5,1,7,7,20,TRUE,1,10,6,7,4,2,4,1029,2019-04-24,6,WB,790000,0,4.81,9.77,9.42,9.41,9.06,9.4,9.67,8.69,8.35,7.77,7.7,7.64,7.55,7.17,7.43,6.76,5.31,0,5.49,5.71,WBd,9.77
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,20.1,1 s 11 wk 1 d,3780,6,2,5,7,20,TRUE,1,9,5,4,3,2,2,946,2019-04-21,4,CD,1170000,1,4.17,7.56,7.2,7.33,6.85,7.5,7.58,6.9,6.3,5.77,5.78,5.52,5.94,5.64,5.67,5.3,4.16,0,4.11,4.43,CDtw,7.58
74,Hanguk,Nam-Han Kim,436538053,,,20.32,1 s 10 wk 5 d,9440,5,2,7,7,15,FALSE,9,5,1,1,1,1,8,928,2019-04-24,5,KP,2470000,0,8.53,4.61,4.23,4.3,3.84,4.39,4.58,3.68,3.29,2.72,2.65,2.57,2.72,2.47,2.49,2.22,2.03,2.03,2.03,0,KP,8.53
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.35,1 s 4 wk 4 d,3880,4,2,7,7,20,TRUE,1,8,6,6,3,2,6,864,2019-04-21,4.5,WB,490000,2,4.63,8.71,8.52,8.55,8.32,8.6,8.69,8.24,7.84,7.51,7.53,7.33,7.53,7.23,7.4,6.9,5.42,5.76,5.49,0,WBd,8.71
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.111,1 s 0 wk 1 d,10050,2,3,7,6,12,FALSE,1,9,7,6,6,3,5,976,2019-04-24,4.5,CD,660000,1,4.13,8.59,8.38,8.48,8.16,8.63,8.64,8.29,7.86,7.55,7.57,7.36,7.69,7.48,7.54,7.25,5.73,6.37,5.66,0,CDtw,8.64
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,18.0,15 wk 4 d,2040,6,1,5,6,20,TRUE,1,5,2,5,6,7,3,749,2019-04-21,5,FW,490000,1,2.73,4.48,4.33,4.19,4.17,4,4.31,3.58,4.01,3.76,3.57,3.99,3.26,3.3,3.37,3.37,4.91,4.46,5.11,0,FWtw,5.11
99,Hanguk,Soon Jung,429263807,,,32.106,5 s 8 wk 4 d,60,6,6,4,5,20,TRUE,5,6,1,1,2,0,3,593,2018-11-04,3.5,KP,570000,0,5.33,4.72,4.37,4.44,4.02,4.52,4.69,3.88,3.59,3.08,3.01,2.98,3.04,2.84,2.88,2.64,2.24,2.46,2.23,0,KP,5.33
