Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.2,1시즌 5주 0일,3510,2,3,6,8,20,TRUE,1,7,6,6,5,3,4,780,2018-01-03,4.5,WB,470000,2,,,4.32,7.73,7.77,7.3,7.13,5.97
15,Hanguk,Bong-Joo Kim,429263823,,,23.48,1시즌 5주 0일,5800,4,3,7,7,20,TRUE,1,7,6,7,6,2,4,814,2018-01-03,5.5,WB,410000,5,,,4.63,8.46,8.32,8.1,7.7,6.28
16,Hanguk,Kil-Sung Park,429263824,,,19.110,1시즌 5주 0일,1450,5,2,7,7,20,TRUE,1,4,3,5,4,7,6,744,2018-01-03,5.5,FW,410000,12,,,3.46,5.38,5.07,5.13,4.83,6.39
17,Hanguk,Seung-Ok Lee,429263826,Technical,,34.59,1시즌 5주 0일,50,5,7,6,5,20,TRUE,1,2,4,3,3,6,5,590,2018-01-07,4.5,FW,290000,13,,,3.2,4.31,4.4,4.87,5.2,5.86
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.74,1시즌 5주 0일,1250,2,5,6,7,20,TRUE,1,3,5,3,6,6,3,642,2018-01-07,5.5,FW,310000,18,,,3.49,5.12,5.38,5.86,6.38,6.75
31,Česká republika,Leoš Broukal,397610518,Head,,28.56,11주 6일,15960,3,6,6,6,10,FALSE,1,9,9,2,8,5,4,904,2018-01-07,6,IM,1980000,29,,,4.11,7.82,8.96,7.63,8.75,6.68
32,Deutschland,Toktamış Batmaz,413755690,,,24.23,12주 0일,8780,5,2,6,8,10,FALSE,1,7,8,2,8,3,3,840,2018-01-07,4,CD,900000,4,,,3.2,6.32,7.3,6.58,7.58,5.37
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.3,10주 6일,220,5,1,8,6,20,TRUE,1,5,4,2,2,4,1,512,2018-01-07,3,CD,250000,1,,,3.36,5.23,5.62,4.66,4.98,4.53
36,Hanguk,Ki-Bum Lee,432028611,,,18.60,7주 5일,70,7,1,7,6,20,TRUE,1,3,3,3,4,3,6,404,2018-01-07,3,W,250000,0,,,2.69,3.94,3.94,4.02,4.02,4.08
38,Hanguk,In-Ho Ryu,432215232,Quick,,19.3,5주 5일,100,2,1,7,5,20,TRUE,1,3,4,2,2,5,5,507,2018-01-07,3.5,FW,250000,2,,,2.54,3.75,4.03,3.89,4.31,4.41
41,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.26,3주 4일,3690,3,2,5,5,6,FALSE,1,7,5,7,7,2,4,810,2018-01-07,3,WB,540000,0,,,2.46,5.22,5,4.8,4.33,3.62
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.11,1주 6일,550,3,1,6,5,20,TRUE,1,6,4,4,3,3,3,677,2018-01-07,3.5,WB,310000,0,,,3.08,5.2,5.27,4.51,4.37,3.85
44,Hanguk,Sang-Yong Jang,433566477,,,18.90,6일,940,2,1,6,5,20,TRUE,1,3,6,6,5,4,2,626,2018-01-07,2,CD,330000,1,,,2.37,4.43,4.33,5.28,5.36,5
99,Hanguk,In-Guh Park,429263805,,,42.2,1시즌 5주 0일,0,4,6,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.77,0.77,0.77,0.77,0.77,0.77
