Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
64,Hanguk,Koo-Joong Kim,435928762,,,19.54,1 시즌 10 주 3 일,6040,3,2,6,7,20,TRUE,1,10,4,3,2,2,3,1041,2018-11-14,5,CD,1130000,3,4.78,8.53,7.97,8.14,7.41,8.37,8.54,7.39,6.56,5.73,5.7,5.38,5.93,5.5,5.51,5.04,4.02,4.17,3.95,0,CDtw,8.54
67,Hanguk,Hae-Won Kim,437472967,,Y×1,19.74,15 주 3 일,4980,3,1,5,6,20,TRUE,1,10,3,3,6,5,3,1001,2018-11-14,4,WB,670000,0,3.96,7.18,6.63,6.73,6.07,6.87,7.13,5.85,5.47,4.69,4.55,4.57,4.64,4.41,4.36,4.2,4.51,4.53,4.47,0,WBd,7.18
68,Sverige,Elmin Polovina,436113582,,,18.60,12 주 1 일,7140,2,2,8,6,10,FALSE,1,8,7,6,6,5,3,810,2018-11-14,4.5,CD,564000,0,3.56,7.67,7.55,7.64,7.43,7.76,7.73,7.59,7.25,7.08,7.12,6.93,7.27,7.14,7.13,7,6.18,6.46,6.1,0,CD,7.76
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,17.108,10 주 0 일,1680,6,1,7,6,9,FALSE,1,6,6,2,6,2,2,699,2018-11-14,3,CD,350000,0,2.59,5.24,5.11,5.41,5,5.81,5.49,5.81,5.1,5.05,5.19,4.71,5.72,5.67,5.46,5.61,3.87,4.78,3.46,0,CD,5.81
71,Schweiz,Nathanael Zimmer,436514697,Head,,18.98,6 주 6 일,4320,7,3,5,5,8,FALSE,1,7,8,7,4,5,2,803,2018-11-11,3,WB,516000,3,2.68,5.86,5.91,5.96,5.96,6.02,5.92,6.15,5.87,5.92,6.01,5.77,6.13,6.02,6.05,5.88,5.02,5.08,4.99,0,Cdo,6.15
72,Hanguk,Hoon Paeng,438720926,Technical,,18.24,5 주 3 일,1450,5,1,4,5,20,TRUE,1,6,6,7,4,2,4,771,2018-11-14,3,WB,330000,0,2.6,5.05,5.07,5.01,5.09,4.94,5,4.94,4.97,4.96,4.96,4.97,4.81,4.71,4.89,4.6,3.72,0,3.84,4,WBo,5.09
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,18.63,4 주 0 일,430,6,1,6,6,20,TRUE,1,6,5,4,3,2,2,611,2018-11-11,3,CD,270000,1,3.26,5.8,5.69,5.77,5.58,5.88,5.85,5.73,5.36,5.19,5.24,5.02,5.37,5.21,5.24,5.03,3.97,0,3.92,4.25,CD,5.88
74,Hanguk,Nam-Han Kim,436538053,,,18.94,3 주 4 일,7130,5,2,4,6,6,FALSE,9,4,1,1,1,1,8,933,2018-11-11,3,KP,1530000,0,5.68,2.56,2.35,2.39,2.14,2.44,2.54,2.05,1.84,1.53,1.49,1.45,1.53,1.39,1.4,1.26,1.15,1.15,1.15,0,KP,5.68
75,Hanguk,Ho-Yeon Son,438979409,Head,Bru,18.60,2 주 4 일,490,4,1,7,5,20,TRUE,1,4,3,7,3,3,6,702,2018-11-11,3,WB,330000,0,2.74,4.73,4.76,4.51,4.78,4.17,4.5,4.02,4.57,4.5,4.35,4.76,3.81,3.76,4.08,3.71,4.07,3.88,4.46,0,WBo,4.78
98,Hanguk,Jin-Ya Yoon,439401904,,,17.96,2 일,50,6,1,6,5,20,TRUE,1,3,3,4,4,2,3,399,,,,250000,0,2.36,3.57,3.59,3.53,3.62,3.45,3.51,3.45,3.65,3.68,3.63,3.78,3.47,3.49,3.59,3.52,3.35,3.56,3.44,0,Wo,3.78
99,Hanguk,Soon Jung,429263807,,,31.56,4 시즌 1 주 3 일,110,7,6,4,6,20,TRUE,5,6,1,1,2,1,3,614,2018-11-04,3.5,KP,630000,0,5.33,4.72,4.37,4.44,4.02,4.52,4.69,3.88,3.59,3.08,3.01,2.98,3.06,2.87,2.88,2.68,2.52,2.61,2.51,0,KP,5.33
