Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
60,Hanguk,Chu-Seok Ahn,435761718,,,21.14,3 s 5 wk 3 d,1160,3,1,6,7,20,TRUE,1,5,5,3,3,7,5,703,2019-05-01,5,FW,370000,8,3.13,5.3,5.24,5.38,5.19,5.57,5.42,5.57,5.11,5.05,5.15,4.83,5.51,5.46,5.25,5.41,5.79,5.31,5.59,0,FW,5.79
61,Schweiz,Francois Baumgartner,434542904,,,20.106,3 s 5 wk 1 d,20560,5,3,7,8,20,FALSE,1,10,7,6,7,6,3,1014,2019-05-05,6,IM,2292000,10,5,10.03,9.71,9.84,9.39,10.02,10.07,9.48,9,8.56,8.54,8.36,8.73,8.54,8.49,8.33,7.73,7.97,7.62,0,CDtw,10.07
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,37.93,3 s 4 wk 2 d,2190,6,9,7,4,20,FALSE,0,8,10,9,2,0,13,980,2019-05-01,5,W,888000,95,3.6,8.44,8.57,8.61,8.71,8.65,8.51,8.95,8.49,8.6,8.78,8.35,8.82,8.54,8.79,8.18,5.27,5.98,5.33,0,Cdo,8.95
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,21.5,3 s 3 wk 3 d,25810,3,2,7,8,20,TRUE,1,13,4,3,2,2,3,1301,2019-05-01,6.5,WB,6930000,3,6.12,11.38,10.47,10.71,9.56,11.03,11.36,9.41,8.2,6.85,6.77,6.35,7.07,6.41,6.43,5.71,4.44,4.61,4.37,0,WBd,11.38
67,Hanguk,Hae-Won Kim,437472967,,,21.25,2 s 8 wk 3 d,23030,3,2,7,8,20,TRUE,1,12,3,3,6,5,3,1262,2019-05-05,6,WB,4970000,5,5.84,10.57,9.69,9.85,8.81,10.07,10.49,8.45,7.78,6.53,6.33,6.3,6.47,6.06,6,5.68,5.97,5.99,5.91,0,WBd,10.57
68,Sverige,Elmin Polovina,436113582,,,20.11,2 s 5 wk 1 d,21070,2,2,6,7,17,FALSE,1,11,7,6,6,5,3,1118,2019-05-01,5.5,CD,4212000,1,4.49,9.44,9.05,9.19,8.67,9.37,9.46,8.72,8.13,7.57,7.56,7.32,7.74,7.46,7.46,7.15,6.23,6.5,6.15,0,CDtw,9.46
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.59,2 s 3 wk 0 d,8580,6,2,5,7,17,FALSE,1,10,6,2,6,2,2,1005,2019-05-05,4.5,CD,930000,2,3.87,7.46,7.02,7.34,6.6,7.77,7.64,7.17,6.22,5.69,5.77,5.28,6.29,6.04,5.86,5.77,4.07,4.88,3.71,0,CD,7.77
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.49,1 s 15 wk 6 d,19360,7,3,7,8,16,FALSE,1,10,8,7,4,5,2,1008,2019-05-05,5.5,WB,1740000,5,4.79,10.12,9.89,10.01,9.67,10.16,10.17,9.8,9.14,8.77,8.84,8.46,9.04,8.72,8.76,8.35,7.06,7.14,7.02,0,CDtw,10.17
72,Hanguk,Hoon Paeng,438720926,Technical,,19.87,1 s 14 wk 3 d,11540,5,1,8,7,20,TRUE,1,10,6,7,4,2,4,1060,2019-05-01,5.5,WB,790000,0,4.97,10.1,9.74,9.73,9.37,9.73,10,8.99,8.64,8.03,7.96,7.9,7.81,7.42,7.69,7,5.5,0,5.68,5.91,WBd,10.1
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,20.14,1 s 13 wk 0 d,4440,6,2,5,7,20,TRUE,1,10,5,4,3,2,2,1001,2019-05-05,4.5,CD,1170000,1,4.41,8.13,7.69,7.83,7.26,8.02,8.14,7.27,6.58,5.94,5.93,5.65,6.11,5.75,5.79,5.36,4.18,0,4.12,4.45,CDtw,8.14
74,Hanguk,Nam-Han Kim,436538053,,,20.45,1 s 12 wk 4 d,9440,5,2,8,8,15,FALSE,9,5,1,1,1,1,8,908,2019-05-01,5,KP,2470000,0,8.85,4.78,4.38,4.46,3.98,4.56,4.75,3.82,3.41,2.82,2.75,2.67,2.82,2.57,2.58,2.31,2.11,2.11,2.11,0,KP,8.85
76,Hanguk,Kwang-Hwa Hoo,440316579,,Bru,18.48,1 s 6 wk 3 d,4390,4,2,7,7,20,TRUE,1,9,6,6,3,2,6,903,2019-05-05,5,WB,490000,2,4.66,8.88,8.61,8.66,8.34,8.73,8.86,8.22,7.75,7.3,7.3,7.1,7.32,6.98,7.14,6.6,5.15,5.48,5.22,0,WBd,8.88
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,19.12,1 s 2 wk 0 d,11760,2,3,8,7,12,FALSE,1,9,7,6,6,3,5,1000,2019-05-01,5,CD,1404000,1,4.32,8.97,8.75,8.86,8.52,9.01,9.02,8.66,8.2,7.89,7.91,7.69,8.03,7.81,7.88,7.57,5.98,6.65,5.91,0,CDtw,9.02
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,18.13,1 s 1 wk 3 d,2000,6,1,5,6,20,TRUE,1,5,2,5,6,7,3,745,2019-05-05,5,FW,490000,1,2.73,4.48,4.33,4.19,4.17,4,4.31,3.58,4.01,3.76,3.57,3.99,3.26,3.3,3.37,3.37,4.91,4.46,5.11,0,FWtw,5.11
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.5,1 wk 1 d,0,7,15,2,1,3,FALSE,0,4,0,0,0,0,0,390,2018-11-07,1.5,IM,300000,55,0.86,1.33,1.21,1.23,1.08,1.26,1.32,1.03,0.91,0.73,0.71,0.68,0.73,0.65,0.65,0.57,0.51,0,0.51,0.51,WBd,1.33
