Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
61,Schweiz,Francois Baumgartner,434542904,,,21.88,4 s 2 wk 5 d,17690,5,4,5,8,20,FALSE,1,11,7,6,7,6,3,1090,2019-08-07,5,IM,2724000,14,4.61,9.19,8.83,8.96,8.48,9.13,9.22,8.52,8.04,7.54,7.51,7.34,7.69,7.47,7.43,7.24,6.69,6.89,6.6,0,CDtw,9.22
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.75,4 s 1 wk 5 d,780,6,9,4,3,20,FALSE,0,8,9,8,1,0,13,880,2019-08-07,4.5,W,600000,97,2.72,6.2,6.24,6.28,6.28,6.33,6.24,6.44,6.03,6.02,6.15,5.81,6.2,5.96,6.13,5.66,3.64,4.06,3.68,0,Cdo,6.44
64,Hanguk,Koo-Joong Kim,435928762,,,21.99,4 s 0 wk 6 d,39110,3,2,6,8,20,TRUE,1,14,4,3,2,2,3,1402,2019-08-07,6,WB,6930000,4,5.93,11.16,10.23,10.46,9.29,10.79,11.14,9.11,7.9,6.51,6.43,6.02,6.72,6.05,6.08,5.34,4.12,4.27,4.05,0,WBd,11.16
68,Sverige,Elmin Polovina,436113582,,Y×1,20.105,3 s 2 wk 4 d,42080,2,2,8,8,20,FALSE,1,13,7,6,6,5,3,1301,2019-08-07,7,CD,4212000,3,5.72,12,11.37,11.56,10.75,11.81,12.01,10.72,9.86,8.94,8.9,8.59,9.14,8.69,8.7,8.23,7.1,7.4,7.01,0,CDtw,12.01
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,20.41,3 s 0 wk 3 d,20430,6,2,7,8,20,FALSE,1,12,6,2,6,2,2,1201,2019-08-04,6,CD,3050000,2,5.26,10.22,9.51,9.93,8.82,10.49,10.42,9.42,8.11,7.2,7.26,6.64,7.91,7.49,7.29,7.05,4.95,5.9,4.53,0,CD,10.49
71,Schweiz,Nathanael Zimmer,436514697,Head,Y×1,21.31,2 s 13 wk 2 d,31660,7,3,7,8,19,FALSE,1,12,8,7,4,5,2,1196,2019-08-07,6.5,IM,4620000,5,5.49,11.56,11.14,11.29,10.72,11.49,11.59,10.78,9.92,9.26,9.3,8.88,9.54,9.09,9.14,8.6,7.21,7.3,7.17,0,CDtw,11.59
72,Hanguk,Hoon Paeng,438720926,Technical,,20.69,2 s 11 wk 6 d,23030,5,1,7,8,20,TRUE,1,12,6,7,4,2,4,1204,2019-08-07,6.5,WB,2650000,0,5.35,11.05,10.51,10.54,9.96,10.58,10.93,9.51,8.98,8.11,8.01,7.91,7.89,7.4,7.66,6.86,5.31,0,5.49,5.71,WBd,11.05
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,20.108,2 s 10 wk 3 d,13600,6,2,7,8,20,TRUE,1,11,5,4,3,2,2,1130,2019-08-04,6,CD,1170000,3,5.48,10.22,9.62,9.8,9.01,10.05,10.23,8.98,8.08,7.17,7.15,6.8,7.38,6.89,6.94,6.37,4.93,0,4.86,5.24,CDtw,10.23
74,Hanguk,Nam-Han Kim,436538053,,,21.27,2 s 10 wk 0 d,9340,5,3,7,8,18,FALSE,9,6,1,1,1,1,8,925,2019-08-07,5.5,KP,2470000,0,9.21,5.65,5.16,5.25,4.68,5.37,5.6,4.48,3.99,3.27,3.19,3.09,3.27,2.97,2.99,2.65,2.41,2.41,2.41,0,KP,9.21
76,Hanguk,Kwang-Hwa Hoo,440316579,,Y×1,19.30,2 s 3 wk 6 d,12920,4,2,8,7,20,TRUE,1,11,6,6,3,2,6,1103,2019-08-04,6,WB,1870000,4,5.64,10.99,10.5,10.59,10,10.71,10.95,9.8,9.08,8.3,8.27,8,8.31,7.82,8.01,7.29,5.6,5.96,5.68,0,WBd,10.99
77,Andorra,Daniel Valldecabres,438124942,Powerful,,19.106,1 s 15 wk 3 d,24290,2,3,8,7,16,FALSE,1,11,7,6,6,3,5,1193,2019-08-07,6.5,CD,1404000,2,5.07,10.47,10.05,10.2,9.63,10.4,10.5,9.68,9.04,8.43,8.42,8.16,8.58,8.24,8.31,7.87,6.18,6.85,6.11,0,CDtw,10.5
78,Hanguk,Chung-Nyeung Cho,440758750,,,18.107,1 s 15 wk 0 d,2590,6,1,7,6,20,TRUE,1,5,2,5,6,7,3,763,2019-07-31,5.5,FW,490000,2,3.21,5.28,5.11,4.94,4.92,4.72,5.08,4.22,4.73,4.43,4.21,4.7,3.85,3.89,3.97,3.98,5.79,5.26,6.02,0,FWtw,6.02
79,Hanguk,Hyung-Suk Man,444138023,Technical,Y×1,17.51,7 wk 0 d,1010,4,2,7,6,20,TRUE,1,8,3,3,3,2,3,804,2019-08-04,3.5,WB,290000,1,4.33,7.29,6.85,6.93,6.4,7.04,7.25,6.21,5.77,5.1,5.03,4.93,5.08,4.79,4.84,4.48,3.94,0,3.95,4.13,WBd,7.29
80,Ghana,Kwabena Koomson,430669846,,,23.33,6 wk 6 d,52330,6,5,6,8,8,FALSE,1,4,7,12,12,3,2,1310,2019-08-07,7,W,5148000,16,2.8,6.23,6.65,6.24,7.05,5.69,5.95,6.19,7.65,8.19,7.98,8.86,7.02,7.32,7.84,7.66,7.13,8.18,7.64,0,Wo,8.86
81,Polska,Teodor Kolada,418543989,Technical,,27.51,3 wk 4 d,47680,2,4,5,7,6,FALSE,1,4,8,2,13,8,7,1418,2019-08-04,6.5,FW,7140000,48,2.3,4.24,4.39,4.72,4.57,5.15,4.58,5.74,5.44,5.91,6.08,5.74,6.75,7.12,6.63,7.52,7.16,0,6.53,8.11,TDF,8.11
82,Hanguk,Ho-Yoo Yun,444660376,,,17.97,2 wk 1 d,750,4,1,5,5,20,TRUE,1,4,7,4,4,4,2,709,2019-08-07,2,CD,370000,0,2.36,4.19,4.33,4.47,4.48,4.64,4.36,5.04,4.69,4.94,5.09,4.74,5.41,5.42,5.3,5.41,4.48,4.72,4.27,0,IM,5.42
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.99,14 wk 4 d,0,7,15,6,1,11,FALSE,0,2,0,0,0,0,0,190,2018-11-07,1.5,IM,300000,55,1.45,1.88,1.77,1.79,1.66,1.82,1.87,1.61,1.5,1.34,1.32,1.29,1.34,1.27,1.27,1.19,1.14,0,1.14,1.14,WBd,1.88
