Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.58,2 시즌 11 주 0 일,10510,5,2,7,8,20,TRUE,1,11,4,3,5,2,6,1106,2019-02-10,6,CD,1470000,14,5.52,10,9.29,9.49,8.58,9.76,10,8.51,7.72,6.71,6.62,6.4,6.83,6.42,6.42,5.99,4.87,5.43,4.76,0,CDtw,10
60,Hanguk,Chu-Seok Ahn,435761718,,,20.45,2 시즌 9 주 6 일,1200,3,1,8,7,20,TRUE,1,5,5,3,3,7,5,700,2019-01-30,4.5,FW,370000,8,3.49,5.91,5.84,6,5.78,6.21,6.04,6.21,5.69,5.63,5.74,5.38,6.15,6.09,5.85,6.03,6.45,5.92,6.23,0,FW,6.45
61,Schweiz,Francois Baumgartner,434542904,,,20.25,2 시즌 9 주 5 일,18300,5,3,7,7,18,FALSE,1,10,7,6,7,6,3,1003,2019-02-13,5.5,IM,2292000,9,4.82,9.77,9.45,9.58,9.14,9.75,9.81,9.23,8.76,8.32,8.31,8.12,8.49,8.3,8.25,8.1,7.5,7.74,7.4,0,CDtw,9.81
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,37.12,2 시즌 8 주 5 일,3050,6,9,6,4,18,FALSE,0,9,11,10,3,2,13,1080,2019-02-13,5,W,888000,93,3.4,8.3,8.42,8.45,8.54,8.49,8.36,8.76,8.34,8.44,8.6,8.22,8.66,8.41,8.62,8.11,5.71,6.22,5.76,0,Cdo,8.76
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.36,2 시즌 7 주 6 일,14520,3,2,7,7,20,TRUE,1,12,4,3,2,2,3,1202,2019-02-13,6,CD,3010000,3,5.77,10.6,9.8,10.02,8.99,10.31,10.59,8.88,7.79,6.59,6.54,6.14,6.82,6.22,6.24,5.6,4.39,4.55,4.32,0,WBd,10.6
67,Hanguk,Hae-Won Kim,437472967,,Y×1,20.56,1 시즌 12 주 6 일,13470,3,2,7,7,20,TRUE,1,11,3,3,6,5,3,1159,2019-02-10,5.5,WB,1970000,1,5.5,9.81,9.04,9.18,8.26,9.37,9.74,7.94,7.38,6.29,6.1,6.1,6.22,5.89,5.82,5.56,5.9,5.92,5.84,0,WBd,9.81
68,Sverige,Elmin Polovina,436113582,,Y×1,19.42,1 시즌 9 주 4 일,13680,2,2,6,7,14,FALSE,1,10,7,6,6,5,3,1004,2019-02-13,5,CD,1572000,1,4.04,8.59,8.3,8.42,8.01,8.58,8.63,8.09,7.6,7.18,7.18,6.97,7.35,7.12,7.12,6.88,6.01,6.28,5.93,0,CDtw,8.63
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.90,1 시즌 7 주 3 일,4810,6,2,7,7,14,FALSE,1,8,6,2,6,2,2,876,2019-02-10,4.5,CD,370000,2,3.86,7.33,7.01,7.36,6.71,7.82,7.57,7.46,6.54,6.2,6.32,5.78,6.9,6.73,6.51,6.54,4.64,5.58,4.21,0,CD,7.82
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.80,1 시즌 4 주 2 일,9080,7,3,5,7,13,FALSE,1,9,8,7,4,5,2,899,2019-02-13,4,WB,780000,4,3.55,7.59,7.49,7.57,7.38,7.67,7.64,7.52,7.06,6.88,6.95,6.66,7.1,6.89,6.92,6.64,5.63,5.7,5.6,0,CD,7.67
72,Hanguk,Hoon Paeng,438720926,Technical,,19.6,1 시즌 2 주 6 일,4420,5,1,5,7,20,TRUE,1,9,6,7,4,2,4,903,2019-02-13,4,WB,790000,0,3.76,7.58,7.37,7.34,7.15,7.32,7.5,6.88,6.67,6.3,6.26,6.23,6.13,5.86,6.08,5.58,4.41,0,4.55,4.74,WBd,7.58
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,19.45,1 시즌 1 주 3 일,2140,6,1,8,7,20,TRUE,1,8,5,4,3,2,2,830,2019-02-13,5,CD,350000,1,4.35,8.06,7.73,7.87,7.41,8.04,8.1,7.5,6.88,6.39,6.42,6.12,6.6,6.29,6.33,5.95,4.63,0,4.56,4.95,CDtw,8.1
74,Hanguk,Nam-Han Kim,436538053,,,19.76,1 시즌 1 주 0 일,9150,5,2,7,7,12,FALSE,9,5,1,1,1,1,8,920,2019-02-13,4.5,KP,2470000,0,8.29,4.41,4.03,4.1,3.65,4.2,4.38,3.49,3.11,2.54,2.47,2.39,2.54,2.3,2.31,2.05,1.86,1.86,1.86,0,KP,8.29
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.79,11 주 0 일,1700,4,1,7,6,20,TRUE,1,7,6,6,3,2,6,739,2019-02-10,3.5,WB,290000,2,3.86,7.45,7.36,7.38,7.27,7.4,7.44,7.23,6.93,6.75,6.78,6.61,6.76,6.54,6.69,6.27,4.88,5.22,4.95,0,WBd,7.45
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.43,6 주 4 일,5550,2,2,7,5,8,FALSE,1,8,7,6,6,3,5,841,2019-02-13,3.5,CD,660000,1,3.16,6.91,6.8,6.88,6.69,7,6.96,6.84,6.53,6.38,6.41,6.24,6.5,6.37,6.42,6.21,4.86,5.45,4.8,0,CD,7
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,17.44,6 주 0 일,1800,6,1,5,5,20,TRUE,1,5,2,5,6,7,3,746,2019-02-10,5.5,FW,490000,0,2.56,4.2,4.07,3.93,3.91,3.75,4.04,3.36,3.76,3.53,3.36,3.75,3.06,3.1,3.16,3.17,4.61,4.19,4.79,0,FWtw,4.79
99,Hanguk,Soon Jung,429263807,,,32.38,4 시즌 15 주 0 일,80,7,6,5,5,20,TRUE,5,6,1,1,2,1,3,596,2018-11-04,3.5,KP,570000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
