Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.35,2 시즌 7 주 5 일,8050,5,2,8,7,20,TRUE,1,10,4,3,5,2,6,1064,2019-01-20,6,CD,1470000,13,5.39,9.61,8.98,9.17,8.35,9.43,9.62,8.32,7.61,6.72,6.64,6.44,6.85,6.48,6.48,6.11,5.01,5.58,4.89,0,CDtw,9.62
60,Hanguk,Chu-Seok Ahn,435761718,,,20.22,2 시즌 6 주 4 일,1080,3,1,6,6,20,TRUE,1,5,5,3,3,7,5,704,2019-01-23,4.5,FW,370000,8,2.98,5.04,4.99,5.12,4.94,5.3,5.16,5.3,4.86,4.81,4.9,4.6,5.25,5.2,4.99,5.15,5.51,5.06,5.32,0,FW,5.51
61,Schweiz,Francois Baumgartner,434542904,,,20.2,2 시즌 6 주 3 일,17580,5,3,8,7,18,FALSE,1,10,7,6,7,6,3,1001,2019-01-23,6,IM,2292000,9,4.98,10.1,9.77,9.91,9.45,10.09,10.14,9.54,9.05,8.6,8.59,8.4,8.78,8.58,8.53,8.37,7.76,8,7.65,0,CDtw,10.14
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,36.101,2 시즌 5 주 3 일,1830,6,9,2,3,17,FALSE,0,9,11,10,3,2,13,1080,2019-01-23,3,W,2208000,93,1.98,4.86,4.93,4.95,5.01,4.98,4.9,5.14,4.89,4.95,5.04,4.82,5.07,4.93,5.05,4.75,3.34,3.64,3.37,0,Cdo,5.14
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.13,2 시즌 4 주 5 일,12140,3,2,8,7,20,TRUE,1,11,4,3,2,2,3,1140,2019-01-23,6.5,CD,3010000,3,5.64,10.21,9.49,9.69,8.76,9.97,10.21,8.69,7.66,6.59,6.54,6.16,6.82,6.27,6.29,5.69,4.5,4.67,4.43,0,CDtw,10.21
67,Hanguk,Hae-Won Kim,437472967,,Y×1,20.33,1 시즌 9 주 4 일,11120,3,1,7,7,20,TRUE,1,11,3,3,6,5,3,1116,2019-01-20,5.5,WB,1970000,1,5.07,9.34,8.58,8.72,7.81,8.91,9.27,7.49,6.94,5.85,5.67,5.67,5.79,5.46,5.39,5.14,5.47,5.49,5.41,0,WBd,9.34
68,Sverige,Elmin Polovina,436113582,,Y×1,19.19,1 시즌 6 주 2 일,10750,2,2,6,7,13,FALSE,1,10,7,6,6,5,3,995,2019-01-23,4.5,CD,1572000,1,3.96,8.47,8.18,8.3,7.89,8.45,8.5,7.97,7.48,7.07,7.07,6.86,7.24,7.01,7.01,6.77,5.91,6.18,5.83,0,CDtw,8.5
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.67,1 시즌 4 주 1 일,3330,6,1,6,7,13,FALSE,1,8,6,2,6,2,2,810,2019-01-20,4,CD,370000,2,3.16,6.36,6.06,6.38,5.78,6.8,6.58,6.48,5.63,5.32,5.43,4.93,5.96,5.8,5.6,5.62,3.88,4.75,3.49,0,CD,6.8
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.57,1 시즌 1 주 1 일,9200,7,3,8,6,12,FALSE,1,8,8,7,4,5,2,891,2019-01-23,4.5,WB,780000,4,3.95,8.43,8.4,8.48,8.37,8.58,8.49,8.58,8.12,8.04,8.14,7.81,8.31,8.11,8.15,7.87,6.7,6.79,6.67,0,CD,8.58
72,Hanguk,Hoon Paeng,438720926,Technical,,18.95,15 주 4 일,3410,5,1,5,6,20,TRUE,1,8,6,7,4,2,4,858,2019-01-23,4,WB,330000,0,3.51,6.99,6.86,6.83,6.73,6.78,6.92,6.49,6.37,6.12,6.09,6.07,5.94,5.73,5.94,5.49,4.38,0,4.52,4.7,WBd,6.99
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,19.22,14 주 1 일,1340,6,1,7,6,20,TRUE,1,7,5,4,3,2,2,776,2019-01-23,4.5,CD,350000,1,3.88,7.06,6.84,6.95,6.62,7.1,7.1,6.75,6.25,5.93,5.96,5.7,6.12,5.89,5.92,5.62,4.41,0,4.35,4.72,CD,7.1
74,Hanguk,Nam-Han Kim,436538053,,,19.53,13 주 5 일,8920,5,2,7,7,11,FALSE,9,5,1,1,1,1,8,914,2019-01-20,4.5,KP,2470000,0,8.19,4.34,3.96,4.03,3.58,4.12,4.3,3.42,3.04,2.48,2.41,2.33,2.48,2.24,2.25,1.99,1.8,1.8,1.8,0,KP,8.19
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.56,7 주 5 일,1110,4,1,7,6,20,TRUE,1,6,6,6,3,2,6,631,2019-01-20,3.5,WB,290000,2,3.53,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.5,6.46,6.51,6.36,6.47,6.31,6.46,6.11,4.79,5.12,4.86,0,CD,6.7
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.20,3 주 2 일,2920,2,2,4,4,5,FALSE,1,7,7,6,6,3,5,750,2019-01-20,2,CD,660000,1,2.04,4.55,4.53,4.58,4.51,4.65,4.59,4.65,4.48,4.46,4.5,4.38,4.56,4.5,4.53,4.42,3.46,3.89,3.42,0,CD,4.65
78,Hanguk,Chung-Nyeung Cho,440758750,,,17.21,2 주 5 일,1920,6,1,6,5,20,TRUE,1,5,2,5,6,7,3,740,2019-01-06,5,FW,490000,0,2.8,4.6,4.45,4.3,4.28,4.11,4.42,3.68,4.12,3.86,3.67,4.1,3.35,3.39,3.46,3.46,5.04,4.58,5.24,0,FWtw,5.24
99,Hanguk,Soon Jung,429263807,,,32.15,4 시즌 11 주 5 일,70,7,6,3,5,20,TRUE,5,6,1,1,2,1,3,612,2018-11-04,3.5,KP,570000,0,4.58,4.05,3.76,3.81,3.46,3.88,4.03,3.33,3.08,2.65,2.59,2.56,2.63,2.47,2.47,2.3,2.16,2.24,2.16,0,KP,4.58
