Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
67,Hanguk,Hae-Won Kim,437472967,,,20.100,2 s 3 wk 1 d,19720,3,2,7,8,20,TRUE,1,12,3,3,6,5,3,1230,2019-03-31,0,WB,1970000,2,5.82,10.54,9.66,9.82,8.78,10.04,10.46,8.42,7.76,6.51,6.31,6.28,6.45,6.04,5.99,5.66,5.95,5.97,5.89,0,WBd,10.54
68,Sverige,Elmin Polovina,436113582,,,19.86,1 s 15 wk 6 d,17140,2,2,6,7,16,FALSE,1,11,7,6,6,5,3,1100,2019-03-27,5,CD,1572000,1,4.43,9.37,8.99,9.13,8.61,9.31,9.4,8.65,8.06,7.51,7.5,7.26,7.68,7.4,7.4,7.09,6.17,6.44,6.09,0,CDtw,9.4
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.22,1 s 13 wk 5 d,6520,6,2,6,7,15,FALSE,1,9,6,2,6,2,2,939,2019-03-31,0,CD,930000,2,3.89,7.46,7.07,7.41,6.7,7.86,7.68,7.37,6.42,5.97,6.07,5.55,6.62,6.41,6.21,6.17,4.36,5.24,3.97,0,CD,7.86
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.12,1 s 10 wk 5 d,15550,7,3,7,7,15,FALSE,1,10,8,7,4,5,2,1000,2019-03-27,5,CD,1740000,5,4.67,9.93,9.71,9.82,9.49,9.97,9.98,9.62,8.96,8.6,8.67,8.3,8.87,8.55,8.6,8.19,6.91,7,6.88,0,CDtw,9.98
72,Hanguk,Hoon Paeng,438720926,Technical,,19.50,1 s 9 wk 1 d,7790,5,1,6,7,20,TRUE,1,10,6,7,4,2,4,1003,2019-03-27,5,WB,790000,0,4.45,9.05,8.72,8.72,8.39,8.71,8.96,8.05,7.74,7.19,7.13,7.07,6.99,6.65,6.89,6.27,4.92,0,5.08,5.29,WBd,9.05
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,19.89,1 s 7 wk 6 d,3450,6,2,6,7,20,TRUE,1,9,5,4,3,2,2,918,2019-03-31,0,CD,350000,1,4.54,8.24,7.86,7.99,7.47,8.18,8.27,7.52,6.87,6.3,6.3,6.02,6.48,6.15,6.19,5.78,4.54,0,4.48,4.83,CDtw,8.27
74,Hanguk,Nam-Han Kim,436538053,,,20.8,1 s 7 wk 3 d,8450,5,2,6,7,14,FALSE,9,5,1,1,1,1,8,923,2019-03-27,4.5,KP,2470000,0,7.8,4.19,3.84,3.91,3.48,3.99,4.16,3.34,2.98,2.45,2.39,2.32,2.45,2.23,2.24,2,1.82,1.82,1.82,0,KP,7.8
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.11,1 s 1 wk 2 d,3150,4,1,7,7,20,TRUE,1,8,6,6,3,2,6,827,2019-03-31,0,WB,490000,2,4.2,8.21,8.03,8.06,7.84,8.11,8.2,7.76,7.36,7.03,7.05,6.86,7.05,6.76,6.92,6.43,4.97,5.31,5.04,0,WBd,8.21
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.87,12 wk 6 d,7870,2,3,6,6,10,FALSE,1,9,7,6,6,3,5,920,2019-03-27,5,CD,660000,1,3.68,7.74,7.54,7.64,7.34,7.77,7.78,7.46,7.06,6.79,6.81,6.62,6.91,6.72,6.78,6.51,5.13,5.71,5.07,0,CDtw,7.78
78,Hanguk,Chung-Nyeung Cho,440758750,,,17.88,12 wk 2 d,2320,6,1,7,6,20,TRUE,1,5,2,5,6,7,3,741,2019-03-24,6,FW,490000,1,3.21,5.28,5.11,4.94,4.92,4.72,5.08,4.22,4.73,4.43,4.21,4.7,3.85,3.89,3.97,3.98,5.79,5.26,6.02,0,FWtw,6.02
99,Hanguk,Soon Jung,429263807,,,32.82,5 s 5 wk 2 d,50,7,6,3,5,20,TRUE,5,6,1,1,2,0,3,603,2018-11-04,3.5,KP,570000,0,4.58,4.05,3.76,3.81,3.46,3.88,4.03,3.33,3.08,2.65,2.59,2.56,2.61,2.44,2.47,2.27,1.92,2.12,1.92,0,KP,4.58
