Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
31,Hanguk,Se-Hee Park,430626797,,,21.102,3시즌 3주 2일,1240,4,2,6,8,20,TRUE,1,2,5,5,3,7,8,705,2018-08-29,5,FW,390000,26,,,2.83,4.59,4.47,5.48,5.71,6.57
34,Sverige,Axel Hermansson,422526443,,,31.77,3시즌 1주 1일,1050,5,5,6,6,20,FALSE,2,6,7,2,6,2,9,693,2018-08-29,4,IM,456000,17,,,4.26,6.19,6.96,6.37,7.15,5.1
38,Latvija,Artem Skurlatov,409641598,,,29.83,2시즌 13주 5일,2230,5,5,7,6,19,FALSE,1,8,6,3,4,3,4,805,2018-08-29,5,CD,684000,8,,,4.4,7.59,8.18,6.66,7,5.33
40,Perú,Matías Pichis,416567166,,,25.33,2시즌 13주 1일,9890,6,2,7,7,19,FALSE,1,10,8,2,4,4,6,1003,2018-08-22,5.5,CD,1764000,4,,,4.71,8.9,10.08,7.69,8.61,6
41,Deutschland,Reinold Kisch,413993877,,,26.37,2시즌 13주 1일,2470,5,3,6,7,19,FALSE,1,8,6,2,4,5,3,802,2018-08-22,3.5,CD,588000,11,,,4.05,7,7.76,6.08,6.66,5.58
48,Hanguk,Dong-Suk Lee,432205385,Technical,,21.4,2시즌 7주 1일,1200,6,2,6,7,20,TRUE,1,5,4,5,6,5,4,621,2018-08-22,5.5,FW,290000,12,,,3.55,5.84,5.71,5.67,5.47,5.92
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,19.84,2시즌 3주 3일,5280,4,2,6,7,20,TRUE,1,7,7,7,4,5,4,776,2018-08-29,5,WB,550000,13,,,4.04,7.75,7.75,7.5,7.42,6.6
55,Hanguk,Geun-Ho Han,433728993,,Y×2,20.86,2시즌 3일,2350,3,2,7,7,20,TRUE,1,5,6,4,3,7,3,730,2018-08-29,4.5,FW,410000,9,,,3.81,6.51,6.83,6.59,7.07,7.11
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,20.37,1시즌 11주 1일,5750,3,3,6,7,15,FALSE,1,8,5,7,7,2,4,850,2018-08-29,4.5,WB,708000,2,,,3.78,7.3,7.08,6.46,5.85,4.9
65,Hanguk,Sang-Hyun Yun,434942107,,,19.0,1시즌 6주 3일,2450,3,1,5,6,20,TRUE,1,6,5,4,7,4,2,779,2018-08-29,4,W,390000,2,,,2.94,5.13,5.31,4.96,5.05,4.69
70,Hanguk,Min-Gyu Jung,429263814,,,24.78,1시즌 2주 0일,5950,1,4,7,7,12,FALSE,1,9,6,4,4,2,5,961,2018-08-22,5.5,CD,1030000,2,,,4.48,8.32,8.82,6.98,7.04,4.92
72,Hanguk,Gyeong-Ryeol Kim,435840503,,,19.14,1시즌 3일,1810,3,1,7,6,20,TRUE,1,7,6,4,4,3,5,745,2018-08-26,4,WB,390000,0,,,3.72,6.76,7.14,6.22,6.42,5
76,Hanguk,Nam-Han Kim,436538053,,,18.20,11주 3일,6010,5,1,6,6,20,TRUE,8,4,1,1,1,1,5,845,2018-08-29,4,KP,1530000,0,,,6.92,3.51,3.62,2.52,2.36,2.07
77,Hanguk,Han-Duk Park,437598574,Unpredictable,,18.25,3주 2일,950,3,1,6,6,20,TRUE,1,3,6,3,6,5,4,611,2018-08-26,3.5,IM,310000,1,,,2.46,4.14,4.5,5.05,5.67,5.36
97,Hanguk,Han-Wook Kim,437770274,,,18.102,1주 3일,200,3,0,5,5,20,TRUE,1,3,3,6,3,4,3,609,,,,270000,0,,,2.15,3.55,3.15,3.59,3.18,3.7
98,Hanguk,Yoon-Dong Lee,437857331,,,18.103,3일,140,4,1,6,5,20,TRUE,1,4,3,2,5,3,3,508,,,,250000,0,,,2.58,3.74,3.92,3.56,3.68,3.6
99,Hanguk,Je-Min Jung,427619232,,,44.71,4시즌 4주 2일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
78,Hanguk,Jung-Oh Han,433730490,Technical,,20.107,0일,4630,4,2,7,7,3,FALSE,1,9,3,5,1,3,3,964,2018-08-19,5,WB,450000,3,,,3.53,6.79,6.68,4.46,3.7,3.16
