Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
40,Perú,Matías Pichis,416567166,,,27.10,4 시즌 10 주 3 일,8510,6,3,6,7,20,FALSE,1,10,8,2,4,4,9,1000,2019-03-17,5,CD,1764000,6,4.58,8.78,8.42,8.88,8.08,9.5,9.12,9.17,7.71,7.31,7.55,6.63,8.46,8.15,7.8,7.79,5.76,6.26,5.2,0,CD,9.5
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.93,4 시즌 4 주 3 일,1230,6,2,6,8,20,TRUE,1,5,4,5,6,5,6,614,2019-03-17,4,FW,290000,16,3.58,5.95,5.89,5.84,5.83,5.76,5.88,5.59,5.81,5.72,5.64,5.83,5.49,5.52,5.56,5.57,5.97,0,6.05,6.04,FWtw,6.05
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,21.61,4 시즌 0 주 5 일,6090,4,3,7,8,20,TRUE,1,7,7,7,4,5,7,791,2019-03-20,5,CD,550000,23,4.66,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.53,8.48,8.53,8.37,8.54,8.39,8.48,8.21,7.48,7.46,7.54,0,CD,8.74
55,Hanguk,Geun-Ho Han,433728993,,,22.63,3 시즌 13 주 5 일,1610,3,2,3,8,20,TRUE,1,5,6,4,3,7,6,732,2019-03-20,3.5,FW,410000,25,2.52,4.3,4.32,4.41,4.34,4.53,4.39,4.64,4.33,4.37,4.46,4.21,4.71,4.68,4.55,4.64,4.72,4.41,4.59,0,FW,4.72
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.14,3 시즌 8 주 3 일,5730,3,3,5,8,20,FALSE,1,8,5,7,7,2,7,849,2019-03-17,4,WB,708000,3,3.77,7.26,7.07,6.99,6.87,6.87,7.13,6.41,6.6,6.29,6.15,6.4,5.83,5.71,5.96,5.59,4.82,5.43,5.02,0,WBd,7.26
65,Hanguk,Sang-Hyun Yun,434942107,,,20.89,3 시즌 3 주 5 일,3270,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,788,2019-03-20,4.5,W,390000,10,3.73,6.64,6.51,6.61,6.39,6.74,6.7,6.56,6.42,6.3,6.28,6.24,6.4,6.41,6.34,6.42,5.95,6.45,5.82,0,CD,6.74
70,Hanguk,Min-Gyu Jung,429263814,,,26.55,2 시즌 15 주 2 일,5740,1,4,7,7,19,FALSE,1,9,6,4,4,2,7,955,2019-03-20,5.5,CD,1050000,5,4.78,8.95,8.6,8.81,8.25,9.08,9.05,8.55,7.75,7.26,7.33,6.91,7.64,7.32,7.31,6.98,5.22,5.81,5.05,0,CD,9.08
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.84,1 시즌 13 주 2 일,4980,4,2,8,8,15,FALSE,1,9,3,5,1,3,6,956,2019-03-17,5,WB,1270000,5,4.39,8.4,7.87,7.82,7.33,7.75,8.21,6.64,6.28,5.38,5.23,5.26,5.04,4.57,4.8,4.09,4,0,4.27,3.54,WBd,8.4
79,España,Jimeno Eguiruren,415605434,,,27.28,1 시즌 10 주 4 일,25830,5,6,7,7,15,FALSE,1,8,11,3,9,2,6,1096,2019-03-20,6.5,IM,4116000,32,4.51,8.92,8.94,9.51,9,10.26,9.46,10.79,9.47,9.75,10.14,9.1,11.21,11.18,10.78,11.12,7.28,9.11,6.47,0,IMd,11.21
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.86,1 시즌 9 주 0 일,12980,6,6,6,7,14,FALSE,1,9,6,8,7,4,10,944,2019-03-20,5,WB,1404000,33,4.35,8.7,8.5,8.4,8.28,8.28,8.56,7.79,7.93,7.58,7.45,7.67,7.14,6.99,7.22,6.83,6.31,0,6.52,6.71,WBd,8.7
81,Hanguk,Sang-Yong Jang,433566477,,,22.78,1 시즌 8 주 4 일,8780,2,3,8,8,14,FALSE,1,9,6,6,5,4,5,954,2019-03-20,5,WB,1170000,14,4.58,9.26,8.96,9.01,8.65,9.08,9.23,8.53,8.15,7.69,7.65,7.53,7.68,7.41,7.51,7.13,6.26,6.51,6.29,0,WBd,9.26
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,21.75,1 시즌 5 주 5 일,2920,2,2,7,8,13,FALSE,1,8,5,4,5,4,2,803,2019-03-20,4,WB,530000,12,3.87,7.55,7.22,7.35,6.9,7.53,7.58,6.99,6.51,6.07,6.06,5.87,6.25,6.05,6,5.84,5.24,5.48,5.13,0,CDtw,7.58
84,Hanguk,Kang Jung,440669717,,,17.82,11 주 5 일,7690,5,1,7,6,20,TRUE,8,4,1,1,1,1,4,880,2019-03-17,4.5,KP,710000,0,7.48,4.07,3.8,3.85,3.52,3.92,4.04,3.41,3.13,2.73,2.68,2.62,2.73,2.56,2.57,2.38,2.24,2.24,2.24,0,KP,7.48
98,Hanguk,Sang-Uk Kim,440758581,,,19.6,10 주 5 일,150,4,1,5,5,20,TRUE,1,3,3,2,3,6,3,608,,,,270000,0,2.15,3.04,3.02,3.07,2.99,3.15,3.09,3.15,3.01,3,3.03,2.94,3.2,3.23,3.08,3.27,3.93,3.56,3.83,0,FW,3.93
99,Danmark,Torben Boesen,321795066,Head,,42.77,1 시즌 11 주 4 일,0,4,13,4,1,15,FALSE,0,6,0,0,0,0,0,590,2018-06-06,4,WB,312000,79,1.76,2.8,2.53,2.58,2.25,2.64,2.77,2.14,1.87,1.47,1.42,1.37,1.47,1.3,1.31,1.12,0.99,0.99,0.99,0,WBd,2.8
