Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Hanguk,Se-Hee Park,430626797,,,24.9,5 s 6 wk 4 d,1300,4,3,6,8,20,TRUE,1,2,5,5,3,7,9,713,2019-04-28,5,FW,390000,45,3.04,4.53,4.8,4.75,5.07,4.68,4.55,5.18,5.32,5.69,5.77,5.72,5.8,5.92,5.85,6.03,6.78,6.19,6.79,0,FWtw,6.79
34,Sverige,Axel Hermansson,422526443,,Y×1,33.96,5 s 4 wk 3 d,320,5,6,6,5,20,FALSE,2,6,6,1,5,1,9,602,2019-05-01,4.5,IM,384000,23,4.23,5.9,5.76,6.1,5.64,6.54,6.18,6.54,5.69,5.61,5.79,5.21,6.4,6.31,6.08,6.2,4.23,5.14,3.78,0,CD,6.54
40,Perú,Matías Pichis,416567166,,Inj 1,27.52,5 s 0 wk 3 d,7450,6,3,6,7,20,FALSE,1,10,8,2,4,4,9,996,2019-04-28,5.5,CD,1764000,7,4.56,8.75,8.39,8.86,8.06,9.47,9.09,9.15,7.69,7.29,7.53,6.61,8.43,8.12,7.78,7.77,5.74,6.24,5.19,0,CD,9.47
48,Hanguk,Dong-Suk Lee,432205385,Technical,,23.23,4 s 10 wk 3 d,1200,6,2,6,8,20,TRUE,1,5,4,5,6,5,6,613,2019-04-28,4,FW,290000,18,3.6,5.98,5.92,5.86,5.85,5.79,5.91,5.62,5.84,5.75,5.66,5.86,5.51,5.55,5.59,5.59,6,0,6.08,6.07,FWtw,6.08
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,21.103,4 s 6 wk 5 d,6340,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,801,2019-05-01,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.65,8.83,8.67,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,22.105,4 s 3 wk 5 d,2500,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,718,2019-05-01,5.5,FW,410000,26,3.88,6.61,6.64,6.78,6.68,6.97,6.75,7.15,6.66,6.72,6.87,6.47,7.25,7.2,7,7.14,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.56,3 s 14 wk 3 d,6920,3,3,7,8,20,FALSE,1,8,5,7,7,2,7,876,2019-04-28,4.5,WB,708000,4,4.46,8.6,8.38,8.27,8.14,8.13,8.44,7.59,7.82,7.45,7.28,7.58,6.91,6.76,7.05,6.62,5.71,6.42,5.94,0,WBd,8.6
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,21.19,3 s 9 wk 5 d,3030,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,793,2019-05-01,4.5,W,390000,11,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,26.97,3 s 5 wk 2 d,5430,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,945,2019-05-01,5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.11,8.6,7.81,7.32,7.38,6.96,7.7,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,,23.14,2 s 3 wk 2 d,4010,4,2,5,8,17,FALSE,1,9,3,5,1,3,6,959,2019-05-01,4,WB,1270000,6,3.69,6.99,6.55,6.51,6.11,6.46,6.83,5.54,5.24,4.5,4.39,4.4,4.22,3.84,4.03,3.44,3.37,0,3.59,3,WBd,6.99
79,España,Jimeno Eguiruren,415605434,,,27.70,2 s 0 wk 5 d,27480,5,6,8,7,16,FALSE,1,8,11,3,9,2,6,1098,2019-05-01,7,IM,4116000,33,4.71,9.26,9.28,9.87,9.34,10.64,9.81,11.19,9.83,10.12,10.52,9.44,11.62,11.59,11.18,11.53,7.57,9.45,6.73,0,IMd,11.62
80,Andorra,Joaquim Muntaner,427020395,Technical,,29.16,1 s 15 wk 0 d,11440,6,6,7,7,16,FALSE,1,9,6,8,7,4,10,904,2019-04-28,5,WB,1296000,35,4.76,9.42,9.21,9.11,8.98,8.97,9.27,8.45,8.6,8.22,8.08,8.32,7.76,7.59,7.84,7.42,6.86,0,7.09,7.29,WBd,9.42
81,Hanguk,Sang-Yong Jang,433566477,,,23.8,1 s 14 wk 4 d,7530,2,3,6,8,16,FALSE,1,9,6,6,5,4,5,932,2019-05-01,4.5,WB,1170000,15,4.21,8.4,8.13,8.18,7.86,8.25,8.37,7.74,7.41,6.99,6.96,6.85,6.98,6.75,6.83,6.5,5.71,5.94,5.74,0,WBd,8.4
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,22.5,1 s 11 wk 5 d,2860,2,2,7,8,15,FALSE,1,8,5,4,5,4,2,803,2019-05-01,4,WB,530000,14,3.98,7.67,7.34,7.47,7.02,7.65,7.7,7.11,6.63,6.19,6.18,5.99,6.36,6.17,6.12,5.96,5.36,5.6,5.25,0,CDtw,7.7
84,Hanguk,Kang Jung,440669717,,,18.12,1 s 1 wk 5 d,13590,5,1,7,6,20,TRUE,10,4,1,1,1,1,4,1022,2019-04-28,5,KP,3330000,0,8.98,4.17,3.89,3.95,3.61,4.02,4.15,3.5,3.22,2.8,2.75,2.69,2.8,2.62,2.63,2.44,2.3,2.3,2.3,0,KP,8.98
98,Hanguk,Sang-Uk Kim,440758581,,,19.48,1 s 0 wk 5 d,140,4,1,5,5,20,TRUE,1,3,3,2,3,6,3,606,,,,270000,0,2.15,3.04,3.02,3.07,2.99,3.15,3.09,3.15,3.01,3,3.03,2.94,3.2,3.23,3.08,3.27,3.93,3.56,3.83,0,FW,3.93
99,Danmark,Torben Boesen,321795066,Head,,43.7,2 s 1 wk 4 d,0,4,13,4,1,16,FALSE,0,5,0,0,0,0,0,490,2018-06-06,4,WB,300000,79,1.65,2.52,2.29,2.33,2.07,2.39,2.5,1.97,1.75,1.41,1.37,1.33,1.41,1.27,1.28,1.12,1.01,1.01,1.01,0,WBd,2.52
