Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
20,Brasil,Jader da Matta,427827635,,Y×1,33.23,1시즌 6주 5일,370,4,6,7,6,14,FALSE,2,6,6,5,6,2,8,590,2017-11-15,4,WB,360000,2,,,4.33,6.69,6.86,6.67,6.73,5.28
21,Belgium,Jitse Haes,428112207,,Y×1,32.64,1시즌 6주 6일,570,4,5,7,5,14,FALSE,2,6,6,5,6,2,7,590,2017-10-29,3.5,W,372000,2,,,4.28,6.66,6.83,6.64,6.69,5.24
22,Nederland,Keith Esser,428060480,Quick,Y×1,32.81,1시즌 6주 5일,630,5,6,7,6,14,FALSE,2,6,5,6,6,2,9,590,2017-11-15,4.5,W,372000,3,,,4.35,6.69,6.55,6.43,6.09,5.15
23,Belgium,Mathias Piron,428125893,Technical,,33.33,1시즌 6주 6일,340,6,5,6,6,14,FALSE,2,6,5,5,6,2,9,590,2017-11-15,4,W,360000,2,,,3.92,5.91,5.94,5.66,5.51,4.55
24,Canada,Philippe Morel,425173438,Unpredictable,,34.47,1시즌 6주 5일,70,5,6,4,5,14,FALSE,2,6,5,5,5,2,7,590,2017-11-15,3.5,W,324000,4,,,3.19,4.77,4.8,4.51,4.39,3.58
25,Polska,Pylyp Nagorniak,406205227,,Y×1,27.106,1시즌 6주 6일,2270,5,3,8,6,14,FALSE,1,6,7,3,6,3,9,731,2017-11-15,4.5,IM,444000,2,,,3.57,6.62,7.31,6.84,7.55,5.71
31,Hanguk,Se-Hee Park,430626797,,,19.41,10주 6일,1070,4,1,6,6,20,TRUE,1,2,5,5,3,7,8,722,2017-11-19,4.5,FW,390000,6,,,2.32,3.96,3.86,4.8,5.02,5.82
34,Sverige,Axel Hermansson,422526443,,Y×1 Inj 1,29.16,8주 5일,1580,5,4,6,6,9,FALSE,2,7,7,2,6,2,9,697,2017-11-19,4,IM,516000,5,,,3.96,6.15,6.97,6,6.72,4.56
38,Latvija,Artem Skurlatov,409641598,,,27.22,5주 2일,1260,5,4,2,6,7,FALSE,1,8,6,3,4,3,4,804,2017-11-19,2,CD,732000,8,,,1.92,3.57,3.88,3.09,3.27,2.4
40,Perú,Matías Pichis,416567166,,,22.84,4주 5일,8980,6,1,7,7,7,FALSE,1,10,8,2,4,4,6,1000,2017-11-15,4.5,CD,1524000,4,,,3.64,7.72,8.87,6.54,7.43,4.9
41,Deutschland,Reinold Kisch,413993877,,,23.88,4주 5일,1660,5,2,3,7,7,FALSE,1,8,6,2,4,5,3,800,2017-11-15,2,CD,516000,9,,,2.25,4.27,4.78,3.64,4.03,3.3
45,Bulgaria,Ivan Petkov,430624598,,,18.52,1주 6일,10350,7,2,7,6,5,FALSE,9,3,1,1,1,1,7,951,2017-11-19,4,KP,2148000,0,,,7.1,2.5,2.57,1.78,1.66,1.45
46,Hanguk,Soon-Chul Choi,432027113,Head,,17.57,5일,440,3,1,6,5,20,TRUE,1,3,3,3,6,5,4,621,2017-11-19,4,FW,270000,0,,,2.36,3.45,3.45,3.66,3.73,4.45
99,Hanguk,Je-Min Jung,427619232,,,42.10,1시즌 11주 6일,0,3,8,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.82,0.82,0.82,0.82,0.82,0.82
