Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
25,Polska,Pylyp Nagorniak,406205227,,,31.83,5 시즌 3 주 5 일,830,5,4,7,6,20,FALSE,1,6,6,3,6,3,11,600,2018-12-26,4.5,IM,396000,13,3.84,6.62,6.53,6.75,6.45,7.05,6.81,7.05,6.52,6.48,6.59,6.23,6.98,6.94,6.79,6.9,5.59,6.28,5.29,0,CD,7.05
31,Hanguk,Se-Hee Park,430626797,,,23.18,4 시즌 7 주 6 일,1410,4,3,8,8,20,TRUE,1,2,5,5,3,7,9,709,2019-01-13,5,FW,390000,31,3.39,5.05,5.35,5.29,5.65,5.22,5.07,5.77,5.93,6.34,6.43,6.38,6.46,6.6,6.52,6.73,7.56,6.9,7.57,0,FWtw,7.57
34,Sverige,Axel Hermansson,422526443,,,32.105,4 시즌 5 주 5 일,690,5,6,8,5,20,FALSE,2,6,6,2,6,2,9,606,2019-01-13,4.5,IM,420000,19,4.68,6.68,6.56,6.85,6.45,7.25,6.93,7.25,6.55,6.49,6.64,6.16,7.17,7.11,6.9,7.05,5.31,6.23,4.91,0,CD,7.25
40,Perú,Matías Pichis,416567166,,,26.61,4 시즌 1 주 4 일,9800,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,1003,2019-01-16,5.5,CD,1764000,6,4.94,9.48,9.09,9.59,8.73,10.26,9.85,9.9,8.33,7.89,8.16,7.16,9.13,8.8,8.42,8.41,6.22,6.76,5.62,0,CD,10.26
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.32,3 시즌 11 주 5 일,1350,6,2,8,7,20,TRUE,1,5,4,5,6,5,6,615,2019-01-16,5,FW,290000,16,3.88,6.43,6.37,6.31,6.3,6.23,6.36,6.05,6.28,6.18,6.09,6.31,5.94,5.97,6.02,6.02,6.46,0,6.54,6.53,FWtw,6.54
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,21.0,3 시즌 7 주 6 일,5890,4,3,7,8,20,TRUE,1,7,7,7,4,5,7,780,2019-01-16,4.5,CD,550000,21,4.64,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.49,8.43,8.49,8.33,8.5,8.35,8.44,8.17,7.45,7.43,7.5,0,CD,8.7
55,Hanguk,Geun-Ho Han,433728993,,Bru,22.2,3 시즌 4 주 6 일,2380,3,2,8,8,20,TRUE,1,5,6,4,3,7,6,704,2019-01-16,5.5,FW,410000,18,3.81,6.49,6.52,6.66,6.56,6.84,6.63,7.02,6.54,6.6,6.75,6.36,7.12,7.08,6.88,7.01,7.13,6.66,6.93,0,FW,7.13
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.65,2 시즌 15 주 4 일,7010,3,3,7,8,19,FALSE,1,8,5,7,7,2,7,879,2019-01-16,4.5,WB,708000,3,4.41,8.55,8.32,8.22,8.09,8.08,8.39,7.54,7.76,7.39,7.23,7.53,6.85,6.71,7,6.57,5.66,6.37,5.89,0,WBd,8.55
65,Hanguk,Sang-Hyun Yun,434942107,,,20.28,2 시즌 10 주 6 일,2980,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,790,2019-01-16,5,W,390000,4,3.38,6.02,5.9,5.98,5.79,6.1,6.07,5.94,5.81,5.7,5.69,5.65,5.8,5.8,5.74,5.82,5.39,5.84,5.27,0,CD,6.1
70,Hanguk,Min-Gyu Jung,429263814,,,25.106,2 시즌 6 주 3 일,4850,1,4,5,7,18,FALSE,1,9,6,4,4,2,7,943,2019-01-13,4,CD,1030000,2,4.04,7.59,7.29,7.47,7,7.71,7.68,7.25,6.57,6.16,6.21,5.85,6.48,6.21,6.19,5.91,4.41,4.91,4.27,0,CD,7.71
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.23,1 시즌 4 주 4 일,5010,4,2,8,8,13,FALSE,1,9,3,5,1,3,6,957,2019-01-16,5,WB,1270000,5,4.3,8.33,7.8,7.75,7.25,7.68,8.14,6.56,6.2,5.3,5.15,5.17,4.95,4.49,4.71,4,3.91,0,4.18,3.45,WBd,8.33
79,España,Jimeno Eguiruren,415605434,,,26.79,1 시즌 1 주 6 일,26180,5,6,7,7,12,FALSE,1,8,11,3,9,2,6,1097,2019-01-16,3.5,FW,4116000,25,4.39,8.81,8.83,9.41,8.9,10.16,9.35,10.7,9.37,9.65,10.04,9,11.11,11.09,10.68,11.03,7.17,9.01,6.36,0,IMd,11.11
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.25,1 시즌 0 주 2 일,13360,6,6,7,7,12,FALSE,1,9,6,8,7,4,10,944,2019-01-13,5.5,WB,1404000,30,4.6,9.3,9.08,8.98,8.85,8.85,9.15,8.32,8.47,8.09,7.95,8.19,7.62,7.45,7.71,7.28,6.72,0,6.94,7.15,WBd,9.3
81,Hanguk,Sang-Yong Jang,433566477,,,22.17,15 주 6 일,7660,2,2,6,8,11,FALSE,1,9,6,6,5,4,5,936,2019-01-13,4.5,WB,1170000,8,3.76,7.94,7.67,7.72,7.4,7.79,7.92,7.29,6.95,6.54,6.51,6.4,6.53,6.3,6.38,6.04,5.26,5.49,5.29,0,WBd,7.94
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,R,21.14,13 주 0 일,2830,2,2,7,8,10,FALSE,1,8,5,4,5,4,2,802,2019-01-13,4,CD,530000,12,3.72,7.39,7.07,7.2,6.75,7.38,7.43,6.84,6.36,5.92,5.91,5.72,6.1,5.9,5.85,5.69,5.09,5.33,4.98,0,CDtw,7.43
84,Hanguk,Kang Jung,440669717,,,17.21,3 주 0 일,2240,5,1,6,5,20,TRUE,6,4,1,1,1,1,4,657,2019-01-16,3,KP,710000,0,5.49,3.6,3.36,3.4,3.11,3.46,3.58,3.01,2.77,2.41,2.37,2.32,2.41,2.26,2.27,2.1,1.98,1.98,1.98,0,KP,5.49
98,Hanguk,Sang-Uk Kim,440758581,,,18.57,1 주 6 일,180,4,1,6,5,20,TRUE,1,3,3,2,3,6,3,609,,,,270000,0,2.36,3.33,3.3,3.36,3.28,3.45,3.38,3.45,3.3,3.28,3.32,3.21,3.5,3.53,3.37,3.57,4.3,3.9,4.19,0,FW,4.3
99,Danmark,Torben Boesen,321795066,Head,,42.16,1 시즌 2 주 6 일,20,4,13,6,1,12,FALSE,0,7,0,1,0,0,0,680,2018-06-06,4,WB,312000,79,2.23,3.79,3.43,3.45,3.05,3.49,3.72,2.77,2.49,1.93,1.84,1.83,1.81,1.57,1.63,1.32,1.19,1.16,1.26,0,WBd,3.79
