Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
25,Polska,Pylyp Nagorniak,406205227,,,31.71,5 시즌 2 주 0 일,870,5,4,7,6,20,FALSE,1,6,6,3,6,3,11,601,2018-12-26,4.5,IM,396000,13,3.84,6.62,6.53,6.75,6.45,7.05,6.81,7.05,6.52,6.48,6.59,6.23,6.98,6.94,6.79,6.9,5.59,6.28,5.29,0,CD,7.05
31,Hanguk,Se-Hee Park,430626797,,,23.6,4 시즌 6 주 1 일,1410,4,3,8,8,20,TRUE,1,2,5,5,3,7,9,709,2019-01-06,5,FW,390000,31,3.39,5.05,5.35,5.29,5.65,5.22,5.07,5.77,5.93,6.34,6.43,6.38,6.46,6.6,6.52,6.73,7.56,6.9,7.57,0,FWtw,7.57
34,Sverige,Axel Hermansson,422526443,,,32.93,4 시즌 4 주 0 일,680,5,6,7,5,20,FALSE,2,6,6,2,6,2,9,606,2019-01-06,4.5,IM,420000,19,4.5,6.42,6.29,6.58,6.19,6.96,6.65,6.96,6.28,6.23,6.37,5.91,6.88,6.83,6.63,6.77,5.1,5.98,4.71,0,CD,6.96
40,Perú,Matías Pichis,416567166,,,26.49,3 시즌 15 주 6 일,9970,6,3,8,7,20,FALSE,1,10,8,2,4,4,9,1003,2019-01-06,6,CD,1764000,6,5.11,9.8,9.39,9.91,9.02,10.6,10.18,10.24,8.61,8.16,8.43,7.4,9.44,9.09,8.71,8.7,6.43,6.99,5.81,0,CD,10.6
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.20,3 시즌 10 주 0 일,1350,6,2,8,7,20,TRUE,1,5,4,5,6,5,6,615,2019-01-02,4.5,FW,290000,16,3.88,6.43,6.37,6.31,6.3,6.23,6.36,6.05,6.28,6.18,6.09,6.31,5.94,5.97,6.02,6.02,6.46,0,6.54,6.53,FWtw,6.54
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,20.100,3 시즌 6 주 2 일,5800,4,3,6,7,20,TRUE,1,7,7,7,4,5,7,805,2019-01-02,4.5,CD,550000,21,4.27,8,8,8,8,8,8,8,7.81,7.76,7.81,7.66,7.82,7.68,7.76,7.52,6.85,6.83,6.9,0,CD,8
55,Hanguk,Geun-Ho Han,433728993,,,21.102,3 시즌 3 주 2 일,2510,3,2,8,8,20,TRUE,1,5,6,4,3,7,6,711,2019-01-02,5.5,FW,410000,18,4.01,6.83,6.86,7.01,6.91,7.2,6.98,7.39,6.88,6.95,7.1,6.69,7.5,7.45,7.24,7.38,7.5,7.01,7.29,0,IMd,7.5
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.53,2 시즌 14 주 0 일,7040,3,3,7,8,19,FALSE,1,8,5,7,7,2,7,880,2019-01-02,4.5,WB,708000,3,4.41,8.54,8.32,8.21,8.08,8.08,8.39,7.54,7.76,7.39,7.23,7.53,6.85,6.71,7,6.56,5.65,6.37,5.88,0,WBd,8.54
65,Hanguk,Sang-Hyun Yun,434942107,,,20.16,2 시즌 9 주 2 일,3210,3,1,8,7,20,TRUE,1,6,5,4,7,4,5,775,2019-01-02,5,W,390000,4,3.77,6.71,6.58,6.67,6.45,6.8,6.76,6.62,6.48,6.36,6.34,6.3,6.46,6.47,6.4,6.49,6.01,6.51,5.87,0,CD,6.8
70,Hanguk,Min-Gyu Jung,429263814,,,25.94,2 시즌 4 주 6 일,3130,1,4,3,7,17,FALSE,1,9,6,4,4,2,7,907,2018-12-23,3,CD,1030000,2,3.07,5.79,5.56,5.7,5.34,5.88,5.86,5.53,5.01,4.69,4.73,4.46,4.94,4.73,4.72,4.5,3.35,3.74,3.24,0,CD,5.88
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.11,1 시즌 2 주 6 일,4780,4,2,7,8,12,FALSE,1,9,3,5,1,3,6,954,2019-01-02,4.5,WB,1270000,5,4.11,8.01,7.49,7.44,6.96,7.38,7.82,6.3,5.94,5.07,4.93,4.95,4.74,4.29,4.51,3.82,3.73,0,3.99,3.29,WBd,8.01
79,España,Jimeno Eguiruren,415605434,,,26.67,1 시즌 0 주 1 일,25160,5,6,6,7,12,FALSE,1,8,11,3,9,2,6,1097,2019-01-06,6,IM,4116000,25,4.07,8.18,8.19,8.73,8.26,9.43,8.68,9.92,8.69,8.95,9.31,8.34,10.31,10.29,9.91,10.23,6.65,8.36,5.9,0,IMd,10.31
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.13,14 주 4 일,14250,6,6,8,7,11,FALSE,1,9,6,8,7,4,10,960,2019-01-06,5,WB,1404000,30,4.72,9.6,9.37,9.27,9.13,9.13,9.44,8.58,8.74,8.34,8.2,8.45,7.86,7.68,7.95,7.51,6.92,0,7.16,7.37,WBd,9.6
81,Hanguk,Sang-Yong Jang,433566477,,,22.5,14 주 1 일,8490,2,2,7,8,11,FALSE,1,9,6,6,5,4,5,950,2019-01-06,5,WB,1170000,8,4.05,8.56,8.27,8.33,7.98,8.4,8.54,7.86,7.5,7.05,7.02,6.9,7.04,6.79,6.88,6.52,5.67,5.91,5.7,0,WBd,8.56
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×2,21.2,11 주 2 일,2740,2,2,6,8,10,FALSE,1,8,5,4,5,4,2,803,2019-01-06,4,CD,530000,12,3.45,6.86,6.56,6.68,6.26,6.85,6.89,6.35,5.9,5.49,5.48,5.31,5.65,5.47,5.43,5.28,4.72,4.95,4.62,0,CDtw,6.89
84,Hanguk,Kang Jung,440669717,,Inj 1,17.9,1 주 2 일,1120,5,1,6,5,20,TRUE,5,4,1,1,1,1,4,554,2018-12-30,3,KP,710000,0,4.76,3.47,3.24,3.28,3.01,3.34,3.45,2.91,2.68,2.33,2.29,2.24,2.33,2.18,2.19,2.03,1.91,1.91,1.91,0,KP,4.76
98,Hanguk,Sang-Uk Kim,440758581,,,18.45,2 일,170,4,1,6,5,20,TRUE,1,3,3,2,3,6,3,608,,,,270000,0,2.36,3.33,3.3,3.36,3.28,3.45,3.38,3.45,3.3,3.28,3.32,3.21,3.5,3.53,3.37,3.57,4.3,3.9,4.19,0,FW,4.3
99,Danmark,Torben Boesen,321795066,Head,,42.4,1 시즌 1 주 1 일,20,4,13,6,1,12,FALSE,0,7,0,1,0,0,0,680,2018-06-06,4,WB,312000,79,2.23,3.79,3.43,3.45,3.05,3.49,3.72,2.77,2.49,1.93,1.84,1.83,1.81,1.57,1.63,1.32,1.19,1.16,1.26,0,WBd,3.79
