Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
31,Česká republika,,397610518,Head,,31.36,3 시즌 9 주 3 일,10360,3,7,7,6,20,FALSE,1,9,9,1,8,4,4,889,2018-11-21,6.5,IM,1632000,43,4.91,8.9,8.65,9.24,8.43,10.03,9.39,10.03,8.56,8.44,8.74,7.74,9.88,9.78,9.26,9.65,7.14,8.31,6.31,0,CD,10.03
43,Hanguk,Ji-Soo Kim,433466579,Technical,,20.103,2 시즌 15 주 3 일,12160,3,2,7,7,20,TRUE,1,11,4,4,3,3,3,1159,2018-11-21,5.5,W,1950000,0,5.35,9.84,9.18,9.3,8.52,9.47,9.78,8.25,7.52,6.53,6.44,6.25,6.54,6.08,6.14,5.59,4.92,0,4.94,4.95,WBd,9.84
59,Hanguk,Hyung-Hwa Jung,435660098,,,19.83,1 시즌 14 주 4 일,4660,5,2,8,7,20,TRUE,1,9,4,3,5,2,6,963,2018-11-18,5.5,CD,490000,9,5.06,8.86,8.34,8.51,7.81,8.74,8.88,7.82,7.21,6.49,6.42,6.24,6.61,6.31,6.3,6,4.96,5.53,4.85,0,CDtw,8.88
60,Hanguk,Chu-Seok Ahn,435761718,,,19.70,1 시즌 13 주 3 일,1100,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,717,2018-11-18,5,FW,370000,3,2.96,4.84,4.87,5,4.91,5.17,4.97,5.33,4.95,5.02,5.14,4.83,5.5,5.51,5.28,5.51,5.94,5.45,5.74,0,FW,5.94
61,Schweiz,Francois Baumgartner,434542904,,,19.50,1 시즌 13 주 2 일,12700,5,3,7,7,15,FALSE,1,9,7,6,7,6,3,901,2018-11-18,5,CD,948000,7,4.4,8.98,8.76,8.87,8.54,9.02,9.03,8.67,8.3,8,8,7.84,8.17,8.04,7.99,7.9,7.35,7.59,7.25,0,CDtw,9.03
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Inj 7,36.37,1 시즌 12 주 2 일,4720,6,9,5,4,15,FALSE,0,9,12,10,4,2,14,1180,2018-11-21,6.5,W,2208000,93,3.17,8.02,8.18,8.25,8.35,8.35,8.13,8.74,8.27,8.46,8.66,8.21,8.8,8.6,8.75,8.33,5.73,6.39,5.7,0,IMd,8.8
64,Hanguk,Koo-Joong Kim,435928762,,,19.61,1 시즌 11 주 3 일,6580,3,2,6,7,20,TRUE,1,10,4,3,2,2,3,1054,2018-11-21,5,CD,1130000,3,4.79,8.54,7.98,8.15,7.42,8.37,8.55,7.39,6.56,5.73,5.71,5.38,5.94,5.5,5.52,5.04,4.02,4.17,3.96,0,CDtw,8.55
67,Hanguk,Hae-Won Kim,437472967,,,19.81,1 시즌 0 주 3 일,4790,3,1,4,6,20,TRUE,1,10,3,3,6,5,3,1003,2018-11-18,3.5,WB,670000,0,3.56,6.45,5.95,6.04,5.45,6.17,6.4,5.25,4.91,4.21,4.09,4.1,4.16,3.96,3.91,3.77,4.05,4.07,4.01,0,WBd,6.45
68,Sverige,Elmin Polovina,436113582,,,18.67,13 주 1 일,7570,2,2,8,6,10,FALSE,1,9,7,6,6,5,3,895,2018-11-21,4.5,CD,564000,1,3.85,8.34,8.12,8.23,7.91,8.38,8.39,8.04,7.6,7.29,7.32,7.1,7.48,7.29,7.29,7.09,6.22,6.5,6.13,0,CDtw,8.39
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.3,11 주 0 일,1780,6,1,7,6,10,FALSE,1,6,6,2,6,2,2,711,2018-11-21,3,CD,370000,1,2.65,5.31,5.18,5.48,5.07,5.88,5.55,5.88,5.17,5.11,5.26,4.78,5.79,5.74,5.53,5.67,3.93,4.85,3.52,0,CD,5.88
71,Schweiz,Nathanael Zimmer,436514697,Head,,18.105,7 주 6 일,4590,7,3,5,5,8,FALSE,1,7,8,7,4,5,2,807,2018-11-18,3,WB,516000,3,2.71,5.92,5.97,6.02,6.02,6.08,5.98,6.21,5.93,5.98,6.07,5.83,6.19,6.08,6.11,5.94,5.07,5.13,5.04,0,Cdo,6.21
72,Hanguk,Hoon Paeng,438720926,Technical,,18.31,6 주 3 일,1460,5,1,4,6,20,TRUE,1,7,6,7,4,2,4,699,2018-11-21,2.5,WB,330000,0,2.81,5.53,5.49,5.44,5.44,5.39,5.48,5.26,5.23,5.11,5.1,5.1,4.96,4.82,5,4.67,3.74,0,3.87,4.02,WBd,5.53
73,Hanguk,Ji-Dan Lee,438852692,Technical,,18.70,5 주 0 일,490,6,1,6,6,20,TRUE,1,6,5,4,3,2,2,614,2018-11-18,3,CD,270000,1,3.28,5.83,5.72,5.8,5.61,5.91,5.88,5.76,5.39,5.22,5.27,5.05,5.4,5.24,5.27,5.06,4,0,3.94,4.27,CD,5.91
74,Hanguk,Nam-Han Kim,436538053,,,18.101,4 주 4 일,6930,5,2,4,6,6,FALSE,9,4,1,1,1,1,8,926,2018-11-18,3,KP,1530000,0,5.7,2.57,2.36,2.4,2.15,2.45,2.55,2.06,1.85,1.53,1.5,1.45,1.53,1.4,1.41,1.26,1.16,1.16,1.16,0,KP,5.7
75,Hanguk,Ho-Yeon Son,438979409,Head,,18.67,3 주 4 일,550,4,1,7,5,20,TRUE,1,4,3,7,3,3,6,704,2018-11-21,3,WB,330000,2,2.89,4.98,5.01,4.74,5.03,4.39,4.74,4.23,4.81,4.73,4.58,5.02,4.01,3.96,4.29,3.9,4.28,4.08,4.69,0,WBo,5.03
98,Hanguk,Jin-Ya Yoon,439401904,,,17.103,1 주 2 일,60,6,1,6,5,20,TRUE,1,3,3,4,4,2,3,403,,,,250000,0,2.36,3.57,3.59,3.53,3.62,3.45,3.51,3.45,3.65,3.68,3.63,3.78,3.47,3.49,3.59,3.52,3.35,3.56,3.44,0,Wo,3.78
99,Hanguk,Soon Jung,429263807,,,31.63,4 시즌 2 주 4 일,130,7,6,5,6,20,TRUE,5,6,1,1,2,1,3,612,2018-11-04,3.5,KP,630000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
