Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
11,Hanguk,Ryung-Tae Kim,429263818,,,25.108,6주 1일,1110,2,3,6,7,20,TRUE,2,6,6,3,5,3,5,628,2017-09-24,3.5,CD,330000,2,,,4.54,6.48,6.98,6.36,6.8,5.46
12,Hanguk,Jung-Eum Yun,429263819,Powerful,,24.105,6주 1일,770,5,4,4,7,20,TRUE,1,3,7,3,5,3,4,722,2017-09-20,3,IM,410000,4,,,2.71,4.35,4.76,5.28,5.93,4.77
13,Hanguk,Hong-Woon Kim,429263820,Technical,,21.8,6주 1일,1940,2,3,7,7,20,TRUE,1,5,6,6,5,3,4,680,2017-09-20,4,WB,330000,0,,,4.05,7.14,7.1,7.42,7.37,6.36
14,Hanguk,Moon-Hak Park,429263822,Powerful,,28.32,6주 1일,1070,4,4,4,6,20,TRUE,1,6,5,6,4,4,3,626,2017-09-24,3,WB,310000,0,,,3.3,5.61,5.5,5.28,5.06,4.76
15,Hanguk,Bong-Joo Kim,429263823,,,22.54,6주 1일,2580,4,3,5,7,20,TRUE,1,5,6,7,6,2,4,800,2017-09-20,3.5,WB,370000,2,,,3.35,6.05,5.87,6.38,6.14,5.16
16,Hanguk,Kil-Sung Park,429263824,,Y×2,19.4,6주 1일,1040,5,2,5,6,20,TRUE,1,3,3,5,4,7,6,757,2017-09-20,4,FW,410000,4,,,2.65,4.02,3.73,4.12,3.92,5.29
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×2,33.65,6주 1일,150,5,6,5,6,20,TRUE,1,2,4,3,3,7,5,680,2017-09-24,4.5,FW,310000,3,,,2.99,4.05,4.13,4.58,4.93,5.85
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,25.80,6주 1일,950,2,4,5,6,20,TRUE,1,2,5,3,6,6,3,645,2017-09-24,3,IM,310000,5,,,2.76,3.99,4.18,4.95,5.45,5.87
19,Hanguk,Yong-Jae Kim,429284705,Unpredictable,,18.13,6주 0일,10,3,1,6,6,20,TRUE,1,2,2,3,3,2,2,290,2017-09-24,2,W,250000,2,,,2.26,2.99,2.83,3.08,2.91,3.07
20,Hanguk,Yi-Chun Jin,429677916,,,19.1,5주 0일,40,3,1,7,6,20,TRUE,1,2,4,3,2,1,2,421,2017-09-20,2,IM,250000,0,,,2.46,3.66,3.75,4.18,4.37,3.36
21,Hanguk,Chung-Ho Seo,430376571,,,19.15,4주 1일,50,4,1,6,5,20,TRUE,1,3,3,2,3,4,3,408,2017-09-24,2,IM,250000,2,,,2.48,3.47,3.63,3.46,3.66,3.86
22,Hanguk,Chang-Duk Jung,430628518,,,18.12,3주 0일,20,5,1,5,5,20,TRUE,1,2,2,3,4,3,4,398,2017-09-24,2.5,FW,250000,1,,,1.95,2.58,2.45,2.73,2.61,3.05
23,Hanguk,Jung-Hyo Nam,430761221,,,17.16,2주 0일,10,1,1,6,6,20,TRUE,1,2,1,3,2,3,5,296,2017-09-17,2,W,250000,0,,,2.26,2.81,2.53,2.59,2.26,3.03
24,Hanguk,Joon-Seung Kim,430870318,,,17.59,1주 1일,20,6,1,6,5,20,TRUE,1,4,2,2,1,3,3,390,2017-09-24,1.5,W,250000,0,,,2.58,3.56,3.63,2.89,2.81,2.87
25,Hanguk,Chang-Hoon Kim,431025168,,,18.104,0일,10,4,1,6,5,20,TRUE,1,3,3,2,2,2,2,290,,,,250000,0,,,2.36,3.3,3.45,3.21,3.34,2.91
99,Hanguk,In-Guh Park,429263805,,,41.8,6주 1일,0,4,6,4,2,20,TRUE,0,1,1,0,0,0,0,102,,,,250000,0,,,1.39,1.64,1.74,1.59,1.67,1.39
