Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.67,2 시즌 12 주 2 일,11250,5,2,8,8,20,TRUE,1,11,4,3,5,2,6,1117,2019-02-24,6.5,CD,1470000,16,5.72,10.37,9.63,9.84,8.9,10.12,10.37,8.82,8,6.96,6.86,6.64,7.08,6.65,6.65,6.21,5.05,5.63,4.93,0,CDtw,10.37
60,Hanguk,Chu-Seok Ahn,435761718,,,20.54,2 시즌 11 주 1 일,1020,3,1,5,7,20,TRUE,1,5,5,3,3,7,5,702,2019-02-20,5,FW,370000,8,2.86,4.84,4.79,4.92,4.74,5.09,4.95,5.09,4.67,4.62,4.71,4.41,5.04,5,4.8,4.95,5.29,4.86,5.11,0,FW,5.29
61,Schweiz,Francois Baumgartner,434542904,,,20.34,2 시즌 11 주 0 일,18450,5,3,7,7,18,FALSE,1,10,7,6,7,6,3,1003,2019-02-24,5.5,IM,2292000,9,4.87,9.87,9.55,9.68,9.23,9.86,9.91,9.32,8.85,8.4,8.39,8.21,8.58,8.39,8.34,8.18,7.58,7.82,7.47,0,CDtw,9.91
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,37.21,2 시즌 10 주 0 일,2850,6,9,6,4,18,FALSE,0,9,11,10,3,1,13,1080,2019-02-20,5,W,888000,93,3.4,8.3,8.42,8.45,8.54,8.49,8.36,8.76,8.34,8.44,8.6,8.22,8.64,8.39,8.62,8.07,5.42,6.07,5.47,0,Cdo,8.76
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.45,2 시즌 9 주 2 일,14210,3,2,6,8,20,TRUE,1,12,4,3,2,2,3,1201,2019-02-20,6,CD,3010000,3,5.37,9.87,9.12,9.33,8.38,9.6,9.86,8.27,7.25,6.14,6.09,5.72,6.35,5.8,5.82,5.21,4.09,4.24,4.02,0,WBd,9.87
67,Hanguk,Hae-Won Kim,437472967,,Y×1,20.65,1 시즌 14 주 1 일,14240,3,2,7,7,20,TRUE,1,11,3,3,6,5,3,1171,2019-02-24,5.5,WB,1970000,2,5.51,9.83,9.06,9.2,8.28,9.39,9.76,7.96,7.4,6.3,6.12,6.11,6.24,5.9,5.84,5.58,5.91,5.93,5.86,0,WBd,9.83
68,Sverige,Elmin Polovina,436113582,,Y×1,19.51,1 시즌 10 주 6 일,13870,2,2,6,7,15,FALSE,1,10,7,6,6,5,3,1005,2019-02-20,5,CD,1572000,1,4.11,8.68,8.39,8.51,8.1,8.67,8.72,8.18,7.68,7.26,7.27,7.05,7.43,7.2,7.2,6.96,6.09,6.36,6.01,0,CDtw,8.72
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.99,1 시즌 8 주 5 일,4910,6,2,6,7,14,FALSE,1,8,6,2,6,2,2,883,2019-02-24,4.5,CD,370000,2,3.58,6.81,6.51,6.83,6.23,7.26,7.03,6.93,6.07,5.76,5.87,5.37,6.41,6.25,6.05,6.07,4.31,5.19,3.91,0,CD,7.26
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.89,1 시즌 5 주 5 일,10610,7,3,6,7,13,FALSE,1,9,8,7,4,5,2,902,2019-02-20,4,WB,780000,4,3.92,8.38,8.27,8.35,8.15,8.47,8.43,8.31,7.8,7.59,7.68,7.35,7.84,7.6,7.64,7.33,6.21,6.29,6.18,0,CD,8.47
72,Hanguk,Hoon Paeng,438720926,Technical,,19.15,1 시즌 4 주 1 일,4750,5,1,5,7,20,TRUE,1,9,6,7,4,2,4,906,2019-02-20,4,WB,790000,0,3.8,7.65,7.44,7.42,7.22,7.39,7.58,6.95,6.74,6.37,6.32,6.29,6.19,5.92,6.14,5.63,4.45,0,4.6,4.79,WBd,7.65
73,Hanguk,Ji-Dan Lee,438852692,Technical,R,19.54,1 시즌 2 주 5 일,2380,6,1,8,7,20,TRUE,1,8,5,4,3,2,2,847,2019-02-24,5,CD,350000,1,4.36,8.08,7.76,7.89,7.43,8.07,8.12,7.52,6.9,6.41,6.44,6.14,6.62,6.31,6.35,5.97,4.64,0,4.58,4.96,CDtw,8.12
74,Hanguk,Nam-Han Kim,436538053,,,19.85,1 시즌 2 주 2 일,9130,5,2,7,7,12,FALSE,9,5,1,1,1,1,8,920,2019-02-24,5,KP,2470000,0,8.3,4.42,4.03,4.1,3.65,4.2,4.38,3.49,3.11,2.54,2.48,2.4,2.54,2.3,2.31,2.05,1.86,1.86,1.86,0,KP,8.3
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.88,12 주 2 일,1920,4,1,7,6,20,TRUE,1,7,6,6,3,2,6,760,2019-02-24,4,WB,290000,2,3.88,7.49,7.4,7.42,7.3,7.44,7.48,7.27,6.97,6.78,6.82,6.64,6.8,6.57,6.73,6.31,4.91,5.25,4.98,0,WBd,7.49
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.52,7 주 6 일,6230,2,2,7,5,8,FALSE,1,8,7,6,6,3,5,870,2019-02-20,3.5,CD,660000,1,3.25,7.11,6.99,7.08,6.88,7.19,7.16,7.03,6.72,6.56,6.59,6.41,6.69,6.55,6.6,6.39,5,5.6,4.94,0,CD,7.19
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,17.53,7 주 2 일,1690,6,1,4,5,20,TRUE,1,5,2,5,6,7,3,759,2019-02-24,4.5,FW,490000,0,2.28,3.75,3.63,3.51,3.49,3.35,3.61,3,3.36,3.15,3,3.34,2.74,2.77,2.82,2.83,4.12,3.74,4.28,0,FWtw,4.28
99,Hanguk,Soon Jung,429263807,,,32.47,5 시즌 0 주 2 일,70,7,6,5,5,20,TRUE,5,6,1,1,2,1,3,590,2018-11-04,3.5,KP,570000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
