Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,21.18,3 시즌 3 주 2 일,13260,3,2,8,8,20,TRUE,1,11,4,4,3,3,3,1159,2018-12-16,6,W,3310000,0,5.72,10.53,9.83,9.95,9.12,10.13,10.46,8.83,8.05,6.99,6.89,6.68,7,6.5,6.57,5.98,5.26,0,5.28,5.29,WBd,10.53
59,Hanguk,Hyung-Hwa Jung,435660098,,R,19.110,2 시즌 2 주 3 일,6060,5,2,8,7,20,TRUE,1,10,4,3,5,2,6,1011,2018-12-16,6,CD,490000,12,5.34,9.52,8.9,9.09,8.28,9.34,9.54,8.25,7.54,6.66,6.58,6.38,6.78,6.42,6.42,6.06,4.96,5.53,4.85,0,CDtw,9.54
60,Hanguk,Chu-Seok Ahn,435761718,,,19.97,2 시즌 1 주 2 일,1150,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,725,2018-12-16,5,FW,370000,6,2.96,4.84,4.87,5,4.91,5.17,4.97,5.33,4.95,5.02,5.14,4.83,5.5,5.51,5.28,5.51,5.94,5.45,5.74,0,FW,5.94
61,Schweiz,Francois Baumgartner,434542904,,,19.77,2 시즌 1 주 1 일,15560,5,3,7,7,16,FALSE,1,10,7,6,7,6,3,997,2018-12-16,5.5,CD,948000,8,4.72,9.67,9.35,9.48,9.04,9.66,9.71,9.13,8.66,8.22,8.21,8.02,8.39,8.2,8.15,8,7.4,7.64,7.3,0,CDtw,9.71
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Inj 3,36.64,2 시즌 0 주 1 일,2130,6,9,3,3,16,FALSE,0,9,12,10,4,2,14,1180,2018-11-21,6.5,W,2208000,93,2.46,6.18,6.3,6.36,6.43,6.43,6.26,6.73,6.37,6.52,6.67,6.33,6.78,6.62,6.74,6.42,4.42,4.93,4.4,0,IMd,6.78
64,Hanguk,Koo-Joong Kim,435928762,,,19.88,1 시즌 15 주 3 일,9320,3,2,8,7,20,TRUE,1,11,4,3,2,2,3,1104,2018-12-12,6,CD,1130000,3,5.62,10.18,9.46,9.67,8.74,9.95,10.19,8.67,7.64,6.57,6.53,6.14,6.8,6.25,6.27,5.67,4.49,4.66,4.41,0,CDtw,10.19
67,Hanguk,Hae-Won Kim,437472967,,,19.108,1 시즌 4 주 2 일,6190,3,1,4,7,20,TRUE,1,10,3,3,6,5,3,1033,2018-12-16,3.5,WB,670000,1,3.58,6.49,5.99,6.08,5.49,6.21,6.44,5.28,4.94,4.24,4.11,4.13,4.19,3.99,3.94,3.8,4.08,4.09,4.04,0,WBd,6.49
68,Sverige,Elmin Polovina,436113582,,,18.94,1 시즌 1 주 0 일,9450,2,2,8,6,12,FALSE,1,9,7,6,6,5,3,903,2018-12-16,5,CD,564000,1,4.02,8.6,8.38,8.49,8.16,8.64,8.65,8.29,7.84,7.53,7.55,7.34,7.72,7.53,7.52,7.33,6.43,6.72,6.35,0,CDtw,8.65
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.30,14 주 6 일,2480,6,1,7,6,11,FALSE,1,7,6,2,6,2,2,767,2018-12-12,3.5,CD,370000,1,3,6.05,5.83,6.15,5.62,6.57,6.29,6.4,5.59,5.4,5.53,5.02,6.08,5.97,5.76,5.84,4.03,4.96,3.62,0,CD,6.57
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.20,11 주 6 일,6840,7,3,7,6,10,FALSE,1,8,8,7,4,5,2,805,2018-12-16,4,WB,780000,4,3.62,7.83,7.8,7.88,7.78,7.97,7.89,7.97,7.54,7.46,7.56,7.25,7.72,7.53,7.57,7.31,6.21,6.29,6.18,0,CD,7.97
72,Hanguk,Hoon Paeng,438720926,Technical,,18.58,10 주 2 일,2920,5,1,7,6,20,TRUE,1,7,6,7,4,2,4,770,2018-12-12,4,WB,330000,0,3.8,7.48,7.42,7.36,7.35,7.29,7.41,7.12,7.07,6.91,6.89,6.89,6.71,6.52,6.76,6.31,5.06,0,5.23,5.44,WBd,7.48
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,18.97,8 주 6 일,800,6,1,6,6,20,TRUE,1,7,5,4,3,2,2,705,2018-12-09,3.5,CD,270000,1,3.56,6.48,6.28,6.38,6.08,6.51,6.52,6.19,5.73,5.44,5.47,5.23,5.62,5.4,5.43,5.16,4.05,0,3.99,4.33,CDtw,6.52
74,Hanguk,Nam-Han Kim,436538053,,,19.16,8 주 4 일,9320,5,2,7,7,9,FALSE,9,5,1,1,1,1,8,925,2018-12-16,4.5,KP,2470000,0,8,4.19,3.82,3.89,3.44,3.98,4.16,3.28,2.91,2.35,2.29,2.21,2.35,2.11,2.13,1.87,1.68,1.68,1.68,0,KP,8
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.19,2 주 3 일,720,4,1,6,5,20,TRUE,1,5,6,6,3,2,6,627,2018-12-12,3,WB,290000,1,2.94,5.49,5.57,5.56,5.66,5.54,5.5,5.69,5.59,5.67,5.73,5.61,5.69,5.59,5.72,5.46,4.31,4.61,4.38,0,Wtm,5.73
98,Hanguk,In-Hak Gae,440508235,Quick,,17.29,3 일,30,5,1,6,5,20,TRUE,1,3,4,3,2,3,6,390,,,,250000,0,2.36,3.57,3.62,3.67,3.68,3.74,3.63,3.88,3.69,3.77,3.84,3.67,3.97,3.94,3.91,3.9,3.55,3.53,3.49,0,IMd,3.97
99,Hanguk,Soon Jung,429263807,,,31.90,4 시즌 6 주 3 일,120,7,6,5,6,20,TRUE,5,6,1,1,2,1,3,610,2018-11-04,3.5,KP,630000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
