Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.74,2 시즌 13 주 2 일,10950,5,2,6,8,20,TRUE,1,11,4,3,5,2,6,1122,2019-03-03,6,CD,1470000,16,5.14,9.32,8.66,8.85,7.99,9.1,9.32,7.93,7.19,6.26,6.17,5.97,6.37,5.98,5.98,5.59,4.54,5.06,4.43,0,CDtw,9.32
60,Hanguk,Chu-Seok Ahn,435761718,,,20.61,2 시즌 12 주 1 일,1030,3,1,5,7,20,TRUE,1,5,5,3,3,7,5,702,2019-02-27,4.5,FW,370000,8,2.86,4.84,4.79,4.92,4.74,5.09,4.95,5.09,4.67,4.62,4.71,4.41,5.04,5,4.8,4.95,5.29,4.86,5.11,0,FW,5.29
61,Schweiz,Francois Baumgartner,434542904,,,20.41,2 시즌 12 주 0 일,18630,5,3,7,7,19,FALSE,1,10,7,6,7,6,3,1004,2019-03-03,5.5,IM,2292000,9,4.93,9.95,9.62,9.75,9.3,9.93,9.98,9.39,8.92,8.47,8.46,8.28,8.65,8.45,8.41,8.25,7.65,7.89,7.54,0,CDtw,9.98
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,37.28,2 시즌 11 주 0 일,2760,6,9,6,4,19,FALSE,0,9,11,10,3,1,13,1080,2019-02-27,5,W,888000,93,3.44,8.34,8.46,8.49,8.58,8.53,8.4,8.8,8.38,8.48,8.64,8.26,8.68,8.42,8.66,8.1,5.46,6.1,5.51,0,Cdo,8.8
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.52,2 시즌 10 주 1 일,14140,3,2,5,8,20,TRUE,1,12,4,3,2,2,3,1203,2019-02-27,6,CD,3010000,3,4.92,9.04,8.35,8.54,7.67,8.79,9.03,7.57,6.64,5.62,5.57,5.24,5.81,5.31,5.32,4.77,3.74,3.88,3.68,0,WBd,9.04
67,Hanguk,Hae-Won Kim,437472967,,Y×1,20.72,1 시즌 15 주 1 일,15030,3,2,7,8,20,TRUE,1,11,3,3,6,5,3,1171,2019-03-03,5.5,WB,1970000,2,5.52,9.84,9.07,9.21,8.29,9.4,9.77,7.97,7.41,6.31,6.12,6.12,6.25,5.91,5.84,5.58,5.92,5.94,5.86,0,WBd,9.84
68,Sverige,Elmin Polovina,436113582,,Y×1,19.58,1 시즌 11 주 6 일,14950,2,2,6,7,15,FALSE,1,10,7,6,6,5,3,1023,2019-02-27,5,CD,1572000,1,4.12,8.7,8.41,8.53,8.12,8.69,8.74,8.2,7.7,7.28,7.28,7.06,7.45,7.22,7.22,6.98,6.1,6.37,6.03,0,CDtw,8.74
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.106,1 시즌 9 주 5 일,5070,6,2,6,7,14,FALSE,1,9,6,2,6,2,2,903,2019-03-03,4,CD,370000,2,3.84,7.41,7.02,7.36,6.65,7.81,7.62,7.31,6.37,5.92,6.02,5.5,6.57,6.35,6.16,6.12,4.31,5.19,3.92,0,CD,7.81
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.96,1 시즌 6 주 4 일,11860,7,3,6,7,14,FALSE,1,9,8,7,4,5,2,910,2019-02-27,4.5,WB,780000,4,3.98,8.46,8.34,8.43,8.23,8.55,8.51,8.38,7.87,7.67,7.75,7.43,7.92,7.68,7.72,7.4,6.28,6.36,6.25,0,CD,8.55
72,Hanguk,Hoon Paeng,438720926,Technical,,19.22,1 시즌 5 주 1 일,5680,5,1,6,7,20,TRUE,1,9,6,7,4,2,4,926,2019-02-27,4,WB,790000,0,4.17,8.4,8.16,8.14,7.92,8.11,8.31,7.62,7.4,6.99,6.94,6.9,6.79,6.5,6.73,6.18,4.89,0,5.05,5.25,WBd,8.4
73,Hanguk,Ji-Dan Lee,438852692,Technical,R,19.61,1 시즌 3 주 5 일,2640,6,1,8,7,20,TRUE,1,8,5,4,3,2,2,863,2019-03-03,4.5,CD,350000,1,4.38,8.11,7.78,7.91,7.45,8.09,8.15,7.55,6.92,6.43,6.46,6.16,6.64,6.33,6.37,5.99,4.65,0,4.59,4.98,CDtw,8.15
74,Hanguk,Nam-Han Kim,436538053,,,19.92,1 시즌 3 주 2 일,9010,5,2,7,7,13,FALSE,9,5,1,1,1,1,8,917,2019-02-27,4.5,KP,2470000,0,8.35,4.47,4.09,4.16,3.7,4.25,4.43,3.54,3.16,2.59,2.53,2.45,2.59,2.35,2.37,2.1,1.91,1.91,1.91,0,KP,8.35
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.95,13 주 2 일,2150,4,1,7,7,20,TRUE,1,7,6,6,3,2,6,761,2019-03-03,4,WB,290000,2,3.9,7.53,7.44,7.45,7.34,7.48,7.52,7.3,7,6.81,6.85,6.68,6.83,6.6,6.76,6.34,4.93,5.27,5,0,WBd,7.53
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.59,8 주 6 일,6520,2,2,7,5,9,FALSE,1,8,7,6,6,3,5,882,2019-02-27,4,CD,660000,1,3.34,7.24,7.12,7.21,7.01,7.33,7.29,7.16,6.84,6.68,6.72,6.53,6.81,6.67,6.73,6.51,5.1,5.71,5.04,0,CD,7.33
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,17.60,8 주 2 일,1830,6,1,5,5,20,TRUE,1,5,2,5,6,7,3,749,2019-03-03,5,FW,490000,0,2.56,4.2,4.07,3.93,3.91,3.75,4.04,3.36,3.76,3.53,3.36,3.75,3.06,3.1,3.16,3.17,4.61,4.19,4.79,0,FWtw,4.79
99,Hanguk,Soon Jung,429263807,,,32.54,5 시즌 1 주 2 일,70,7,6,4,5,20,TRUE,5,6,1,1,2,1,3,599,2018-11-04,3.5,KP,570000,0,5.33,4.72,4.37,4.44,4.02,4.52,4.69,3.88,3.59,3.08,3.01,2.98,3.06,2.87,2.88,2.68,2.52,2.61,2.51,0,KP,5.33
