Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
11,Hanguk,Kwang-Hwan Yun,427619243,,,27.50,1시즌 10주 3일,960,6,4,7,7,20,TRUE,2,5,6,3,5,2,9,654,2017-11-05,5,IM,330000,9,,,4.83,6.68,7.18,6.91,7.41,5.71
12,Hanguk,Chan-Myung Lee,427619244,,Y×1,26.59,1시즌 10주 3일,1020,3,4,6,7,20,TRUE,1,3,7,3,4,3,8,757,2017-11-08,3.5,FW,410000,7,,,3.4,5.45,5.97,6.53,7.35,5.84
13,Hanguk,Sung-Kook Han,427619245,Technical,,22.47,1시즌 10주 3일,1330,2,3,5,7,20,TRUE,1,5,6,6,5,2,9,638,2017-11-08,4,W,330000,8,,,3.44,6.06,6.02,6.3,6.23,5.06
14,Hanguk,Se-Jong Cho,427619246,,,29.47,1시즌 10주 3일,720,4,5,6,6,20,TRUE,1,5,5,6,3,4,8,610,2017-11-05,4,WB,290000,16,,,3.92,6.51,6.35,6.37,6.15,5.82
15,Hanguk,Man-Ok Lee,427619247,Unpredictable,,23.100,1시즌 10주 3일,2080,5,3,6,7,20,TRUE,1,5,5,7,6,2,9,765,2017-11-08,4.5,W,350000,8,,,3.79,6.64,6.3,6.75,6.29,5.57
16,Hanguk,Dong-Shik Kim,427619248,,Y×2,19.94,1시즌 10주 3일,1460,6,2,6,7,20,TRUE,1,3,3,6,4,7,10,765,2017-11-08,5,FW,410000,19,,,3.02,4.75,4.25,4.88,4.47,6.15
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,35.33,1시즌 10주 3일,30,2,6,7,5,20,TRUE,1,2,4,3,3,6,7,590,2017-11-08,5,FW,270000,18,,,3.16,4.29,4.37,4.85,5.19,5.85
18,Hanguk,Kwang-Rae Kim,427619250,Head,,27.54,1시즌 10주 3일,1170,3,4,6,7,20,TRUE,1,2,5,3,6,6,7,644,2017-10-29,5,FW,310000,16,,,3.12,4.51,4.73,5.59,6.16,6.63
20,Brasil,Jader da Matta,427827635,,Y×1,33.11,1시즌 5주 2일,380,4,6,7,6,13,FALSE,2,6,6,5,6,2,8,590,2017-11-08,4,WB,360000,2,,,4.29,6.64,6.81,6.63,6.68,5.23
21,Belgium,Jitse Haes,428112207,,Y×1,32.52,1시즌 5주 3일,460,4,5,4,6,13,FALSE,2,6,6,5,6,2,7,590,2017-10-29,3.5,W,372000,2,,,3.2,5,5.13,4.99,5.03,3.93
22,Nederland,Keith Esser,428060480,Quick,Y×1,32.69,1시즌 5주 2일,680,5,6,7,6,13,FALSE,2,6,5,6,6,2,9,590,2017-11-05,4.5,W,372000,3,,,4.31,6.64,6.51,6.38,6.04,5.1
23,Belgium,Mathias Piron,428125893,Technical,,33.21,1시즌 5주 3일,360,6,5,6,6,13,FALSE,2,6,5,5,6,2,9,590,2017-11-05,4,W,360000,2,,,3.88,5.86,5.9,5.61,5.47,4.5
24,Canada,Philippe Morel,425173438,Unpredictable,,34.35,1시즌 5주 2일,100,5,6,6,5,13,FALSE,2,6,5,5,5,2,7,590,2017-11-05,4,W,324000,4,,,3.86,5.8,5.83,5.48,5.34,4.34
25,Polska,Pylyp Nagorniak,406205227,,Y×1 Bru,27.94,1시즌 5주 3일,2250,5,3,8,6,13,FALSE,1,6,7,3,6,3,9,729,2017-11-08,4.5,IM,444000,2,,,3.33,6.2,6.85,6.41,7.08,5.34
26,Türkiye,Türker Arkan,425734621,,,33.111,1시즌 5주 2일,360,1,6,4,5,13,FALSE,2,6,7,5,5,2,7,680,2017-10-15,4.5,IM,456000,11,,,3.18,5.08,5.3,5.19,5.38,3.97
31,Hanguk,Se-Hee Park,430626797,,,19.29,9주 3일,1030,4,1,5,6,20,TRUE,1,2,5,5,3,7,8,732,2017-11-05,4.5,FW,390000,5,,,2.12,3.62,3.52,4.39,4.58,5.32
34,Sverige,Axel Hermansson,422526443,,,29.4,7주 2일,2110,5,4,8,6,8,FALSE,2,7,7,2,6,2,9,703,2017-11-05,4.5,IM,516000,5,,,4.35,6.8,7.7,6.63,7.43,5.02
38,Latvija,Artem Skurlatov,409641598,,,27.10,3주 6일,1470,5,4,2,6,6,FALSE,1,8,6,3,4,3,4,826,2017-11-05,2,CD,732000,8,,,1.9,3.55,3.85,3.07,3.24,2.38
40,Perú,Matías Pichis,416567166,,,22.72,3주 2일,8850,6,1,7,7,5,FALSE,1,10,8,2,4,4,6,1000,2017-11-08,4.5,CD,1524000,4,,,3.51,7.56,8.71,6.39,7.28,4.76
41,Deutschland,Reinold Kisch,413993877,,,23.76,3주 2일,1430,5,2,2,7,5,FALSE,1,8,6,2,4,5,3,801,2017-11-01,2.5,CD,516000,9,,,1.74,3.34,3.75,2.84,3.16,2.57
44,Hanguk,Si-Yul Lee,431916478,,,17.65,3일,0,6,1,6,5,20,TRUE,2,2,1,1,1,2,2,190,,,,270000,0,,,2.68,2.36,2.39,2.05,2.03,2.23
45,Bulgaria,Ivan Petkov,430624598,,,18.40,2일,9500,7,2,7,6,2,FALSE,9,3,1,1,1,1,7,930,2017-10-31,4.5,KP,2148000,0,,,6.78,2.29,2.37,1.6,1.48,1.28
99,Hanguk,Je-Min Jung,427619232,,,41.110,1시즌 10주 3일,0,3,8,2,1,20,TRUE,0,0,0,0,0,0,1,240,,,,250000,0,,,0.82,0.82,0.82,0.82,0.82,0.82
