Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
11,Hanguk,Ryung-Tae Kim,429263818,,,27.4,1시즌 7주 0일,2210,2,4,5,7,20,TRUE,2,7,6,3,5,3,5,773,2018-01-21,4.5,IM,490000,4,,,4.6,6.65,7.15,6.21,6.57,5.23
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.1,1시즌 7주 0일,1120,5,4,6,7,20,TRUE,1,4,7,3,5,3,4,717,2018-01-17,4.5,IM,410000,5,,,3.66,5.97,6.53,6.8,7.56,6
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.16,1시즌 7주 0일,4310,2,3,7,8,20,TRUE,1,8,6,6,5,3,4,815,2018-01-17,5,WB,470000,2,,,4.94,8.89,8.97,8.04,7.81,6.44
15,Hanguk,Bong-Joo Kim,429263823,,,23.62,1시즌 7주 0일,6390,4,3,8,8,20,TRUE,1,8,6,7,6,2,4,873,2018-01-17,5.5,WB,410000,5,,,5.08,9.34,9.23,8.57,8.09,6.5
16,Hanguk,Kil-Sung Park,429263824,,,20.12,1시즌 7주 0일,1380,5,2,6,7,20,TRUE,1,4,3,5,4,7,6,748,2018-01-17,5.5,FW,410000,12,,,3.21,4.99,4.7,4.76,4.48,5.93
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1 Inj 4,34.73,1시즌 7주 0일,30,5,7,7,5,20,TRUE,1,2,4,3,3,6,5,590,2018-01-21,4.5,FW,290000,13,,,3.35,4.52,4.61,5.1,5.45,6.14
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,26.88,1시즌 7주 0일,1050,2,5,5,7,20,TRUE,1,3,5,3,6,6,3,625,2018-01-21,4,FW,310000,20,,,3.19,4.68,4.92,5.36,5.83,6.17
31,Česká republika,Leoš Broukal,397610518,Head,,28.70,13주 6일,15660,3,6,6,7,11,FALSE,1,9,9,2,8,5,4,897,2018-01-21,6,IM,1980000,29,,,4.16,7.86,9.01,7.68,8.8,6.73
32,Deutschland,Toktamış Batmaz,413755690,,,24.37,14주 0일,9090,5,2,6,8,11,FALSE,1,7,8,2,8,3,3,852,2018-01-21,4,CD,900000,4,,,3.25,6.38,7.36,6.64,7.64,5.43
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.17,12주 6일,250,5,1,6,6,20,TRUE,1,5,4,2,2,4,1,545,2018-01-21,2.5,CD,250000,1,,,3.05,4.75,5.1,4.23,4.52,4.11
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.17,7주 5일,100,2,1,6,5,20,TRUE,1,3,4,2,2,5,5,509,2018-01-21,3,FW,250000,3,,,2.36,3.47,3.74,3.61,4,4.09
41,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.40,5주 4일,4710,3,2,7,5,7,FALSE,1,7,5,7,7,2,4,812,2018-01-21,3.5,WB,540000,0,,,3,6.3,6.05,5.8,5.24,4.38
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.25,3주 6일,690,3,1,6,5,20,TRUE,1,7,4,4,3,3,3,714,2018-01-21,3.5,CD,310000,0,,,3.34,5.71,5.81,4.69,4.51,3.88
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,18.104,2주 6일,1090,2,1,7,5,20,TRUE,1,4,6,6,5,4,2,615,2018-01-21,3,WB,330000,2,,,2.85,5.37,5.3,5.96,6.01,5.51
46,Hanguk,Jung-Oh Han,433730490,Technical,,18.110,1주 0일,230,4,1,6,5,20,TRUE,1,5,3,5,1,3,3,548,,,,270000,0,,,2.8,4.62,4.4,3.9,3.47,3.38
47,Hanguk,Jung-Rae Kim,433832682,,,18.86,15주 6일,60,6,1,6,5,20,TRUE,1,2,2,4,4,4,4,406,2018-01-21,2.5,W,250000,0,,,2.14,2.97,2.68,3.14,2.89,3.75
99,Hanguk,In-Guh Park,429263805,,,42.16,1시즌 7주 0일,0,4,6,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.13,1.13,1.13,1.13,1.13,1.13
