Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
12,Hanguk,Jung-Eum Yun,429263819,Powerful 있음,,26.57,1시즌 15주 0일,1220,5,4,7,7,20,TRUE,1,4,7,3,5,3,4,723,2018-03-18,3.5,WB,410000,5,,,3.95,6.43,7.04,7.32,8.14,6.46
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.72,1시즌 15주 0일,6370,2,3,8,8,20,TRUE,1,8,6,6,5,3,4,902,2018-03-14,6,WB,470000,2,,,5.1,9.19,9.27,8.31,8.07,6.66
15,Hanguk,Bong-Joo Kim,429263823,,,24.6,1시즌 15주 0일,8890,4,3,8,8,20,TRUE,1,9,6,7,6,2,4,956,2018-03-14,6,WB,810000,5,,,5.39,9.96,9.89,8.79,8.25,6.53
16,Hanguk,Kil-Sung Park,429263824,,,20.68,1시즌 15주 0일,1350,5,2,5,7,20,TRUE,1,4,3,5,4,7,6,761,2018-03-14,5,FW,410000,12,,,3.01,4.68,4.41,4.47,4.2,5.56
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,35.17,1시즌 15주 0일,20,5,7,5,5,20,TRUE,1,2,3,3,3,6,5,590,2018-03-18,4,FW,260000,15,,,2.84,3.66,3.63,3.95,4.08,4.98
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.32,1시즌 15주 0일,1170,2,5,5,7,20,TRUE,1,3,5,3,6,6,3,649,2018-03-18,5,FW,310000,23,,,3.2,4.7,4.94,5.38,5.85,6.19
31,Česká republika,Leoš Broukal,397610518,Head,Y×1,29.14,1시즌 5주 6일,12900,3,6,5,7,13,FALSE,1,9,9,2,8,5,4,890,2018-03-18,5,IM,1860000,32,,,3.91,7.32,8.38,7.15,8.18,6.28
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.73,1시즌 4주 6일,660,5,2,6,7,20,TRUE,1,7,4,2,2,4,1,704,2018-03-18,3.5,CD,250000,2,,,3.97,6.21,6.65,5,5.19,4.57
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.73,15주 5일,120,2,1,6,6,20,TRUE,1,3,4,2,2,5,5,509,2018-03-14,3.5,FW,250000,3,,,2.48,3.66,3.94,3.81,4.22,4.31
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.81,11주 6일,1460,3,1,6,6,20,TRUE,1,8,4,4,3,3,3,817,2018-03-18,3.5,CD,310000,0,,,3.78,6.52,6.66,5.12,4.87,4.11
44,Hanguk,Sang-Yong Jang,433566477,,Y×2,19.48,10주 6일,1620,2,1,6,6,20,TRUE,1,5,6,6,5,4,2,649,2018-03-18,3.5,WB,330000,2,,,3.04,5.76,5.72,6.01,6,5.41
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.54,9주 0일,540,4,1,6,6,20,TRUE,1,6,3,5,1,3,3,676,2018-03-11,3,WB,270000,0,,,3.2,5.37,5.16,4.28,3.78,3.59
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,Y×1,18.70,6주 6일,460,1,1,6,6,20,TRUE,1,5,5,4,2,4,5,579,2018-03-18,3,CD,270000,0,,,2.99,5.16,5.32,4.92,5.05,4.48
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.71,4주 3일,110,5,1,6,5,20,TRUE,1,4,3,5,2,3,2,507,2018-03-18,3,W,250000,2,,,2.58,4.19,3.93,3.84,3.47,3.52
50,Hanguk,Cheon-Won Kong,434535551,Technical,,18.22,3주 4일,400,5,1,6,5,20,TRUE,1,5,3,2,2,6,2,649,2018-02-25,2.5,W,290000,0,,,2.8,4.18,4.4,3.49,3.64,4.18
51,Hanguk,So-Hyeon Kim,434669477,Head,,18.37,2주 0일,110,3,1,6,5,20,TRUE,1,3,5,2,4,2,4,512,2018-03-18,3,IM,250000,0,,,2.36,3.65,4.02,4.15,4.64,3.62
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,18.45,15주 6일,360,2,1,6,5,20,TRUE,1,3,5,4,5,4,2,518,2018-03-18,3,W,250000,2,,,2.36,3.94,4.02,4.54,4.77,4.57
99,Hanguk,In-Guh Park,429263805,,,42.72,1시즌 15주 0일,0,4,6,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,0.97,0.97,0.97,0.97,0.97,0.97
