Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
31,Česká republika,Leoš Broukal,397610518,Head,,29.90,2시즌 1주 0일,16320,3,7,8,6,16,FALSE,1,9,9,2,8,4,4,910,2018-05-27,6.5,IM,1860000,42,,,4.99,9.13,10.41,8.92,10.14,7.46
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.37,2시즌 0일,2300,5,2,7,7,20,TRUE,1,8,4,2,2,4,1,884,2018-05-30,4.5,CD,470000,4,,,4.62,7.34,7.86,5.64,5.79,5
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.45,1시즌 7주 0일,3620,3,2,6,7,20,TRUE,1,9,4,4,3,3,3,951,2018-05-30,4.5,CD,670000,0,,,4.5,7.58,7.77,5.79,5.47,4.59
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,20.12,1시즌 6주 0일,2720,2,2,5,7,20,TRUE,1,7,6,6,5,4,2,720,2018-06-03,3.5,WB,410000,3,,,3.65,6.68,6.72,6.3,6.18,5.45
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,20.18,1시즌 4주 1일,1700,4,1,7,6,20,TRUE,1,8,3,5,1,3,3,825,2018-06-03,4.5,WB,450000,3,,,4.16,7.14,6.99,5.18,4.49,4.06
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.34,1시즌 2주 0일,1400,1,1,6,7,20,TRUE,1,7,5,4,2,4,5,739,2018-05-27,3.5,CD,330000,0,,,3.62,6.38,6.62,5.45,5.48,4.68
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.9,11주 0일,460,2,1,6,6,20,TRUE,1,4,5,4,5,4,2,513,2018-05-30,2.5,WB,250000,6,,,2.81,4.78,4.9,5.09,5.29,4.97
58,Hanguk,Yi-Sub Kang,435570656,,,19.40,7주 1일,750,5,1,7,5,20,TRUE,1,4,3,5,5,5,4,615,2018-05-30,2.5,WB,270000,0,,,2.89,4.69,4.39,4.53,4.19,5.06
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,18.25,6주 1일,440,5,1,8,6,20,TRUE,1,5,4,3,5,2,6,514,2018-06-03,3,CD,250000,3,,,3.32,5.34,5.56,5.05,5.12,4.28
60,Hanguk,Chu-Seok Ahn,435761718,,,18.12,5주 0일,960,3,1,7,5,20,TRUE,1,4,5,3,3,7,5,714,2018-06-03,5,FW,350000,0,,,2.78,4.57,4.85,4.72,5.17,5.58
61,Schweiz,Francois Baumgartner,434542904,,Bru,17.104,4주 6일,4120,5,2,7,7,7,FALSE,1,6,7,6,7,6,3,680,2018-06-03,3,CD,444000,3,,,2.79,6.13,6.26,6.46,6.67,6.33
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,34.91,3주 6일,8110,6,8,5,5,6,FALSE,1,9,13,11,5,4,14,1280,2018-05-30,5.5,W,7044000,90,,,3.39,8.36,8.5,8.93,9.14,6.53
64,Hanguk,Koo-Joong Kim,435928762,,Inj 1,18.3,3주 1일,710,3,1,6,5,20,TRUE,1,7,4,3,2,2,3,759,2018-06-03,3.5,CD,370000,0,,,3.41,5.67,5.93,4.54,4.49,3.4
65,Hanguk,Do-Yong Yang,436453512,,,18.24,1일,170,5,1,6,5,20,TRUE,1,4,5,3,3,1,2,556,,,,270000,0,,,2.58,4.24,4.5,4.38,4.62,3.27
99,Hanguk,In-Guh Park,429263805,,,43.36,2시즌 10주 1일,0,3,6,1,1,20,TRUE,0,0,0,0,0,0,0,140,,,,250000,0,,,0.47,0.47,0.47,0.47,0.47,0.47
