Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
16,Hanguk,Dong-Shik Kim,427619248,,Y×1,20.93,2시즌 10주 0일,1360,6,2,5,7,20,TRUE,1,3,3,6,4,7,10,769,2018-02-21,4.5,FW,410000,21,,,2.8,4.41,3.95,4.53,4.15,5.71
18,Hanguk,Kwang-Rae Kim,427619250,Head,Y×1,28.53,2시즌 10주 0일,1050,3,4,7,7,20,TRUE,1,2,5,3,6,6,7,614,2018-02-18,5,FW,310000,30,,,3.34,4.83,5.06,5.99,6.6,7.1
21,Belgium,Jitse Haes,428112207,,,33.51,2시즌 4주 6일,200,4,5,3,5,17,FALSE,2,6,5,5,5,2,7,590,2018-02-25,3,W,348000,3,,,2.88,4.29,4.31,4.06,3.95,3.23
23,Belgium,Mathias Piron,428125893,Technical,,34.20,2시즌 4주 6일,130,6,6,7,5,17,FALSE,2,6,5,5,5,2,9,590,2018-02-25,4.5,W,324000,7,,,4.46,6.6,6.64,6.25,6.09,4.99
25,Polska,Pylyp Nagorniak,406205227,,,28.93,2시즌 4주 6일,1430,5,3,4,7,17,FALSE,1,6,7,3,6,3,9,702,2018-02-21,3.5,IM,444000,8,,,2.76,5.02,5.53,5.18,5.71,4.34
31,Hanguk,Se-Hee Park,430626797,,,20.28,1시즌 9주 0일,1140,4,2,6,7,20,TRUE,1,2,5,5,3,7,8,713,2018-02-25,4.5,FW,390000,12,,,2.76,4.48,4.36,5.35,5.57,6.41
34,Sverige,Axel Hermansson,422526443,,Y×1,30.3,1시즌 6주 6일,1650,5,5,7,6,14,FALSE,2,7,7,2,6,2,9,696,2018-02-25,4.5,IM,492000,8,,,4.63,7,7.88,6.83,7.62,5.28
38,Latvija,Artem Skurlatov,409641598,,,28.9,1시즌 3주 3일,2310,5,5,6,6,13,FALSE,1,8,6,3,4,3,4,817,2018-02-21,4,CD,732000,8,,,3.82,6.78,7.33,5.92,6.23,4.68
40,Perú,Matías Pichis,416567166,,,23.71,1시즌 2주 5일,10000,6,2,7,7,12,FALSE,1,10,8,2,4,4,6,1003,2018-02-18,5,CD,1764000,4,,,4.35,8.53,9.71,7.32,8.23,5.64
41,Deutschland,Reinold Kisch,413993877,,,24.75,1시즌 2주 5일,2540,5,2,7,7,12,FALSE,1,8,6,2,4,5,3,801,2018-02-18,3.5,CD,588000,10,,,3.7,6.8,7.59,5.83,6.45,5.31
48,Hanguk,Dong-Suk Lee,432205385,Technical,,19.42,12주 6일,1100,6,1,7,5,20,TRUE,1,5,4,5,6,5,4,626,2018-02-25,4.5,FW,290000,3,,,3.14,5.38,5.25,5.21,5.02,5.46
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,18.10,9주 0일,5180,4,1,7,6,20,TRUE,1,7,7,7,4,5,4,791,2018-02-25,4.5,WB,550000,4,,,3.79,7.61,7.61,7.36,7.28,6.43
55,Hanguk,Geun-Ho Han,433728993,,,19.12,6주 0일,1960,3,1,7,5,20,TRUE,1,5,6,4,3,7,3,737,2018-02-25,5,FW,410000,1,,,3.14,5.61,5.9,5.68,6.11,6.16
58,Hanguk,Tae-Hwan Lee,434006765,,,17.40,3주 0일,3560,4,1,6,6,20,TRUE,7,1,1,1,1,1,4,738,2018-02-25,3,KP,950000,0,,,5.53,2.05,2.05,2.05,2.05,2.05
60,Hanguk,Young-Rim Jung,434511713,,,18.43,6일,550,4,0,6,5,20,TRUE,4,4,1,1,1,1,5,469,,,,550000,0,,,4.21,3.24,3.34,2.33,2.18,1.91
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.75,5일,6100,3,2,8,6,3,FALSE,1,8,5,7,7,2,4,869,2018-02-25,4,WB,540000,0,,,3.21,6.93,6.7,6.05,5.4,4.4
99,Hanguk,Je-Min Jung,427619232,,,42.109,2시즌 10주 0일,0,3,8,4,1,20,TRUE,0,0,0,0,0,0,0,440,,,,250000,0,,,1.2,1.2,1.2,1.2,1.2,1.2
