Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
46,Hanguk,Jung-Oh Han,433730490,Technical,,20.85,1시즌 13주 4일,3880,4,2,6,7,20,TRUE,1,9,3,5,1,3,3,949,2018-08-05,5,WB,450000,3,,,4.57,7.68,7.57,5.46,4.74,4.23
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.101,1시즌 11주 3일,1700,1,1,6,7,20,TRUE,1,7,5,4,2,4,5,771,2018-08-08,4,W,330000,1,,,3.63,6.4,6.64,5.46,5.49,4.69
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.76,1시즌 4주 3일,1220,2,1,7,7,20,TRUE,1,6,5,4,5,4,2,628,2018-08-08,3.5,WB,250000,9,,,3.65,6.37,6.59,5.99,6.09,5.52
58,Hanguk,Yi-Sub Kang,435570656,,Y×1,19.107,1시즌 4일,1510,5,1,6,6,20,TRUE,1,6,3,5,5,5,4,686,2018-08-08,3.5,WB,270000,0,,,3.31,5.54,5.33,4.73,4.29,4.94
59,Hanguk,Hyung-Hwa Jung,435660098,,,18.92,15주 4일,1340,5,2,7,6,20,TRUE,1,7,4,3,5,2,6,766,2018-08-08,4,CD,250000,3,,,4.24,6.81,7.11,5.79,5.74,4.68
60,Hanguk,Chu-Seok Ahn,435761718,,,18.79,14주 3일,1050,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,709,2018-08-08,5,FW,350000,1,,,2.99,4.91,5.21,5.07,5.56,5.99
61,Schweiz,Francois Baumgartner,434542904,,,18.59,14주 2일,7230,5,2,7,7,11,FALSE,1,7,7,6,7,6,3,681,2018-08-05,4,CD,492000,4,,,3.44,7.25,7.43,7.24,7.4,6.93
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,35.46,13주 2일,8390,6,9,8,5,11,FALSE,1,9,12,11,4,3,14,1180,2018-08-08,7,W,4308000,91,,,4.41,10.24,10.29,10.61,10.63,7.46
64,Hanguk,Koo-Joong Kim,435928762,,,18.70,12주 4일,2650,3,1,8,6,20,TRUE,1,9,4,3,2,2,3,919,2018-08-05,5,CD,370000,3,,,4.54,7.74,8.13,5.67,5.49,3.99
67,Hanguk,Hae-Won Kim,437472967,,,18.90,1주 3일,1920,3,1,5,5,20,TRUE,1,8,3,3,6,5,3,801,2018-08-05,3.5,CD,470000,0,,,3.26,5.32,5.48,4.09,3.93,4.19
98,Hanguk,Bok-Keun Pyeong,437598879,Head,,18.54,3일,330,4,1,6,5,20,TRUE,1,5,5,3,4,3,4,551,,,,270000,0,,,2.8,4.68,4.98,4.58,4.84,4.03
99,Hanguk,In-Guh Park,429263805,,,43.103,3시즌 3주 4일,0,3,6,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.77,0.77,0.77,0.77,0.77,0.77
